mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,mode
862,895,0.0,3.021,17.454,4.318,5.789,1.636,DLR
862,897,0.0,20.94,37.928,20.347,9.0859995,4.441,DLR
862,898,0.0,3.4029999,10.4,4.27,4.338,1.053,DLR
862,928,0.0,2.866,8.908,2.865,1.426,0.349,DLR
862,940,0.0,45.262,112.011,54.133,34.579,16.925,DLR
864,504,0.0,0.451,2.766,2.314,1.357,0.348,DLR
864,513,0.0,4.958,28.721,11.418,6.057,3.276,DLR
864,523,0.0,0.249,1.408,2.2450001,2.81,0.485,DLR
864,533,0.0,1.803,46.524,54.375,1.179,0.624,DLR
864,538,0.0,0.18,4.294,5.909,6.219,1.983,DLR
864,559,0.0,0.68,4.489,4.995,3.285,4.3910003,DLR
864,573,0.101,3.831,14.037,14.454,10.665,5.033,DLR
864,719,0.0,0.293,20.474,9.35,3.873,0.506,DLR
864,757,0.0,0.0,0.256,0.478,0.0,0.012,DLR
864,842,0.921,11.627,198.369,96.261,24.022,7.113,DLR
864,850,0.0,0.0,4.683,3.207,2.868,3.331,DLR
864,851,0.0,0.0,5.037,5.618,3.441,0.59099996,DLR
864,853,0.0,0.828,26.383,7.349,5.991,3.7220001,DLR
864,854,0.0,3.017,13.065,12.278,7.821,4.817,DLR
864,855,0.0,6.828,43.018,16.44,12.006,4.844,DLR
864,856,0.0,8.007,15.494,7.032,4.29,2.114,DLR
864,857,0.0,0.715,8.903,7.277,5.079,2.934,DLR
864,858,5.026,6.28,60.569,42.992,22.275,13.501,DLR
864,859,0.0,0.155,1.927,2.17,1.15,0.628,DLR
864,860,0.0,5.081,48.914,28.157999,26.969,11.383,DLR
864,861,0.622,2.728,25.311,15.782,16.582,5.088,DLR
864,862,0.0,23.397,129.065,83.685,62.928,23.534,DLR
864,865,1.176,10.531,79.905,58.508,38.388,14.154,DLR
864,866,0.0,0.0,6.198,2.381,0.505,0.617,DLR
864,867,0.0,0.429,7.2269998,7.772,5.473,3.78,DLR
864,879,0.0,10.254,87.059,22.961,7.652,5.008,DLR
864,882,0.384,2.364,22.847,21.53,14.185,5.626,DLR
864,883,0.0,4.899,23.84,23.98,17.045,8.415,DLR
864,884,0.63,9.851,65.334,50.771,35.8,15.859,DLR
864,886,0.0,15.1970005,97.339,69.238,50.238,21.705,DLR
864,887,0.058,20.561,44.174,26.27,25.673,11.526,DLR
864,888,0.245,15.225,40.44,36.574,22.833,12.776,DLR
864,889,0.0,0.0,1.618,0.797,0.725,0.30400002,DLR
864,890,0.104,5.992,28.914,24.079,22.619,10.906,DLR
864,891,0.728,3.173,5.143,6.869,5.408,3.25,DLR
864,893,0.463,5.181,9.9140005,10.718,9.56,4.81,DLR
864,894,0.0,9.128,18.223,18.115,13.884,5.402,DLR
864,895,0.0,6.5,30.319,28.477,20.791,9.548,DLR
864,897,0.0,2.592,6.438,6.78,7.013,3.661,DLR
864,898,0.0,0.0,7.622,6.171,4.071,2.961,DLR
864,928,0.0,3.1430001,6.658,2.536,1.834,0.296,DLR
864,940,0.319,3.294,19.574,14.07,6.348,3.025,DLR
865,504,0.0,1.134,6.391,0.96999997,0.367,1.127,DLR
865,513,1.503,227.178,990.005,342.045,187.146,57.947,DLR
865,523,0.0,1.023,3.357,1.62,2.42,1.122,DLR
865,533,0.0,0.496,16.639,21.507,1.615,0.0,DLR
865,538,0.0,0.696,13.04,4.174,5.548,1.577,DLR
865,559,0.0,1.334,7.255,4.242,1.839,0.415,DLR
865,573,0.0,20.548,47.291,21.541,14.632,8.918,DLR
865,719,0.0,3.923,83.046,23.887,4.5690002,0.86,DLR
865,749,0.0,0.59499997,3.522,0.409,1.546,0.0,DLR
865,757,0.0,0.049,0.521,0.463,0.32,0.381,DLR
865,842,0.0,7.179,184.549,85.676,25.597,0.018,DLR
865,850,0.0,0.379,3.785,0.81700003,1.733,0.222,DLR
865,851,0.0,3.101,10.068,6.763,3.574,1.841,DLR
865,853,0.0,1.914,5.669,2.402,1.189,0.71000004,DLR
865,854,0.0,7.363,42.492,10.107,6.119,3.119,DLR
865,855,0.0,26.11,56.209,21.302,4.915,0.084,DLR
865,856,0.0,3.399,18.59,4.497,4.566,1.443,DLR
865,857,0.0,1.541,7.844,3.12,3.718,1.512,DLR
865,858,0.0,1.919,12.139,9.36,3.405,0.151,DLR
865,859,0.0,0.31,2.146,0.561,0.782,1.205,DLR
865,860,0.486,28.849,218.554,90.25,51.28,23.384,DLR
865,861,0.0,11.285,24.733,12.933,6.413,3.391,DLR
865,862,0.0,8.335,53.355,23.637,19.335,13.123,DLR
865,864,1.243,27.69,131.12599,43.731,21.448,8.757,DLR
865,866,0.0,0.0,2.333,1.351,0.519,0.014,DLR
865,867,0.0,0.486,4.111,2.367,1.5680001,0.713,DLR
865,879,0.0,10.716,109.582,26.084,7.23,2.3930001,DLR
865,882,0.0,0.962,9.398,6.877,5.086,0.923,DLR
865,883,0.0,2.651,19.022,10.467999,8.213,4.393,DLR
865,884,0.0,34.092,113.141,52.633,32.211,15.508,DLR
865,886,0.0,6.071,39.915,14.29,14.086,3.736,DLR
865,887,0.0,2.508,9.882,6.582,9.268,5.7009997,DLR
865,888,0.0,4.483,8.416,7.087,6.4309998,3.502,DLR
865,890,0.0,8.029,11.521,6.363,2.655,2.3439999,DLR
865,891,0.0,1.948,0.973,2.816,2.687,0.399,DLR
865,893,0.0,1.381,0.42700002,4.099,0.693,1.217,DLR
865,894,0.0,1.63,12.565,3.782,2.292,2.142,DLR
865,895,0.0,0.453,13.088,6.32,3.145,2.502,DLR
865,897,0.0,7.772,31.971,11.434,9.368,4.96,DLR
865,898,0.0,3.56,8.778,3.657,3.622,0.546,DLR
865,928,0.0,1.411,8.917,2.241,0.76600003,0.419,DLR
865,940,0.0,32.459,74.915,33.072998,18.622,9.347,DLR
866,504,0.0,0.0,1.954,2.604,2.55,1.453,DLR
866,513,0.0,12.527,118.671,60.422,27.494,7.8780003,DLR
866,523,0.0,0.0,0.776,1.475,1.407,0.032,DLR
866,533,0.0,0.423,4.126,6.296,0.0,0.0,DLR
866,538,0.0,0.385,3.58,5.967,1.498,2.366,DLR
866,559,0.0,0.0,2.083,1.313,1.033,0.982,DLR
866,573,0.0,0.776,7.9440002,6.332,2.677,2.105,DLR
866,719,0.772,8.107,71.533,67.779,41.912,20.925,DLR
866,750,0.0,0.0,3.258,1.382,0.0,0.357,DLR
866,757,0.0,0.0,0.0,0.0,0.0,0.149,DLR
866,842,0.0,4.213,17.86,9.691,12.917,3.144,DLR
866,850,0.0,0.244,13.785,8.956,7.078,3.413,DLR
866,851,0.0,1.898,31.607,28.513,21.273,6.18,DLR
866,853,0.0,1.213,53.018,18.961,13.844,6.7530003,DLR
866,854,0.305,1.417,16.311,13.158,8.914,2.871,DLR
866,855,0.0,0.0,5.093,2.695,1.213,1.0879999,DLR
866,856,0.0,0.611,10.839,4.826,2.554,1.788,DLR
866,857,0.0,2.258,4.088,5.119,4.306,3.327,DLR
866,858,0.0,0.0,4.263,5.517,5.774,1.982,DLR
866,859,0.0,0.196,6.614,4.26,4.106,1.222,DLR
866,860,0.0,2.807,24.827,21.942,9.9210005,3.6759999,DLR
866,861,0.0,1.439,8.724,10.411,7.219,2.098,DLR
866,862,0.0,4.234,27.191,21.275,9.626,5.458,DLR
866,864,0.0,2.336,18.445,8.455,3.441,1.132,DLR
866,865,0.0,0.0,4.689,3.159,1.555,1.135,DLR
866,867,0.0,2.191,20.005,15.473,14.015,7.291,DLR
866,879,0.0,1.97,38.28,12.226,6.625,3.905,DLR
866,882,0.0,0.974,4.196,1.89,1.867,0.71999997,DLR
866,883,0.0,0.0,7.294,7.905,3.95,2.689,DLR
866,884,0.366,0.823,5.646,6.336,5.442,2.536,DLR
866,886,0.0,0.0,9.031,4.639,3.622,0.90900004,DLR
866,887,0.0,0.085999995,1.707,0.627,2.7580001,0.988,DLR
866,888,0.0,0.244,2.376,2.593,1.732,0.348,DLR
866,890,0.0,0.934,1.594,0.584,1.642,0.274,DLR
866,894,0.0,0.0,1.825,0.624,0.578,2.077,DLR
866,895,0.0,0.0,2.115,0.872,1.57,0.025,DLR
866,897,0.0,0.0,6.248,11.118,6.416,5.348,DLR
866,898,0.0,0.0,2.123,4.184,1.871,2.833,DLR
866,928,0.0,0.785,3.954,1.793,1.048,0.318,DLR
866,940,0.0,1.628,29.371,26.227,11.278,2.686,DLR
867,504,0.0,1.8759999,5.109,1.016,0.508,0.0,DLR
867,513,0.0,16.925,43.709,14.46,8.76,1.109,DLR
867,533,0.0,0.0,1.6340001,4.648,0.533,0.0,DLR
867,538,0.0,0.753,1.139,0.735,0.541,0.0,DLR
867,573,0.0,4.081,8.04,1.992,1.432,0.0,DLR
867,719,1.891,77.531,502.521,129.552,61.423,14.02,DLR
867,750,0.0,0.40600002,1.04,0.197,1.005,0.0,DLR
867,757,0.0,0.0,0.0,0.0,0.027,0.0,DLR
867,842,0.0,44.583,274.28,77.511,33.111,8.528,DLR
867,850,0.0,11.738,31.146,7.923,5.043,1.408,DLR
867,851,0.62200004,14.849,43.832,10.312,7.378,2.112,DLR
867,853,0.0,5.8,19.431,2.519,2.073,1.0139999,DLR
867,854,0.0,2.447,13.848,2.399,1.548,1.158,DLR
867,855,0.0,17.97,12.116,4.283,0.687,0.0,DLR
867,856,0.0,0.326,4.363,1.244,0.81,0.0,DLR
867,857,0.0,1.8019999,2.8470001,1.224,0.962,0.158,DLR
867,858,0.0,2.493,18.532,8.101,3.403,3.565,DLR
867,859,0.0,1.012,5.605,1.234,0.615,0.0,DLR
867,860,0.0,8.407,23.954,10.67,6.292,1.659,DLR
867,861,0.0,3.091,8.689,4.405,1.6010001,1.151,DLR
867,862,0.0,7.622,19.359,4.895,4.565,1.617,DLR
867,864,0.0,6.198,18.356,5.568,1.01,0.797,DLR
867,865,0.0,0.44799998,4.572,1.82,1.89,2.207,DLR
867,866,0.0,5.022,51.824,15.915,9.452,1.446,DLR
867,879,0.0,3.304,32.812,4.741,2.3930001,0.949,DLR
867,882,0.0,1.274,0.886,0.644,0.27899998,0.0,DLR
867,883,0.0,0.235,3.749,1.6570001,1.907,2.312,DLR
867,884,0.0,10.8220005,49.727,15.169,5.706,1.307,DLR
867,886,0.0,0.24000001,6.405,2.37,0.881,0.79,DLR
867,887,0.0,0.40399998,2.262,0.23,0.206,0.0,DLR
867,888,0.0,0.44300002,1.48,0.34399998,0.193,0.0,DLR
867,890,0.0,0.642,2.636,0.819,0.253,0.013,DLR
867,894,0.0,1.597,4.799,0.32,0.037,0.0,DLR
867,895,0.0,1.533,5.549,1.142,0.423,0.0,DLR
867,897,0.0,11.396,11.074,6.319,3.519,1.054,DLR
867,898,0.0,3.569,4.13,1.133,0.038,0.0,DLR
867,928,0.0,0.357,2.162,0.38,0.383,0.0,DLR
867,940,0.0,6.77,24.679,10.469,7.958,1.266,DLR
879,504,0.0,0.291,3.623,3.8890002,3.456,0.426,DLR
879,513,0.0,95.202,1006.846,710.461,216.647,65.338,DLR
879,523,0.0,0.266,1.367,2.878,1.295,2.617,DLR
879,533,0.0,0.0,8.81,6.237,0.998,0.339,DLR
879,538,0.0,0.30900002,5.518,6.897,2.744,0.64599997,DLR
879,559,0.0,0.85,4.637,3.336,1.103,0.199,DLR
879,573,0.0,0.195,0.64,0.46,0.829,0.298,DLR
879,719,0.0,6.699,144.671,105.525,39.042,11.815,DLR
879,749,0.0,0.0,1.1,0.577,0.0,0.367,DLR
879,750,0.0,0.0,0.613,0.75699997,1.967,1.375,DLR
879,842,0.0,54.595,687.651,312.373,75.506996,34.219,DLR
879,850,0.0,0.29,10.159,9.535,5.4370003,2.079,DLR
879,851,0.0,3.9060001,34.699,37.232,12.988,4.46,DLR
879,853,0.0,5.924,29.847,11.2,5.46,1.229,DLR
879,854,0.0,10.193,110.092,47.586,23.239,8.668,DLR
879,855,0.0,65.909,668.663,335.807,81.099,33.121,DLR
879,856,0.0,8.007999,62.584,41.037,25.78,9.172,DLR
879,857,0.0,3.214,45.923,31.051,11.7109995,7.323,DLR
879,858,0.0,0.865,11.509,17.712,6.022,9.746,DLR
879,859,0.0,0.411,8.284,6.255,2.797,0.713,DLR
879,860,0.0,14.99,162.96,116.218,39.549,12.054,DLR
879,861,0.0,16.034,91.206,51.225,18.531,7.217,DLR
879,862,0.0,16.358,84.528,66.011,29.344,10.262,DLR
879,864,0.0,6.342,90.507,45.931,11.373,3.662,DLR
879,865,0.0,7.124,57.175,46.75,17.732,8.3220005,DLR
879,866,0.0,4.422,51.64,20.249,9.664,3.873,DLR
879,867,0.0,1.639,11.633,12.795,6.007,1.744,DLR
879,882,0.0,0.0,4.29,3.676,1.791,0.752,DLR
879,883,0.0,0.515,11.647,10.023,5.413,4.244,DLR
879,884,0.0,2.387,26.323,21.804,11.159,4.459,DLR
879,886,0.0,0.657,16.918,13.991,3.393,1.926,DLR
879,887,0.0,1.623,4.452,3.015,3.151,0.0,DLR
879,888,0.0,0.543,4.159,4.316,1.529,1.962,DLR
879,889,0.0,0.0,0.366,0.707,0.347,0.0,DLR
879,890,0.0,1.064,5.464,4.05,2.175,2.662,DLR
879,891,0.0,0.0,1.734,1.051,0.751,0.207,DLR
879,893,0.0,0.51,1.918,1.602,0.612,0.14,DLR
879,894,0.0,0.934,3.2680001,4.354,1.488,1.303,DLR
879,895,0.0,0.24700001,2.862,4.946,2.805,0.198,DLR
879,897,0.974,6.3910003,90.535,48.414,32.148,17.903,DLR
879,898,0.0,1.427,57.565998,35.756,15.746,6.285,DLR
879,928,0.887,9.348001,97.13,61.666,19.808,6.429,DLR
879,940,1.001,18.183,374.529,208.86101,71.863,24.781,DLR
882,504,0.0,2.434,3.354,3.083,0.894,1.03,DLR
882,513,2.891,66.435,262.455,81.371,40.248,12.556,DLR
882,533,0.0,0.407,6.171,11.606,1.976,0.0,DLR
882,538,0.0,0.675,3.468,2.963,1.721,1.129,DLR
882,559,0.0,0.622,3.277,2.573,0.971,0.308,DLR
882,573,0.0,4.865,16.388,8.8619995,6.917,7.317,DLR
882,719,0.0,0.051,21.591,8.512,3.887,2.269,DLR
882,757,0.0,0.0,0.247,0.0,0.0,0.0,DLR
882,842,0.0,2.96,37.365,7.508,1.534,1.222,DLR
882,851,0.0,1.248,3.011,1.68,0.0,0.256,DLR
882,858,0.0,2.0609999,15.6,5.925,3.586,4.145,DLR
882,860,0.113,9.464,45.616,13.323,10.038,3.341,DLR
882,861,0.0,0.893,2.383,0.015,0.547,0.0,DLR
882,862,0.819,4.56,19.058,6.111,2.947,1.3740001,DLR
882,864,0.34,12.8949995,57.744,13.948,2.851,0.728,DLR
882,865,0.542,3.73,9.542,4.765,2.028,0.802,DLR
882,866,0.0,0.255,6.279,2.139,0.816,0.901,DLR
882,867,0.0,0.54,1.349,0.355,0.189,0.19,DLR
882,879,0.0,1.52,10.444,1.128,0.703,0.0,DLR
882,883,0.0,0.265,1.9200001,2.155,1.239,0.0,DLR
882,884,0.184,52.583,215.065,79.169,46.325,22.289,DLR
882,886,0.0,2.725,18.608,6.932,4.795,3.373,DLR
882,887,0.0,0.82199997,2.918,3.789,0.41,0.60899997,DLR
882,888,0.155,1.609,4.692,2.955,1.2590001,1.172,DLR
882,890,0.0,3.02,5.834,1.919,1.23,0.675,DLR
882,891,0.0,0.511,1.681,1.573,1.108,0.0,DLR
882,893,0.0,0.27199998,1.769,0.711,0.281,0.801,DLR
882,894,0.162,0.97900003,6.164,1.403,1.921,0.0,DLR
882,895,0.508,0.921,8.26,2.05,1.8610001,0.042,DLR
882,897,0.0,1.621,2.532,2.686,0.71,0.0,DLR
882,928,0.0,0.0,0.895,0.23200001,0.0,0.0,DLR
882,940,0.0,0.806,8.63,3.252,2.002,0.513,DLR
883,504,0.323,1.434,6.676,2.73,1.196,0.749,DLR
883,513,5.302,100.662,308.842,113.593,55.05,16.048,DLR
883,523,0.0,0.578,0.871,0.772,1.193,0.392,DLR
883,533,0.0,0.0,8.591,10.481,2.65,0.0,DLR
883,538,0.0,0.831,9.038,5.384,4.031,0.0,DLR
883,559,0.0,0.902,3.068,3.878,1.95,0.0,DLR
883,573,0.0,16.744,28.036,25.345,8.628,8.801,DLR
883,719,0.0,1.487,53.247,15.747,5.84,0.854,DLR
883,749,0.0,1.985,2.614,1.604,0.514,0.0,DLR
883,757,0.0,0.188,1.005,1.404,0.448,0.452,DLR
883,842,0.128,5.94,146.781,54.417,16.321,0.048,DLR
883,850,0.518,3.316,4.202,0.52,0.40800002,0.313,DLR
883,851,0.0,2.62,9.374,3.688,3.839,0.381,DLR
883,853,0.0,4.248,5.333,2.336,3.317,0.987,DLR
883,854,0.0,3.005,10.813,3.243,0.973,0.593,DLR
883,855,0.0,3.512,7.277,6.487,0.106,0.0,DLR
883,856,0.0,0.888,2.399,0.73300004,1.605,1.279,DLR
883,857,0.0,0.349,2.577,1.364,0.662,0.0,DLR
883,858,0.794,18.072,66.859,31.531,10.589,1.31,DLR
883,859,0.0,0.244,0.516,0.754,0.37,0.0,DLR
883,860,0.272,15.3,53.363,15.3,10.118,5.1480002,DLR
883,861,0.0,1.825,7.037,5.134,1.694,0.003,DLR
883,862,0.591,4.996,27.269001,5.484,6.4769998,4.027,DLR
883,864,0.345,17.698,68.284996,17.305,8.994,2.1529999,DLR
883,865,0.0,10.832,29.518,6.976,5.119,3.294,DLR
883,866,0.0,2.3439999,23.881,9.973,2.428,0.0,DLR
883,867,0.0,0.827,3.726,1.917,2.084,1.949,DLR
883,879,0.0,2.434,34.574,4.991,1.86,0.564,DLR
883,882,0.0,0.952,3.744,1.049,1.819,0.037,DLR
883,884,0.68799996,146.699,611.464,233.823,127.952,58.137,DLR
883,886,0.103,5.713,29.639,15.002,6.046,3.51,DLR
883,887,0.095,4.289,4.346,2.172,3.236,0.936,DLR
883,888,0.0,3.893,7.045,1.637,3.776,1.9230001,DLR
883,889,0.0,0.336,0.992,0.36,3.173,0.0,DLR
883,890,0.087,3.35,8.166,3.5709999,1.6060001,0.415,DLR
883,891,0.0,0.0,1.711,1.524,0.431,0.0,DLR
883,893,0.0,0.611,1.812,0.521,0.347,1.3280001,DLR
883,894,0.0,0.942,7.872,2.616,1.4729999,0.655,DLR
883,895,0.0,1.913,12.239,2.45,2.184,4.868,DLR
883,897,0.0,2.868,5.168,2.488,2.133,0.52,DLR
883,928,0.0,0.14,1.883,0.54,0.423,0.0,DLR
883,940,0.445,1.902,11.973001,4.109,1.908,0.0,DLR
884,504,0.658,48.73,212.12599,152.796,103.156,43.723,DLR
884,513,7.403,43.151,80.802,24.299,13.261,2.088,DLR
884,523,0.0,36.976,119.027,133.565,97.016,38.041,DLR
884,533,0.0,28.844,689.699,667.675,117.048,27.371,DLR
884,538,0.0,46.336,319.623,342.024,252.371,101.78,DLR
884,559,0.0,38.191,190.179,180.77,112.471,50.309002,DLR
884,573,0.0,391.995,1332.285,1051.227,733.751,280.448,DLR
884,719,7.546,46.405,176.86101,47.841,21.585,4.745,DLR
884,749,0.032,24.19,50.603,39.587,23.081,17.428,DLR
884,750,0.429,15.058,61.727,54.643,42.968,15.034,DLR
884,757,1.167,15.141,33.061,21.528,13.167,2.577,DLR
884,842,0.047,6.048,37.544,29.546,6.318,2.34,DLR
884,850,0.0,0.388,11.292,11.469,13.812,7.293,DLR
884,851,0.0,0.023,2.13,0.779,7.098,0.578,DLR
884,853,0.0,3.865,40.177,18.865,18.511,10.702,DLR
884,854,0.0,3.233,12.62,3.172,0.883,0.375,DLR
884,855,0.0,0.981,25.116,19.465,2.119,0.689,DLR
884,856,0.0,1.455,7.72,1.141,0.70600003,0.141,DLR
884,857,0.0,0.794,4.704,1.385,0.536,0.01,DLR
884,858,5.8710003,40.783,123.502,93.984,53.989,32.939,DLR
884,859,0.0,0.0,0.263,0.331,1.191,0.123,DLR
884,860,0.93,30.706,127.354,82.901,34.875,15.563,DLR
884,861,0.059,3.655,8.54,1.955,1.191,0.087,DLR
884,862,9.55,75.845,245.205,215.117,91.157,43.114,DLR
884,864,0.888,48.32,146.649,49.106,18.536,11.508,DLR
884,865,2.088,34.303,140.433,115.905,46.394,15.907,DLR
884,866,0.063,3.59,13.749001,5.738,1.855,0.608,DLR
884,867,0.0,0.577,8.719,11.327,12.368,4.735,DLR
884,879,0.0,3.0740001,40.25,8.307,1.08,0.24499999,DLR
884,882,1.403,29.942,117.287,105.059,68.207,39.231,DLR
884,883,4.095,70.205,294.467,298.393,187.098,100.227,DLR
884,886,0.0,169.713,1118.643,778.423,466.174,239.78,DLR
884,887,0.0,175.23,584.248,301.209,239.698,110.314,DLR
884,888,0.0,145.96,499.162,363.451,219.328,124.448,DLR
884,889,1.486,12.472,46.794,37.366,22.535,8.956,DLR
884,890,0.0,104.126,369.359,257.865,169.423,89.372,DLR
884,891,0.0,29.341,102.158,103.223,53.212,18.999,DLR
884,893,0.0,52.998,206.954,187.106,112.785,49.419,DLR
884,894,0.0,61.099,286.667,227.972,132.61,57.456,DLR
884,895,0.0,76.469,454.43,317.15,187.804,87.688,DLR
884,897,0.07,5.289,11.049,3.647,1.6340001,0.774,DLR
884,898,0.103,2.424,1.95,1.572,0.80300003,0.092,DLR
884,928,0.0,0.422,3.916,1.085,0.253,0.078,DLR
884,940,0.758,13.141,41.463,15.629,6.172,1.204,DLR
886,504,0.0,2.651,38.779,13.154,2.961,0.736,DLR
886,513,3.671,35.979,55.944,19.322,17.402,5.785,DLR
886,523,0.0,0.616,1.735,0.788,0.99300003,0.373,DLR
886,533,0.0,0.474,7.042,8.301,1.342,0.0,DLR
886,538,0.0,0.42,5.825,2.172,2.97,0.202,DLR
886,573,0.148,3.964,27.298,13.363,7.064,5.117,DLR
886,719,0.866,1.202,16.992,14.089,6.344,0.55,DLR
886,749,0.0,2.164,7.693,3.3439999,2.908,1.434,DLR
886,750,0.0,1.849,2.424,1.381,1.359,0.0,DLR
886,757,0.0,0.0050000004,19.421,13.258,4.903,0.0,DLR
886,842,0.141,6.011,81.744,27.605,6.093,1.15,DLR
886,850,0.0,0.337,0.995,1.526,1.799,0.0,DLR
886,851,0.0,0.0,4.0889997,2.722,3.8700001,0.0,DLR
886,853,0.0,0.0,5.664,2.815,1.492,0.242,DLR
886,854,0.0,2.18,6.9900002,1.514,0.896,0.009000001,DLR
886,855,0.0,3.438,2.677,2.498,1.265,0.0,DLR
886,856,0.0,1.196,4.435,0.776,0.23200001,0.21000001,DLR
886,857,0.0,0.0,4.798,1.437,1.362,0.211,DLR
886,858,0.67,15.136,97.86,34.878,18.844,0.81,DLR
886,859,0.0,0.20199999,0.25100002,0.45200002,0.0,0.0,DLR
886,860,0.419,11.677,46.2,17.111,12.648,5.413,DLR
886,861,0.0,2.452,7.47,2.25,1.871,0.672,DLR
886,862,1.109,20.775,29.864,11.806,6.0,1.977,DLR
886,864,2.249,50.864,202.992,55.321,22.486,9.6119995,DLR
886,865,0.0,3.252,39.104,17.266,6.386,2.73,DLR
886,866,0.0,2.2710001,12.533,3.147,0.738,0.0,DLR
886,867,0.0,0.407,2.79,1.372,1.537,0.020000001,DLR
886,879,0.0,2.218,38.1,7.557,1.817,0.156,DLR
886,882,0.0,2.1560001,10.984,8.294,4.909,1.182,DLR
886,883,0.258,4.057,14.675,9.522,7.528,1.297,DLR
886,884,5.348,298.924,1733.782,673.078,287.507,111.806,DLR
886,887,0.0,0.146,2.09,2.334,3.055,0.854,DLR
886,888,0.0,0.406,5.626,3.724,3.634,2.9780002,DLR
886,889,0.0,0.0,11.002,0.745,0.995,0.0,DLR
886,890,0.0,3.198,20.872,8.548,5.598,3.221,DLR
886,891,0.0,1.2179999,3.473,2.153,2.071,0.554,DLR
886,893,0.0,3.1069999,4.246,5.355,4.636,0.966,DLR
886,894,0.0,5.078,26.596,7.649,4.431,0.814,DLR
886,895,0.0,3.339,67.675,17.011,5.4839997,1.942,DLR
886,897,0.0,0.487,6.3320003,2.886,1.466,0.961,DLR
886,898,0.0,0.0,3.223,0.308,0.316,0.0,DLR
886,928,0.0,0.087,2.823,0.71,0.24,0.378,DLR
886,940,0.15900001,1.126,13.323,8.286,2.467,0.601,DLR
887,504,0.261,3.089,14.507,5.679,1.568,3.395,DLR
887,513,2.181,25.761,22.886,12.99,14.08,2.342,DLR
887,523,0.0,0.0,2.214,0.0,0.459,0.0,DLR
887,533,0.0,0.8,2.226,1.561,0.587,0.0,DLR
887,538,0.0,0.0,1.275,0.301,0.012,0.0,DLR
887,573,0.0,2.858,10.309,5.064,3.71,2.774,DLR
887,719,0.021,1.6850001,9.603,7.156,4.785,0.231,DLR
887,749,0.0,1.053,1.762,1.0320001,1.879,0.311,DLR
887,757,0.0,0.009000001,5.985,2.921,2.915,0.003,DLR
887,842,0.0,5.727,19.288,4.172,4.153,0.0,DLR
887,850,0.0,0.40100002,0.928,0.381,0.284,0.0,DLR
887,851,0.0,0.929,1.774,0.809,1.977,0.41,DLR
887,853,0.0,3.832,3.915,0.668,0.978,0.339,DLR
887,854,0.0,0.0,1.242,0.521,0.772,0.245,DLR
887,856,0.0,0.497,1.957,0.208,0.31800002,0.0,DLR
887,857,0.0,0.0,1.076,0.219,0.219,0.267,DLR
887,858,0.0,4.498,26.097,9.369,8.681,1.658,DLR
887,859,0.0,0.0,0.215,0.074,0.0,0.0,DLR
887,860,0.182,9.737,22.307,10.583,8.742,1.527,DLR
887,861,0.0,2.746,2.161,0.87,0.298,0.244,DLR
887,862,0.0,2.47,17.555,4.899,5.621,1.697,DLR
887,864,0.403,33.343,76.609,37.236,15.2960005,6.248,DLR
887,865,0.0,5.362,21.944,5.131,3.204,0.387,DLR
887,866,0.0,0.557,3.109,1.163,1.15,0.0,DLR
887,867,0.182,0.652,0.693,0.538,0.62,0.0,DLR
887,879,0.0,0.461,10.544,2.253,0.218,0.255,DLR
887,882,0.39,1.419,3.563,1.923,1.342,1.543,DLR
887,883,0.0,2.635,4.537,3.414,3.129,1.3050001,DLR
887,884,3.8370001,185.381,720.316,354.272,219.025,74.323,DLR
887,886,0.0,2.137,7.106,1.534,0.023,0.0,DLR
887,888,0.0,0.11,0.574,0.967,2.467,1.078,DLR
887,889,0.0,0.42299998,0.901,0.491,0.027,0.0,DLR
887,890,0.0,0.245,4.939,2.148,4.422,1.518,DLR
887,891,0.0,0.0,1.8330001,0.903,0.372,0.255,DLR
887,893,0.0,1.319,3.196,1.094,0.645,1.118,DLR
887,894,0.0,1.8169999,10.862,1.635,3.2810001,0.531,DLR
887,895,0.0,1.791,21.642,2.94,6.612,3.177,DLR
887,897,0.0,1.131,2.273,1.927,1.504,0.527,DLR
887,898,0.0,0.0,1.631,0.943,0.672,0.219,DLR
887,928,0.0,0.0,0.459,0.33,0.196,0.042,DLR
887,940,0.0,2.981,15.475,7.166,3.709,0.508,DLR
888,504,0.0,5.299,16.049,6.393,0.593,0.0,DLR
888,513,3.341,28.179,27.636,8.136,8.739,3.06,DLR
888,523,0.0,0.811,0.685,0.28,0.0,0.0,DLR
888,533,0.0,0.0,1.313,0.594,0.0,0.0,DLR
888,538,0.0,0.736,0.55,0.429,0.0,0.0,DLR
888,573,0.49199998,3.737,12.906,7.621,2.681,1.155,DLR
888,719,0.27600002,0.765,8.989,5.166,2.139,0.319,DLR
888,749,0.0,1.408,4.342,1.852,0.603,0.0,DLR
888,750,0.0,0.0,0.803,0.805,0.241,0.0,DLR
888,757,0.0,0.088,5.016,2.902,2.425,0.024999999,DLR
888,842,0.342,6.213,18.857,2.986,8.819,0.72900003,DLR
888,850,0.0,0.361,1.299,0.124,0.358,0.0,DLR
888,851,0.0,2.057,2.111,0.902,0.847,0.47100002,DLR
888,853,0.0,2.231,1.53,0.394,0.171,0.102,DLR
888,854,0.0,0.354,4.473,0.54,0.131,0.0,DLR
