mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
591,659,0.0,0.512,2.055,1.575,5.486,0.88,0.238,0.0,LO
591,680,0.0,0.009,0.403,1.311,9.551,0.186,0.03,0.0,LO
591,686,0.0,1.434,71.376,91.109,303.211,85.596,11.361,0.0,LO
591,709,0.0,0.266,1.63,3.634,16.7,1.192,0.289,0.0,LO
591,717,0.0,0.157,1.261,2.082,6.997,2.012,0.87899995,0.0,LO
591,719,0.0,3.933,15.194,19.823,105.716,8.449,0.903,0.0,LO
591,751,0.0,2.544,2.2610002,9.483,25.772,5.875,1.642,0.0,LO
591,763,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,LO
591,766,0.0,13.13,76.928,73.305,164.706,41.743,12.54,0.0,LO
591,1022,0.0,0.405,0.82,0.721,1.592,0.64,0.26500002,0.0,LO
591,1023,0.0,0.038,1.842,0.191,2.8600001,0.405,0.01,0.0,LO
591,1024,0.0,0.23099999,1.296,0.147,2.003,0.177,0.075,0.0,LO
591,1082,0.0,0.029,0.22,0.0,0.26,0.0,0.0,0.0,LO
591,1083,0.0,0.055,1.186,0.169,0.272,0.0,0.0,0.0,LO
591,1395,0.0,1.2639999,1.293,0.767,2.111,0.585,0.078,0.0,LO
591,1398,0.0,0.003,0.411,1.279,5.243,0.522,0.0050000004,0.0,LO
591,1402,0.0,2.929,4.4509997,13.508,29.676,4.358,0.643,0.0,LO
591,1404,0.0,0.46400002,15.018,44.557,82.388,31.214,7.681,0.0,LO
591,1409,0.0,2.906,23.511,10.376,19.945,6.3320003,1.74,0.0,LO
591,1413,0.0,3.493,41.471,22.688,22.189,4.856,0.794,0.0,LO
591,1415,0.0,1.431,1.932,0.694,1.6650001,0.207,0.114,0.0,LO
591,1421,0.0,5.72,43.557,24.016,62.125,13.053,1.747,0.0,LO
591,1429,0.0,3.855,9.188,17.096,41.413002,17.579,2.376,0.0,LO
591,1434,0.0,0.006,0.568,3.476,8.034,0.89500004,0.007,0.0,LO
591,1437,0.0,32.581,42.318,48.004,181.52701,39.927002,9.532,0.0,LO
591,1438,0.0,3.055,20.725,21.858,48.974,14.611,3.669,0.0,LO
591,1439,0.0,1.412,13.347,3.215,15.5789995,2.584,0.746,0.0,LO
591,1440,0.0,18.425001,36.762,21.365,40.096,7.806,3.9589999,0.0,LO
591,1441,0.0,0.152,1.999,3.48,14.614,3.558,0.96000004,0.0,LO
591,1442,0.0,0.88600004,0.864,1.2870001,4.713,0.869,0.267,0.0,LO
591,1443,0.0,0.0,0.027,0.0,0.0,0.006,0.0,0.0,LO
591,1444,0.0,0.378,2.912,3.535,5.607,0.911,0.004,0.0,LO
591,1445,0.0,9.922,49.16,31.205,69.934,8.865,3.45,0.0,LO
591,1448,0.0,0.356,43.286,34.029,90.612,19.368,4.545,0.0,LO
591,1449,0.0,2.867,15.822,7.283,17.822,3.348,0.968,0.0,LO
591,1451,0.0,0.534,2.625,1.255,2.45,0.383,0.0,0.0,LO
591,1452,0.0,1.205,15.686,16.382,15.736,11.332,1.993,0.0,LO
591,1455,0.0,1.11,2.106,3.801,8.472,1.03,0.013,0.0,LO
591,1524,0.0,0.72,2.169,1.82,14.533,3.572,0.292,0.0,LO
591,5345,0.0,0.002,0.094,0.031000001,0.039,0.100999996,0.0,0.0,LO
591,5356,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,LO
591,5362,0.0,0.0,0.0,0.07,0.032,0.036,0.0,0.0,LO
591,5404,0.0,0.025,0.145,0.047,0.083,0.067,0.0,0.0,LO
591,5418,0.0,0.002,0.178,0.041,0.075,0.038999997,0.012,0.0,LO
591,5437,0.0,0.0,0.0,0.132,0.0,0.013,0.007,0.0,LO
591,6914,0.0,0.08,0.0,0.148,0.263,0.041,0.021,0.0,LO
591,6919,0.0,0.0,0.095,0.138,0.599,0.185,0.004,0.0,LO
591,6941,0.0,0.0,0.002,0.193,0.0,0.211,0.086,0.0,LO
591,6954,0.0,0.0,0.0,0.138,0.611,0.026,0.102,0.0,LO
