name_o,name_d,Early,AM Peak,Midday,PM Peak,Evening,Late,Total,mode,day
940GZZDLISL,940GZZDLPUD,0,0,0.346,1.632,0.511,0.181,3.366,dlr,SUN
940GZZDLISL,940GZZDLPUD,0.47800002,1.541,1.845,0.39699998,0.195,0.236,4.692,dlr,MTT
940GZZDLISL,940GZZDLRAL,0,0,0.218,1.62,1.196,0.59499997,3.62899997,dlr,SUN
940GZZDLISL,940GZZDLRVC,0,0,0.198,3.975,2.879,0.797,7.857,dlr,SUN
940GZZDLISL,940GZZDLRVC,0,0.77500004,2.797,0.71,0.93299997,0.015,5.23000001,dlr,MTT
940GZZDLISL,940GZZDLSHA,0,0,11.084,62.197,20.354,10.117,104.658,dlr,SUN
940GZZDLISL,940GZZDLSHA,3.745,94.594,58.508,24.512,13.178,2.462,196.999,dlr,MTT
940GZZDLISL,940GZZDLSHS,0,0,0.7,0.783,0.20300001,0,1.68600001,dlr,SUN
940GZZDLISL,940GZZDLSIT,0,0,0.235,1.26,0.752,0.52,2.767,dlr,SUN
940GZZDLISL,940GZZDLSOQ,0,0,4.924,18.819,10.821,3.881,39.988,dlr,SUN
940GZZDLISL,940GZZDLSOQ,1.794,36.059002,29.971,14.193,6.802,3.95,92.769002,dlr,MTT
940GZZDLISL,940GZZDLSTD,0,0,4.943,48,16.647,6.456,77.831,dlr,SUN
940GZZDLISL,940GZZDLSTD,3.031,35.955,54.62,39.848,9.425,1.708,144.587,dlr,MTT
940GZZDLISL,940GZZDLSTL,0.459,2.23,1.008,0.752,0.155,0,4.604,dlr,MTT
940GZZDLISL,940GZZDLTWG,0,0,4.3650002,22.248,8.601,1.605,36.8210002,dlr,SUN
940GZZDLISL,940GZZDLTWG,3.9429998,32.588,15.8,3.456,0.647,0.01,56.4439998,dlr,MTT
940GZZDLISL,940GZZDLWFE,0,0,0.477,12.235,6.525,1.753,21.386,dlr,SUN
940GZZDLISL,940GZZDLWFE,0.855,5.331,17.693,8.962,5.813,1.54,40.194,dlr,MTT
940GZZDLISL,940GZZDLWHM,0.013,0.115,0,0,0.004,0,0.132,dlr,MTT
940GZZDLISL,940GZZDLWIQ,0,0,3.465,25.584,8.264,4.11,41.935,dlr,SUN
940GZZDLISL,940GZZDLWIQ,1.753,5.525,9.519,5.772,6.724,2.411,31.704,dlr,MTT
940GZZDLISL,940GZZDLWLA,0,0,0.144,1.734,1.105,0.635,3.751,dlr,SUN
940GZZDLISL,940GZZDLWLA,0,0,0.005,0,0.017,0.026,0.048,dlr,MTT
940GZZDLISL,940GZZDLWSV,0,0,0,1.908,0.77,0,2.678,dlr,SUN
940GZZDLKGV,940GZZDLABR,0,0,4.245,1.504,2.08,1.268,9.097,dlr,SUN
940GZZDLKGV,940GZZDLABR,1.7030001,7.172,8.639,5.301,1.214,0,24.0290001,dlr,MTT
940GZZDLKGV,940GZZDLBLA,0,0,0.566,1.211,1.502,0.82600003,4.10500003,dlr,SUN
940GZZDLKGV,940GZZDLBLA,4.677,0.972,1.642,1.6719999,0.365,0,9.3279999,dlr,MTT
940GZZDLKGV,940GZZDLBNK,0,0,29.915,57.587,18.128,7.979,116.341,dlr,SUN
940GZZDLKGV,940GZZDLBNK,65.8,153.631,71.466,64.39,17.509,3.221,376.017,dlr,MTT
940GZZDLKGV,940GZZDLBOW,0,0,2.359,3.155,1.03,0.377,6.921,dlr,SUN
940GZZDLKGV,940GZZDLBOW,0,3.328,2.068,1.61,0.238,0.248,7.492,dlr,MTT
940GZZDLKGV,940GZZDLCAN,0,0,2.93,16.651001,2.582,1.212,23.375001,dlr,SUN
940GZZDLKGV,940GZZDLCAN,4.973,8.72,6.852,4.479,0,0,25.024,dlr,MTT
940GZZDLKGV,940GZZDLCGT,0,3.387,99.421,253.318,87.759,37.827,492.18,dlr,SUN
940GZZDLKGV,940GZZDLCGT,112.305,224.057,218.582,146.077,53.586,12.73,767.337,dlr,MTT
940GZZDLKGV,940GZZDLCLA,0.213,1.828,0.9,0.842,0,0.254,4.037,dlr,MTT
940GZZDLKGV,940GZZDLCUS,0.842,0.641,1.914,2.938,0,0,6.335,dlr,MTT
940GZZDLKGV,940GZZDLCUT,0,0,1.751,5.307,0.381,0,7.682,dlr,SUN
940GZZDLKGV,940GZZDLCUT,0.282,2.849,5.338,1.6949999,0.478,0,10.6419999,dlr,MTT
940GZZDLKGV,940GZZDLDEV,0.767,4.843,0.758,2.156,0.236,0,8.76,dlr,MTT
940GZZDLKGV,940GZZDLEIN,0,0,1.406,3.316,0,0.552,6.047,dlr,SUN
940GZZDLKGV,940GZZDLEIN,1.295,11.911,4.526,0.812,0.724,1.673,20.941,dlr,MTT
940GZZDLKGV,940GZZDLGRE,0,0,0.051,0.167,0.033,0,0.251,dlr,SUN
940GZZDLKGV,940GZZDLGRE,0,0.059,0,0.008,0.022,0,0.089,dlr,MTT
940GZZDLKGV,940GZZDLHEQ,1.183,4.499,0,4.585,0.047,0,10.314,dlr,MTT
940GZZDLKGV,940GZZDLLCA,0,0,0.70600003,6.147,6.2269998,0.47700003,13.55699986,dlr,SUN
940GZZDLKGV,940GZZDLLCA,1.619,10.5390005,10.922,7.614,1.254,0.267,32.2150005,dlr,MTT
940GZZDLKGV,940GZZDLLDP,0,9.511,0.844,0.156,0.168,0,10.679,dlr,MTT
940GZZDLKGV,940GZZDLLEW,0,0,2.042,3.083,0.795,0,5.92,dlr,SUN
940GZZDLKGV,940GZZDLLEW,0.641,0.75200003,2.099,3.314,0.024,0,6.83000003,dlr,MTT
940GZZDLKGV,940GZZDLLIM,0,0,3.125,12.377,2.892,2.483,20.877,dlr,SUN
940GZZDLKGV,940GZZDLLIM,19.536,9.181,4.726,5.916,2.827,0.248,42.434,dlr,MTT
940GZZDLKGV,940GZZDLPDK,0,0.261,1.535,7.344,1.965,0.559,11.664,dlr,SUN
940GZZDLKGV,940GZZDLPDK,0.71,3.438,12.603,6.56,0.792,0,24.103,dlr,MTT
940GZZDLKGV,940GZZDLPOP,0,0,2.063,16.942,3.939,3.6990001,27.7300001,dlr,SUN
940GZZDLKGV,940GZZDLPOP,3.4880002,10.642,11.568,19.744,0.25800002,3.671,49.37100022,dlr,MTT
940GZZDLKGV,940GZZDLPRE,0,0,0.143,0.526,0.315,0,0.984,dlr,SUN
940GZZDLKGV,940GZZDLPRE,0,0.521,2.414,1.967,0,0,4.902,dlr,MTT
940GZZDLKGV,940GZZDLPUD,0.204,2.085,0,0.898,0,0,3.187,dlr,MTT
940GZZDLKGV,940GZZDLRAL,0,1.035,4.52,2.708,0.281,0,8.544,dlr,MTT
940GZZDLKGV,940GZZDLRVC,0,0,0.744,5.086,0.576,2.426,8.832,dlr,SUN
940GZZDLKGV,940GZZDLRVC,0,1.0090001,8.382,7.27,2.547,0.344,19.5520001,dlr,MTT
940GZZDLKGV,940GZZDLSHA,0,0,3.98,12.836,3.378,1.363,22.001,dlr,SUN
940GZZDLKGV,940GZZDLSHA,7.796,33.294,15.224,15.092999,2.783,0.834,75.023999,dlr,MTT
940GZZDLKGV,940GZZDLSHS,0,0.263,2.759,9.97,1.6800001,1.49,16.8710001,dlr,SUN
940GZZDLKGV,940GZZDLSHS,3.427,11.783,12.871,10.276,0.496,0.545,39.398,dlr,MTT
940GZZDLKGV,940GZZDLSIT,0,0,8.582,20.241,5.458,1.814,36.885,dlr,SUN
940GZZDLKGV,940GZZDLSIT,3.033,26.087,18.89,12.503,1.1800001,0.347,62.0400001,dlr,MTT
940GZZDLKGV,940GZZDLSOQ,0.449,6.367,3.127,2.884,0.284,0,13.111,dlr,MTT
940GZZDLKGV,940GZZDLSTD,0,4.585,41.81,137.627,37.711,18.408,245.063,dlr,SUN
940GZZDLKGV,940GZZDLSTD,51.425,132.073,110.957,101.207,32.154,6.907,434.723,dlr,MTT
940GZZDLKGV,940GZZDLSTL,0,0,0,3.573,3.5110002,1.403,8.4870002,dlr,SUN
940GZZDLKGV,940GZZDLSTL,11.206,6.646,16.845,5.826,0.536,0.296,41.355,dlr,MTT
940GZZDLKGV,940GZZDLTWG,0,0,2.067,7.354,1.96,1.299,12.68,dlr,SUN
940GZZDLKGV,940GZZDLTWG,1.464,6.694,5.166,3.766,0,0.228,17.318,dlr,MTT
940GZZDLKGV,940GZZDLWFE,0,0,2.553,4.648,2.598,0,10.111,dlr,SUN
940GZZDLKGV,940GZZDLWFE,4.816,12.599,8.227,5.7730002,1.297,0,32.7120002,dlr,MTT
940GZZDLKGV,940GZZDLWHM,0,0.272,14.085,36.813,13.29,7.48,72.854,dlr,SUN
940GZZDLKGV,940GZZDLWHM,10.964,70.53,35.966,48.375,16.489,2.266,184.59,dlr,MTT
940GZZDLKGV,940GZZDLWIQ,0,2.385,2.924,1.459,2.177,0,8.945,dlr,MTT
940GZZDLKGV,940GZZDLWLA,0,0.696,45.311,184.274,43.242,39.316,324.368,dlr,SUN
940GZZDLKGV,940GZZDLWLA,59.04,192.015,147.681,170.698,65.818,25.617,660.869,dlr,MTT
940GZZDLKGV,940GZZDLWSV,0,0,4.843,5.076,3.7480001,2.241,15.9080001,dlr,SUN
940GZZDLKGV,940GZZDLWSV,2.215,11.105,20.502,14.177,0.554,0.702,49.255,dlr,MTT
940GZZDLLCA,940GZZDLABR,0,0,0,3.458,1.698,2.438,8.479,dlr,SUN
940GZZDLLCA,940GZZDLABR,6.613,2.815,7.694,3.205,1.404,0,21.731,dlr,MTT
940GZZDLLCA,940GZZDLALL,0,0,0,1.786,1.701,2.2779999,5.7649999,dlr,SUN
940GZZDLLCA,940GZZDLALL,0,0,2.743,1.722,0.786,0,5.251,dlr,MTT
940GZZDLLCA,940GZZDLBEC,0,0,0,1.676,0.68,0.919,3.314,dlr,SUN
940GZZDLLCA,940GZZDLBEC,0.184,0.59,1.665,1.601,2.013,0,6.053,dlr,MTT
940GZZDLLCA,940GZZDLBLA,0,0,0.26,7.139,8.874,9.971,26.244,dlr,SUN
940GZZDLLCA,940GZZDLBLA,0.238,5.883,9.0130005,8.525,6.281,0,29.9400005,dlr,MTT
940GZZDLLCA,940GZZDLBNK,0,0,21.017,209.419,181.604,203.604,622.2720003,dlr,SUN
940GZZDLLCA,940GZZDLBNK,22.319,636.216,521.765,386.884,186.626,3.557,1757.367,dlr,MTT
940GZZDLLCA,940GZZDLBOW,0,0,0,3.858,8.531,6.612,19.579,dlr,SUN
940GZZDLLCA,940GZZDLBOW,1.784,0.94699997,7.367,7.381,3.3470001,0,20.82600007,dlr,MTT
940GZZDLLCA,940GZZDLCAN,0,0,1.748,24.627,20.06,24.549,72.514,dlr,SUN
940GZZDLLCA,940GZZDLCAN,1.418,28.303,26.7,29.295,11.102,0.675,97.493,dlr,MTT
940GZZDLLCA,940GZZDLCGT,0,0,53.151,570.386,485.009,658.114,1796.707,dlr,SUN
940GZZDLLCA,940GZZDLCGT,36.453,491.076,826.898,525.33203,471.742,17.816,2369.31703,dlr,MTT
940GZZDLLCA,940GZZDLCLA,0,0,0,3.141,5.7139997,4.02,12.8749997,dlr,SUN
940GZZDLLCA,940GZZDLCLA,0,2.82,3.4,4.969,5.1740003,0.242,16.6050003,dlr,MTT
940GZZDLLCA,940GZZDLCUS,0,0,0.035,2.69,1.884,1.214,5.823,dlr,SUN
940GZZDLLCA,940GZZDLCUS,0,2.833,3.354,2.463,1.062,0,9.712,dlr,MTT
940GZZDLLCA,940GZZDLCUT,0,0,0.488,8.849,7.205,7.7599998,24.4309998,dlr,SUN
940GZZDLLCA,940GZZDLCUT,0.098000005,2.6430001,8.249,6.156,3.205,0,20.35100011,dlr,MTT
940GZZDLLCA,940GZZDLDEP,0,0,0,6.755,8.096,4.908,19.759,dlr,SUN
940GZZDLLCA,940GZZDLDEP,0.499,1.658,5.65,4.949,4.794,0,17.55,dlr,MTT
940GZZDLLCA,940GZZDLDEV,0,0,0,2.269,2.428,1.3149999,6.2809999,dlr,SUN
940GZZDLLCA,940GZZDLDEV,0,3.219,3.907,1.788,1.923,0.18,11.017,dlr,MTT
940GZZDLLCA,940GZZDLEIN,0,0,0.23,5.944,10.672,10.8810005,28.8160005,dlr,SUN
940GZZDLLCA,940GZZDLEIN,0.206,6.932,7.572,6.52,7.048,2.905,31.183,dlr,MTT
940GZZDLLCA,940GZZDLELV,0,0,0,3.459,2.943,3.102,9.504,dlr,SUN
940GZZDLLCA,940GZZDLELV,0,2.26,3.3240001,2.179,1.957,0,9.7200001,dlr,MTT
940GZZDLLCA,940GZZDLGRE,0,0,0,1.7870001,1.206,0.534,3.5270001,dlr,SUN
940GZZDLLCA,940GZZDLGRE,0,0.475,1.27,0.209,1.174,0.033,3.161,dlr,MTT
940GZZDLLCA,940GZZDLHEQ,0,0,0,3.236,6.924,3.266,13.426,dlr,SUN
940GZZDLLCA,940GZZDLHEQ,1.985,12.241,4.711,2.955,1.426,0,23.318,dlr,MTT
940GZZDLLCA,940GZZDLISL,0,0,0,2.057,2.71,3.155,7.922,dlr,SUN
940GZZDLLCA,940GZZDLISL,0,0.655,4.1,2.797,2.049,0.20899999,9.80999999,dlr,MTT
940GZZDLLCA,940GZZDLKGV,0,0,0.742,3.711,3.8009999,1.824,10.0779999,dlr,SUN
940GZZDLLCA,940GZZDLKGV,0,15.938,14.516,3.655,1.63,0.357,36.096,dlr,MTT
940GZZDLLCA,940GZZDLLDP,0,0,0,3.941,3.741,1.669,9.55999999,dlr,SUN
940GZZDLLCA,940GZZDLLDP,0,6.977,6.767,3.758,1.602,0,19.104,dlr,MTT
940GZZDLLCA,940GZZDLLEW,0,0,0.222,11.516,9.238,8.957,29.933,dlr,SUN
940GZZDLLCA,940GZZDLLEW,0.091,3.569,15.014999,14.464,6.295,0,39.433999,dlr,MTT
940GZZDLLCA,940GZZDLLIM,0,0,3.522,17.518,18.9,26.813,67.596,dlr,SUN
940GZZDLLCA,940GZZDLLIM,1.662,21.491,20.62,23.884,11.715,0.324,79.696,dlr,MTT
940GZZDLLCA,940GZZDLMUD,0,0,0.356,1.878,2.703,2.998,8.282,dlr,SUN
940GZZDLLCA,940GZZDLMUD,0,4.538,2.183,4.211,2.473,0.263,13.668,dlr,MTT
940GZZDLLCA,940GZZDLPDK,0,0,1.3280001,10.036,10.836,14.725,39.8810001,dlr,SUN
940GZZDLLCA,940GZZDLPDK,0.604,13.161,20.154,11.057,9.98,0.46,55.416,dlr,MTT
940GZZDLLCA,940GZZDLPOP,0,0,1.511,22.055,26.975,22.105,74.689,dlr,SUN
940GZZDLLCA,940GZZDLPOP,3.085,50.26,54.277,42.251,17.507,5.206,172.586,dlr,MTT
940GZZDLLCA,940GZZDLPRE,0,0,0.372,1.2080001,0.858,0.861,3.3320001,dlr,SUN
940GZZDLLCA,940GZZDLPRE,0.185,1.19,2.5180001,2.385,1.319,0.545,8.1420001,dlr,MTT
940GZZDLLCA,940GZZDLPUD,0,0,0,0.721,0.801,1.471,3.528,dlr,SUN
940GZZDLLCA,940GZZDLPUD,0,2.844,1.04,0.64,0.528,0.153,5.205,dlr,MTT
940GZZDLLCA,940GZZDLRAL,0,0,0,2.004,0.328,0.643,2.994,dlr,SUN
940GZZDLLCA,940GZZDLRAL,0.311,1.102,2.485,1.021,0.379,0,5.298,dlr,MTT
940GZZDLLCA,940GZZDLRVC,0,0,0.26,9.29,6.413,5.375,21.374,dlr,SUN
940GZZDLLCA,940GZZDLRVC,0.36,4.385,9.824,5.782,4.922,0.26,25.533,dlr,MTT
940GZZDLLCA,940GZZDLSHA,0,0,3.659,37.122,35.528,38.948,117.041,dlr,SUN
940GZZDLLCA,940GZZDLSHA,3.016,51.936,47.783,51.027,35.27,1.716,190.748,dlr,MTT
940GZZDLLCA,940GZZDLSHS,0,0,0.475,10.07,11.496,13.033,35.64100003,dlr,SUN
940GZZDLLCA,940GZZDLSHS,1.166,20.074,18.273,11.197,10.518,0,61.228,dlr,MTT
940GZZDLLCA,940GZZDLSIT,0,0,1.187,39.516,29.351,36.940998,107.881998,dlr,SUN
940GZZDLLCA,940GZZDLSIT,3.518,45.317,55.244,47.625,33.809,0.366,185.879,dlr,MTT
940GZZDLLCA,940GZZDLSOQ,0,0,0,3.568,10.011,4.011,17.776,dlr,SUN
940GZZDLLCA,940GZZDLSOQ,0.075,7.6280003,6.731,5.611,5.54,0,25.5850003,dlr,MTT
940GZZDLLCA,940GZZDLSTD,0,0,22.102,173.475,136.277,177.981,517.904,dlr,SUN
940GZZDLLCA,940GZZDLSTD,21.068,201.997,263.987,198.873,144.828,6.5750003,837.3280003,dlr,MTT
940GZZDLLCA,940GZZDLSTL,0,0,2.439,4.048,0.844,2.4950001,9.9020001,dlr,SUN
940GZZDLLCA,940GZZDLSTL,1.067,8.4,5.927,1.721,0.984,0.487,18.586,dlr,MTT
940GZZDLLCA,940GZZDLTWG,0,0,0.605,27.758,32.227,25.762,86.62,dlr,SUN
940GZZDLLCA,940GZZDLTWG,0.358,67.26,86.018,46.629,25.076,0.375,225.716,dlr,MTT
940GZZDLLCA,940GZZDLWFE,0,0,2.53,16.263,20.46,20.795,60.586,dlr,SUN
940GZZDLLCA,940GZZDLWFE,3.866,19.123,24.433,19.543,12.52,0.52099997,80.00599997,dlr,MTT
940GZZDLLCA,940GZZDLWHM,0,0,10.211,60.623,49.712,65.732,192.511,dlr,SUN
940GZZDLLCA,940GZZDLWHM,6.286,91.97,89.431,79.885,56.939,5.636,330.147,dlr,MTT
940GZZDLLCA,940GZZDLWIQ,0,0,0,4.528,2.787,2.301,9.616,dlr,SUN
940GZZDLLCA,940GZZDLWIQ,0,3.885,3.3439999,2.243,2.867,0.687,13.0259999,dlr,MTT
940GZZDLLCA,940GZZDLWLA,0,1.269,31.407,194.781,116.222,126.564,483.113,dlr,SUN
940GZZDLLCA,940GZZDLWLA,42.936,187.443,182.128,196.198,142.681,17.583,768.969,dlr,MTT
940GZZDLLCA,940GZZDLWSV,0,0,1.767,4.979,5.621,5.59,18.658,dlr,SUN
940GZZDLLCA,940GZZDLWSV,0.482,15.628,25.175,5.529,6.253,0.37,53.437,dlr,MTT
940GZZDLLDP,940GZZDLALL,0,0,1.625,8.496,6.459,4.776,26.73,dlr,SUN
940GZZDLLDP,940GZZDLALL,0.20899999,7.801,25.657,16.662,6.671,2.665,59.66499999,dlr,MTT
940GZZDLLDP,940GZZDLBEC,0,0,0.61800003,7.717,0.518,4.851,13.70400003,dlr,SUN
940GZZDLLDP,940GZZDLBEC,0,2.901,6.962,6.027,4.189,1.694,21.773,dlr,MTT
940GZZDLLDP,940GZZDLBLA,0,0,0.294,2.857,0.816,0,4.929,dlr,SUN
940GZZDLLDP,940GZZDLBLA,0,1.378,4.847,2.3240001,2.431,0,10.9800001,dlr,MTT
940GZZDLLDP,940GZZDLBNK,0,0,35.06,125.648,90.516,56.381,323.781,dlr,SUN
940GZZDLLDP,940GZZDLBNK,27.314,172.651,130.885,85.025,79.781,28.976,524.632,dlr,MTT
940GZZDLLDP,940GZZDLBOW,0,1.572,26.109,89.37,69.143,48.709,253.122,dlr,SUN
940GZZDLLDP,940GZZDLBOW,16.887,129.095,172.453,109.018,70.616,38.174,536.243,dlr,MTT
940GZZDLLDP,940GZZDLCAN,0,0,47.5,432.069,308.247,118.66,950.137,dlr,SUN
940GZZDLLDP,940GZZDLCAN,16.339,149.44,258.309,341.034,170.453,16.813,952.388,dlr,MTT
940GZZDLLDP,940GZZDLCGT,0,0,16.222,85.253,58.838,32.941,205.228,dlr,SUN
940GZZDLLDP,940GZZDLCGT,2.336,16.115,40.422,9.569,23.472,4.801,96.715,dlr,MTT
940GZZDLLDP,940GZZDLCLA,0,0,1.326,16.733,10.42,1.95,31.732,dlr,SUN
940GZZDLLDP,940GZZDLCLA,0.591,6.603,17.905,16.309,9.481,4.761,55.65,dlr,MTT
940GZZDLLDP,940GZZDLCUS,0,0,0.316,1.724,3.125,0,5.165,dlr,SUN
940GZZDLLDP,940GZZDLCUS,0.214,1.459,2.842,6.097,2.792,0,13.404,dlr,MTT
940GZZDLLDP,940GZZDLCUT,0,0,5.576,41.922,11.848,4.955,64.748,dlr,SUN
940GZZDLLDP,940GZZDLCUT,0.493,18.067,31.779,13.847,4.83,3.172,72.188,dlr,MTT
940GZZDLLDP,940GZZDLCYP,0,0,0.589,0.629,2.064,5.724,9.104,dlr,SUN
940GZZDLLDP,940GZZDLCYP,0,5.56,7.427,4.369,1.848,0,19.204,dlr,MTT
940GZZDLLDP,940GZZDLDEP,0,0,2.306,9.737,9.272,9.689,33.1470001,dlr,SUN
940GZZDLLDP,940GZZDLDEP,0.528,10.027,15.524,15.983,7.4179997,13.583,63.0629997,dlr,MTT
940GZZDLLDP,940GZZDLDEV,0,0,1.947,10.316,7.419,7.8,30.534,dlr,SUN
940GZZDLLDP,940GZZDLDEV,0.12100001,11.194,40.367,22.173,21.263,7.9969997,103.1149997,dlr,MTT
940GZZDLLDP,940GZZDLEIN,0,0,0.662,1.9810001,5.097,5.336,14.4300001,dlr,SUN
940GZZDLLDP,940GZZDLEIN,0.512,3.5970001,8.767,7.385,7.2599998,2.584,30.1049999,dlr,MTT
940GZZDLLDP,940GZZDLELV,0,0,0.63199997,3.363,1.956,2.65,12.44199997,dlr,SUN
940GZZDLLDP,940GZZDLGAL,0,0,0.693,3.279,1.553,0,5.525,dlr,SUN
940GZZDLLDP,940GZZDLGAL,0.26,1.682,2.294,3.121,0,0,7.357,dlr,MTT
940GZZDLLDP,940GZZDLGRE,0,0,0.086,1.879,0.805,1.582,4.357,dlr,SUN
940GZZDLLDP,940GZZDLGRE,0.67800003,9.542,1.906,3.854,1.905,0.05,17.93500003,dlr,MTT
940GZZDLLDP,940GZZDLHEQ,0,0,3.124,22.052,18.383,5.88,49.439,dlr,SUN
940GZZDLLDP,940GZZDLHEQ,7.788,64.439,22.236,18.64,2.423,0.12,115.646,dlr,MTT
940GZZDLLDP,940GZZDLISL,0,0,1.326,9.563,4.155,1.474,24.828,dlr,SUN
940GZZDLLDP,940GZZDLISL,0,12.64,7.1,9.672,7.2860003,0.248,36.9460003,dlr,MTT
940GZZDLLDP,940GZZDLLCA,0,0,0.488,1.252,3.9689999,1.064,6.7729999,dlr,SUN
940GZZDLLDP,940GZZDLLCA,1.063,5.38,2.149,3.112,0.33,0,12.034,dlr,MTT
940GZZDLLDP,940GZZDLLEW,0,0,6.384,28.492,14.75,21.659,76.67,dlr,SUN
940GZZDLLDP,940GZZDLLEW,2.251,30.37,26.992,35.696,12.716,6.532,114.557,dlr,MTT
940GZZDLLDP,940GZZDLLIM,0,0,6.809,16.625,9.013,5.482,37.929,dlr,SUN
940GZZDLLDP,940GZZDLLIM,3.42,12.141,25.097,28.183,11.921,4.594,85.356,dlr,MTT
940GZZDLLDP,940GZZDLMUD,0,0,1.2900001,5.015,3.076,3.312,12.6930001,dlr,SUN
940GZZDLLDP,940GZZDLMUD,0,2.803,4.787,4.411,3.618,3.318,18.937,dlr,MTT
940GZZDLLDP,940GZZDLPDK,0,0,0.24499999,1.4810001,1.901,0,7.45600009,dlr,SUN
940GZZDLLDP,940GZZDLPDK,0.122999996,1.5090001,1.3100001,1.788,0.134,6.947,11.8110002,dlr,MTT
940GZZDLLDP,940GZZDLPOP,0,0,2.432,16.784,15.943,4.731,39.89,dlr,SUN
940GZZDLLDP,940GZZDLPOP,0.41799998,13.684,50.48,46.809002,16.693,4.63,132.714002,dlr,MTT
940GZZDLLDP,940GZZDLPRE,0,0,0.632,0.937,0.959,0,3.797,dlr,SUN
940GZZDLLDP,940GZZDLPRE,0.38300002,0.876,2.26,4.935,0.724,1.608,10.78600002,dlr,MTT
940GZZDLLDP,940GZZDLPUD,0,1.165,1.03,7.282,2.997,3.2649999,16.5149999,dlr,SUN
940GZZDLLDP,940GZZDLPUD,0.367,15.722,10.157,5.657,6.82,3,41.723,dlr,MTT
940GZZDLLDP,940GZZDLRAL,0,0.409,1.235,4.164,1.7559999,3.434,10.9979999,dlr,MTT
940GZZDLLDP,940GZZDLRVC,0,0,0.926,2.6,2.6039999,0,6.1519999,dlr,SUN
940GZZDLLDP,940GZZDLRVC,0,4.123,2.388,6.33,0.696,3.467,17.004,dlr,MTT
940GZZDLLDP,940GZZDLSHA,0,0,9.451,36.132,27.635,19.459,96.135,dlr,SUN
940GZZDLLDP,940GZZDLSHA,1.576,58.551,44.459,36.956,29.811,20.396,191.749,dlr,MTT
940GZZDLLDP,940GZZDLSIT,0,0,2.1,4.787,5.676,3.897,17.372,dlr,SUN
940GZZDLLDP,940GZZDLSIT,0.879,8.195,7.802,5.705,7.6480002,2.543,32.7720002,dlr,MTT
940GZZDLLDP,940GZZDLSOQ,0,0,1.816,14.161,10.63,7.187,34.906,dlr,SUN
940GZZDLLDP,940GZZDLSOQ,3.439,35.971,31.468,32.184,11.675,5.173,119.91,dlr,MTT
940GZZDLLDP,940GZZDLSTD,0,6.333,89.889,517.571,280.861,186.973,1167.44,dlr,SUN
940GZZDLLDP,940GZZDLSTD,68.29,597.921,639.834,591.508,349.963,161.544,2409.06,dlr,MTT
940GZZDLLDP,940GZZDLSTL,0,0,1.738,0.934,0,0.799,3.471,dlr,SUN
940GZZDLLDP,940GZZDLSTL,0.361,1.18,1.258,1.729,0,0,4.528,dlr,MTT
940GZZDLLDP,940GZZDLTWG,0,0,7.088,30.862,14.335,7.526,61.505,dlr,SUN
940GZZDLLDP,940GZZDLTWG,7.3450003,43.99,23.905,31.395,7.479,2.241,116.3550003,dlr,MTT
940GZZDLLDP,940GZZDLWFE,0,0,0.87200004,4.962,1.781,3.988,11.60300004,dlr,SUN
940GZZDLLDP,940GZZDLWFE,0.251,3.964,7.4,6.05,4.268,0,21.933,dlr,MTT
940GZZDLLDP,940GZZDLWHM,0,0,0,0,0,0.042999998,0.042999998,dlr,SUN
940GZZDLLDP,940GZZDLWHM,0.048,0.536,0.294,0,0.841,0.84499997,2.56399997,dlr,MTT
940GZZDLLDP,940GZZDLWIQ,0,0,6.9,63.116,43.836998,23.841,137.709998,dlr,SUN
940GZZDLLDP,940GZZDLWIQ,3.015,15.832,42.955,31.755001,28.665,0,122.222001,dlr,MTT
940GZZDLLDP,940GZZDLWLA,0,0,1.159,5.595,6.001,7.572,24.091,dlr,SUN
940GZZDLLDP,940GZZDLWLA,3.8920002,7.5950003,12.903,18.343,8.692,4.542,55.9670005,dlr,MTT
940GZZDLLDP,940GZZDLWSV,0,3.432,0.602,2.202,0.906,0,7.142,dlr,MTT
940GZZDLLEW,940GZZDLABR,0,0.253,0.482,1.095,1.3610001,0.707,4.60800014,dlr,SUN
940GZZDLLEW,940GZZDLABR,0,4.347,1.262,3.915,1.079,2.352,12.955,dlr,MTT
940GZZDLLEW,940GZZDLALL,0,0.28,1.45,16.194,11.81,6.937,41.948,dlr,SUN
940GZZDLLEW,940GZZDLALL,2.474,32.846,22.749,18.217001,4.203,5.8640003,86.3530013,dlr,MTT
940GZZDLLEW,940GZZDLBEC,0,0.108,1.848,10.742,10.139,3.435,27.16,dlr,SUN
940GZZDLLEW,940GZZDLBEC,3.416,15.83,12.7699995,17.531,4.97,0.733,55.2499995,dlr,MTT
940GZZDLLEW,940GZZDLBLA,0,0,0.682,4.5620003,4.481,1.582,11.95800026,dlr,SUN
940GZZDLLEW,940GZZDLBLA,6.712,55.815998,3.304,1.463,0.757,3.888,71.939998,dlr,MTT
940GZZDLLEW,940GZZDLBNK,0,12.083,117.802,495.968,214.989,120.08,984.982,dlr,SUN
940GZZDLLEW,940GZZDLBNK,88.987,585.389,231.411,164.965,95.006,29.5,1195.258,dlr,MTT
940GZZDLLEW,940GZZDLBOW,0,2.962,20.11,59.095,37.297,15.559,139.159,dlr,SUN
940GZZDLLEW,940GZZDLBOW,12.808001,133.797,43.705,25.43,10.396,7.951,234.087001,dlr,MTT
