name_o,name_d,Early,AM Peak,Midday,PM Peak,Evening,Late,Total,mode,day
910GHGHMSPK,910GHAKNYNM,0,0.01,6011,31314,14711,4406,5709399996,overground,SUN
910GHGHMSPK,910GHAKNYNM,10332,87653,22752,14633,4156,1032,140558,overground,MTT
910GLIVST,910GHAKNYNM,0,0,13117,143896,137768,77034,409668,overground,SUN
910GLIVST,910GHAKNYNM,7.23,76524,149872,263178,229429,103777,830419,overground,MTT
910GLONFLDS,910GHAKNYNM,0,0,0.02,4268,2732,1296,8868,overground,SUN
910GLONFLDS,910GHAKNYNM,0.082,8436,27319999,3812,1174,0.26,164959999,overground,MTT
910GLYTNSHR,910GHAKNYNM,0.003,0.030000001,0.507,0,0.062,0,0.602000001,overground,MTT
910GRCTRYRD,910GHAKNYNM,0,0,1029,5124,2538,18100001,105070001,overground,SUN
910GRCTRYRD,910GHAKNYNM,0.192,5631,5478,3931,0.915,0.157,16304,overground,MTT
910GSBURY,910GHAKNYNM,0,0,3.84,16154,68050003,3506,313130003,overground,SUN
910GSBURY,910GHAKNYNM,2342,19229,11674,12344,3238,0.41700003,4924400003,overground,MTT
910GSEVNSIS,910GHAKNYNM,0,0,7.82,29637001,15363,8274,67237001,overground,SUN
910GSEVNSIS,910GHAKNYNM,33339999,36563,24018,36.81,18252,8947,1279239999,overground,MTT
910GSIVRST,910GHAKNYNM,0,0,5912,20103,15501,6252,49755,overground,SUN
910GSIVRST,910GHAKNYNM,5808,41005,25560999,25569,8974,1831,108747999,overground,MTT
910GSTJMSST,910GHAKNYNM,0,0.014,8672,59478,20613,6467,96.36,overground,SUN
910GSTJMSST,910GHAKNYNM,4693,72187,42614,26753,9651,2388,158286,overground,MTT
910GSTKNWNG,910GHAKNYNM,0,0,2423,19329,8673,4102,35438,overground,SUN
910GSTKNWNG,910GHAKNYNM,0.893,8972,15731,10301,5343,1743,42983,overground,MTT
910GSTMFDHL,910GHAKNYNM,0,0,1283,14412,6093,4308,26107,overground,SUN
910GSTMFDHL,910GHAKNYNM,0,13846,16229,13686,2976,0.182,46919,overground,MTT
910GTHBLDSG,910GHAKNYNM,0,0,0.799,3688,1873,2354,8904,overground,SUN
910GTHBLDSG,910GHAKNYNM,2402,11592,4099,20509999,1459,0.376,219789999,overground,MTT
910GTURKYST,910GHAKNYNM,0,0,2282,9525001,3317,17900001,171960011,overground,SUN
910GTURKYST,910GHAKNYNM,5198,17192,12031,7835,2624,0.458,45338,overground,MTT
910GUPRHLWY,910GHAKNYNM,0,0,0,0.344,0.278,0.05,0.672,overground,SUN
910GWDST,910GHAKNYNM,0,0,6005,41178,15542,7173,723799999,overground,SUN
910GWDST,910GHAKNYNM,3.86,53985,28574,28478,7218,1113,123228,overground,MTT
910GWHHRTLA,910GHAKNYNM,0,0,4.75,18041,4777,1605,29878,overground,SUN
910GWHHRTLA,910GHAKNYNM,3409,34758,22.22,19307,5.83,0.402,85926,overground,MTT
910GWLTWCEN,910GHAKNYNM,0,0.013,7686,60094,23.09,8464,102433,overground,SUN
910GWLTWCEN,910GHAKNYNM,16077,144952,57496,29606,13536,3907,265574,overground,MTT
910GACTNCTL,910GHARLSDN,0,0,0.045,0.598,0.43,0.116,1.21,overground,SUN
910GACTNCTL,910GHARLSDN,1342,0.824,0.42200002,0.826,0.616,0.016,404600002,overground,MTT
910GBARKING,910GHARLSDN,0.701,0.019,0.081,0.09,0.036,0.015999999,0.942999999,overground,MTT
910GBLCHSRD,910GHARLSDN,0.177,0,0.034,0.030000001,0.014,0.006,0.261000001,overground,MTT
910GBRBY,910GHARLSDN,0,0,0,0.813,0.647,0.602,2209,overground,SUN
910GBRBY,910GHARLSDN,0.95,3022,0.95,0.29500002,0.411,0.111,573900002,overground,MTT
910GBRBYPK,910GHARLSDN,0,0,0,0.257,0.22,0.109,0.626,overground,SUN
910GBRBYPK,910GHARLSDN,1074,0.941,0.76,0.982,0.236,0.092,4085,overground,MTT
910GBUSHYDC,910GHARLSDN,0,0.002,0.274,0.963,1172,0.629,3362,overground,SUN
910GBUSHYDC,910GHARLSDN,3851,3367,2134,1649,1378,0.95299995,1333199995,overground,MTT
910GCLDNNRB,910GHARLSDN,0,0,0,0.141,0.226,0.074999996,0.441999996,overground,SUN
910GCLDNNRB,910GHARLSDN,0.736,0.643,1801,0.77,0.182,0.063999996,4195999996,overground,MTT
910GCLPHMJC,910GHARLSDN,0,0,1123,2.98,3278,2144,10735,overground,SUN
910GCLPHMJC,910GHARLSDN,8785,13964,117109995,17497,4.1,0.583,566399995,overground,MTT
910GCMDNRD,910GHARLSDN,0,0,0.121999994,1593,1524,1292,4653999994,overground,SUN
910GCMDNRD,910GHARLSDN,0.701,1741,11060001,12390001,2203,1142,81320002,overground,MTT
910GCNNB,910GHARLSDN,0,0,0,0.223,0.379,0.468,1.07,overground,SUN
910GCNNB,910GHARLSDN,0.47800002,1534,0.389,0.33900002,0.564,0.162,346600004,overground,MTT
910GCROUCHH,910GHARLSDN,0.104,0.507,0.56700003,0.092,0,0,127000003,overground,MTT
910GCRPNDPK,910GHARLSDN,0,0.098,2697,5225,2318,2.09,12655,overground,SUN
910GCRPNDPK,910GHARLSDN,8184,14023,4546,8.33,0.669,0.135,35887,overground,MTT
910GCSEAH,910GHARLSDN,0,0,0,0.629,0.658,0.388,1715,overground,SUN
910GCSEAH,910GHARLSDN,0.001,0.506,0.997,2627,0.69200003,0.377,520000003,overground,MTT
910GDALS,910GHARLSDN,0,0,0,0.069,0.325,0.096999995,0.499999995,overground,SUN
910GDALS,910GHARLSDN,0.08,0.071,0.206,0.060000002,0,0,0.417000002,overground,MTT
910GDALSKLD,910GHARLSDN,0,0,0.131,1258,0.862,0.592,2921,overground,SUN
910GDALSKLD,910GHARLSDN,5012,2352,2217,1146,0.914,0.5,12141,overground,MTT
910GDENMRKH,910GHARLSDN,0,0,0.16499999,0.027,0,0,0.19199999,overground,SUN
910GDENMRKH,910GHARLSDN,0.134,0.025,0,0,0,0,0.159,overground,MTT
910GEUSTON,910GHARLSDN,0,3215,18157,60754,50575,42919,192024,overground,SUN
910GEUSTON,910GHARLSDN,45412,119089,57453,97.92,53763,24958,398595,overground,MTT
910GFNCHLYR,910GHARLSDN,0,0,0,0.605,0.228,0.383,1271,overground,SUN
910GFNCHLYR,910GHARLSDN,0.38300002,12739999,1031,0.21599999,0.827,0,373099991,overground,MTT
910GGNRSBRY,910GHARLSDN,0,0,0.001,1396,1035,0.359,2869,overground,SUN
910GGNRSBRY,910GHARLSDN,2339,1.48,1293,3364,0.38,0.618,9474,overground,MTT
910GGOSPLOK,910GHARLSDN,0,0,0.245,0.959,0.379,0.081,1664,overground,SUN
910GGOSPLOK,910GHARLSDN,1648,1323,1197,1.05,0.613,0.226,6057,overground,MTT
910GHACKNYC,910GHARLSDN,0,0,0,1036,0.454,1225,2736,overground,SUN
910GHACKNYC,910GHARLSDN,5145,4621,2285,1151,1.22,0.503,14925,overground,MTT
910GHACKNYW,910GHARLSDN,0.30699998,0.477,0.141,0.474,0.24000001,0.208,184699999,overground,MTT
910GHAGGERS,910GHARLSDN,0.134,0.158,0.118,0.03,0.18200001,0.006,0.62800001,overground,MTT
910GHEDSTNL,910GHARLSDN,0,0,1495,4193,35019999,25870001,13207,overground,SUN
910GHEDSTNL,910GHARLSDN,58180003,19727001,14495,9116,2596,0.068,518200013,overground,MTT
910GHGHI,910GHARLSDN,0,0,0.047000002,1572,0.724,0.351,2784000002,overground,SUN
910GHGHI,910GHARLSDN,13840001,0.672,0.808,0.991,0.35,0.05,42550001,overground,MTT
910GHGHMSPK,910GHARLSDN,0.091000006,0,0,0,0,0,0.091000006,overground,MTT
910GHMPSTDH,910GHARLSDN,0,0,0.113000005,0.688,0.586,0.551,1997000005,overground,SUN
910GHMPSTDH,910GHARLSDN,0.529,1.85,22649999,1457,1482,0.634,82169999,overground,MTT
910GHOMRTON,910GHARLSDN,0,0,0.514,4071,0.906,0.637,6132,overground,SUN
910GHOMRTON,910GHARLSDN,4324,3032,0.615,0.403,0.336,0.039,8749,overground,MTT
910GHOXTON,910GHARLSDN,0,0.103,0.005,0.034,0.026,0.017,0.185,overground,MTT
910GHRGYGL,910GHARLSDN,0.374,0.903,0.946,0.174,0.055,0,2452,overground,MTT
910GHROW,910GHARLSDN,0,0,6074,15.22,9.13,7802,39498,overground,SUN
910GHROW,910GHARLSDN,25980001,41.67,29469,18367,8784,2602,126872001,overground,MTT
910GHTCHEND,910GHARLSDN,0,0.061,0.84,3448,2126,0.752,8684,overground,SUN
910GHTCHEND,910GHARLSDN,3802,9899,4687,1821,0.59000003,0.294,2109300003,overground,MTT
910GKENOLYM,910GHARLSDN,0,0,0.074,0.899,0.545,0.451,2115,overground,SUN
910GKENOLYM,910GHARLSDN,0,0.374,1609,66590004,0.789,0.194,96250004,overground,MTT
910GKENR,910GHARLSDN,0,0,0,0.44,0.454,0.05,1005,overground,SUN
910GKENR,910GHARLSDN,0,1651,1545,1.14,0.486,0.077,4899,overground,MTT
910GKENSLG,910GHARLSDN,0,0,0.88100004,3.04,20509999,1074,739699994,overground,SUN
910GKENSLG,910GHARLSDN,1022,7.23,4826,3185,1014,0.134,17411,overground,MTT
910GKEWGRDN,910GHARLSDN,0,0,0.087,0.608,0.475,0.07,1251,overground,SUN
910GKEWGRDN,910GHARLSDN,1695,0.883,0.522,2113,0.22,0.029000001,5462000001,overground,MTT
910GKLBRNHR,910GHARLSDN,0,0.047,1596,7662,6726,3098,19903,overground,SUN
910GKLBRNHR,910GHARLSDN,6657,11186,10097,10846,3763,1574,44123,overground,MTT
910GKNTSHTW,910GHARLSDN,0,0,0.284,0.244,0.723,0.496,1771999999,overground,SUN
910GKNTSHTW,910GHARLSDN,1445,0.423,0.502,0.309,0.31,0.065,3054,overground,MTT
910GKTON,910GHARLSDN,0,0,8422,8994,4961,5.59,289809999,overground,SUN
910GKTON,910GHARLSDN,40715,35102,29252,19625,69639997,1311,1329689997,overground,MTT
910GLYTNSHR,910GHARLSDN,1018,0,0.026,0,0,0,1044,overground,MTT
910GNWEMBLY,910GHARLSDN,0,0,4001,7811,5428,2603,20442,overground,SUN
910GNWEMBLY,910GHARLSDN,17898,20851,11379,8569,4721,0.86700004,6428500004,overground,MTT
910GPCKHMQD,910GHARLSDN,0.046,0.029,0,0,0,0,0.075,overground,MTT
910GPCKHMRY,910GHARLSDN,0,0,0.116,0,0,0,0.116,overground,SUN
910GPCKHMRY,910GHARLSDN,0.203,0.109,0,0,0,0,0.312,overground,MTT
910GQPRK,910GHARLSDN,0,0.011,10061,53351,44579,34488,151401,overground,SUN
910GQPRK,910GHARLSDN,31879,113648,69394,61166,49.63,14636,340353,overground,MTT
910GRICHMND,910GHARLSDN,0,0,0,1489,11259999,0.855,35899999,overground,SUN
910GRICHMND,910GHARLSDN,5124,5.84,6434,11834,3909,0.253,33394,overground,MTT
910GSACTON,910GHARLSDN,0,19949999,11880001,3046,0.97400004,0.287,749000004,overground,MTT
910GSHMPSTD,910GHARLSDN,0,0,0.814,3427,3.98,2644,1164500003,overground,SUN
910GSHMPSTD,910GHARLSDN,13330001,13.72,15102,11779,7204,1173,503110001,overground,MTT
910GSHPDSB,910GHARLSDN,0,0,0.062,5265,8208,36100001,187650001,overground,SUN
910GSHPDSB,910GHARLSDN,0.1,1612,7502,16972,5575,0.925,32686,overground,MTT
910GSKENTON,910GHARLSDN,0,0,29420002,4574,2566,1862,134410002,overground,SUN
910GSKENTON,910GHARLSDN,10082,18004,10371,3532,1216,0.732,43937,overground,MTT
910GSTNBGPK,910GHARLSDN,0,0,1315,3075,2733,2226,9922,overground,SUN
910GSTNBGPK,910GHARLSDN,4299,5687,5987,2.83,1.73,12310001,217640001,overground,MTT
910GSTOTNHM,910GHARLSDN,0,0,0.076000005,0,0,0.007,0.083000005,overground,SUN
910GSTOTNHM,910GHARLSDN,0.401,0.402,0.028,0.17199999,0.091000006,0,1093999996,overground,MTT
910GSURREYQ,910GHARLSDN,0.06,0,0,0,0,0,0.06,overground,MTT
910GUPRHLWY,910GHARLSDN,0.339,0.376,0.134,0.339,0.02,0,1208,overground,MTT
910GWATFDHS,910GHARLSDN,0,0.055,2885,4537,9184,3303,20795,overground,SUN
910GWATFDHS,910GHARLSDN,5935,13.35,11795,12941,38930001,1366,492800001,overground,MTT
910GWATFDJ,910GHARLSDN,0,0.16,5275,8306,7352,6615,31748,overground,SUN
910GWATFDJ,910GHARLSDN,24112999,30326,14145,19848,8392,2043,98866999,overground,MTT
910GWBRMPTN,910GHARLSDN,0,0,0.595,1505,1814,0.417,4449,overground,SUN
910GWBRMPTN,910GHARLSDN,0.438,2642,6728,10462,3064,0.084,23418,overground,MTT
910GWCHAPEL,910GHARLSDN,0,0,0,0.026,0.111,0.13,0.267,overground,SUN
910GWCHAPEL,910GHARLSDN,0,0,0.154,0.207,0.026,0.011,0.398,overground,MTT
910GWHMDSTD,910GHARLSDN,2483,3216,0.153,0.595,0.529,0.001,6977,overground,MTT
910GWLSDJHL,910GHARLSDN,0,0.005,0.17300001,1203,0.685,0.812,298900001,overground,SUN
910GWLSDJHL,910GHARLSDN,0.258,14350001,2524,1.57,0.589,0.268,66440001,overground,MTT
910GWMBY,910GHARLSDN,0,0,11393,31745,23.07,4919,72815,overground,SUN
910GWMBY,910GHARLSDN,64.77,69565,57282,45123,12771,1569,251.08,overground,MTT
910GACTNCTL,910GHEDSTNL,1303,4281,1308,1158,0.255,0.003,8308,overground,MTT
910GBUSHYDC,910GHEDSTNL,0,0.024,1052,3848,1578,0.434,6936,overground,SUN
910GBUSHYDC,910GHEDSTNL,0.368,7137,4342,2579,0.884,0,15.31,overground,MTT
910GCLPHMJC,910GHEDSTNL,0,0,0.438,3192,1424,1431,6.74,overground,SUN
910GCLPHMJC,910GHEDSTNL,0.32099998,1.06,2502,2.27,1282,0.969,840399998,overground,MTT
910GCMDNRD,910GHEDSTNL,0,0.736,0.534,2.44,0.652,0.005,4367,overground,MTT
910GCNNB,910GHEDSTNL,0.092,11620001,0.027,1589,0,0,28700001,overground,MTT
910GCRPNDPK,910GHEDSTNL,0,3958,1706,4867,2554,16029999,146879999,overground,SUN
910GCRPNDPK,910GHEDSTNL,0.83100003,47408,6462,7881,0.719,0,6330100003,overground,MTT
910GCSEAH,910GHEDSTNL,0,0,0,0.829,0.64100003,0.47800002,208800005,overground,SUN
910GCSEAH,910GHEDSTNL,0,0,15370001,1396,0.156,0,30890001,overground,MTT
910GEUSTON,910GHEDSTNL,0,0.12100001,7519,18025,13949,15319,5831600001,overground,SUN
910GEUSTON,910GHEDSTNL,0.44,21313,25356,51432,33629,11653,143823,overground,MTT
910GGNRSBRY,910GHEDSTNL,0.004,0.22299999,4274,7789,1281,0.015000001,1358599999,overground,MTT
910GHACKNYC,910GHEDSTNL,0.27899998,0.238,0.561,2152,0.347,0.003,357999998,overground,MTT
910GHACKNYW,910GHEDSTNL,0,0,0,0.771,0.349,0.80799997,192799997,overground,SUN
910GHARLSDN,910GHEDSTNL,0,0,0,42929997,2207,3983,107969997,overground,SUN
910GHARLSDN,910GHEDSTNL,4774,17352,12061,15816,4224,3767,57994,overground,MTT
910GHGHI,910GHEDSTNL,0,0,0,0.546,0.262,0.325,1.18,overground,SUN
910GHGHI,910GHEDSTNL,0,0,0.394,0.301,0.381,0,1076,overground,MTT
910GHMPSTDH,910GHEDSTNL,0.006,0.27400002,1193,2141,1.89,0.11,561400002,overground,MTT
910GHROW,910GHEDSTNL,0,0,0.676,26089,14166,8.49,50.95,overground,SUN
910GHROW,910GHEDSTNL,0.61800003,56456,21367,106967,11899,1867,199174,overground,MTT
910GKENOLYM,910GHEDSTNL,0,0,0,0.529,0.744,0,1273,overground,SUN
910GKENOLYM,910GHEDSTNL,0,0.71900004,0.796,2321,0.687,0.275,479800004,overground,MTT
910GKENR,910GHEDSTNL,0,0.251,1.49,1446,0.26,0,3447,overground,MTT
910GKENSLG,910GHEDSTNL,0,0,0.41,2078,1684,0.405,4577,overground,SUN
910GKENSLG,910GHEDSTNL,2746,1.38,1845,4.93,1826,0.256,12983,overground,MTT
910GKLBRNHR,910GHEDSTNL,0,0,0.811,4054,3364,2345,12186,overground,SUN
910GKLBRNHR,910GHEDSTNL,0,1629,3726,2.83,2953,2762,13.9,overground,MTT
910GKTON,910GHEDSTNL,0,0,0,5862,2596,2049,10656,overground,SUN
910GKTON,910GHEDSTNL,30140002,10714,7811,5481,2431,0.352,298030002,overground,MTT
910GNWEMBLY,910GHEDSTNL,0,0,1.01,3171,1434,0,5615,overground,SUN
910GNWEMBLY,910GHEDSTNL,1.48,5866,3517,2851,0.661,0.113,14488,overground,MTT
910GQPRK,910GHEDSTNL,0,0,1443,17762,7178,7.06,34841,overground,SUN
910GQPRK,910GHEDSTNL,0.954,28534,28036,38.97,28577,5003,130074,overground,MTT
910GRICHMND,910GHEDSTNL,0,0,0.416,1797,1605,0.395,4218,overground,SUN
910GRICHMND,910GHEDSTNL,5604,1887,2601,3678,2152,1444,17366,overground,MTT
910GSACTON,910GHEDSTNL,0.061,0.911,0.524,2444,0.073,0.002,4015,overground,MTT
910GSHMPSTD,910GHEDSTNL,0,0,0,38539999,0.728,11980001,5812,overground,SUN
910GSHMPSTD,910GHEDSTNL,0,1.3,1124,3.6,0.857,0.416,7297,overground,MTT
910GSHPDSB,910GHEDSTNL,0,0,0,1592,2748,0.953,5305,overground,SUN
910GSHPDSB,910GHEDSTNL,0,0.002,1979,44700003,2.4,1002,98530003,overground,MTT
910GSKENTON,910GHEDSTNL,0,13262,3092,1.34,0.729,0.879,19302,overground,MTT
910GSTNBGPK,910GHEDSTNL,0,0,0.312,5186,2795,2478,10796,overground,SUN
910GSTNBGPK,910GHEDSTNL,14626,23155,65290003,10274,3887,1.47,599410003,overground,MTT
910GWATFDHS,910GHEDSTNL,0,0.586,33769999,24355,30588001,9061,700710008,overground,SUN
910GWATFDHS,910GHEDSTNL,0.451,12.25,56433,48986,19483,2954,140557,overground,MTT
910GWATFDJ,910GHEDSTNL,0,0.828,12007999,14922,8207,7573,463489989,overground,SUN
910GWATFDJ,910GHEDSTNL,7164,35605,41385,48441,14828,1202,148625,overground,MTT
910GWBRMPTN,910GHEDSTNL,0,0.535,1434,30019999,1255,0.634,68599999,overground,MTT
910GWLSDJHL,910GHEDSTNL,0,0.148,1972,2871,1946,1025,8138,overground,SUN
910GWLSDJHL,910GHEDSTNL,0.128,6994,4.76,8466,3317,0.661,24326,overground,MTT
910GWMBY,910GHEDSTNL,0,0,5699,25244,9451,4182,45261,overground,SUN
910GWMBY,910GHEDSTNL,1.11,20934,16285,23.91,114140005,2228,758810005,overground,MTT
910GACTNCTL,910GHGHI,0,0,3763,23592001,12247,7664,49697001,overground,SUN
910GACTNCTL,910GHGHI,18986,49.79,37522,40876,16635,3193,167002,overground,MTT
910GANERLEY,910GHGHI,0,0.5,8853,14032001,0,0,23385001,overground,SUN
910GANERLEY,910GHGHI,14383,21158,11011,11044,3017,0.185,60798,overground,MTT
910GBRBY,910GHGHI,0,0,8781,60.43,36711,24.84,135771,overground,SUN
910GBRBY,910GHGHI,16437,80911,68808,85331,43784,8538,303809,overground,MTT
910GBRBYPK,910GHGHI,0,0,4459,20.09,10683001,3452,40172001,overground,SUN
910GBRBYPK,910GHGHI,6888,48844,59.38,81077,26.48,3349,226018,overground,MTT
910GBROCKLY,910GHGHI,0,1.34,29192,93349,25961,13402,165018,overground,SUN
910GBROCKLY,910GHGHI,27451,148998,68406,67875,14367,4598,331695,overground,MTT
910GBTHNLGR,910GHGHI,0,0,0.067,1252,0.166,0.052,1572,overground,SUN
910GBTHNLGR,910GHGHI,0.272,0.437,0.502,0.368,0.137,0,1716,overground,MTT
910GBUSHYDC,910GHGHI,0,0,0.039,0.186,0.073,0,0.298,overground,SUN
910GBUSHYDC,910GHGHI,0.106,0.222,0.846,0.348,0.287,0.103,1912,overground,MTT
910GCAMHTH,910GHGHI,0,0,0.082,0.97,0.328,0.183,1563,overground,SUN
910GCAMHTH,910GHGHI,0,0.437,0.50200003,0.533,0.496,0.056,202400003,overground,MTT
910GCLAPTON,910GHGHI,0,0,0.073,0.384,0.083000004,0,0.650000004,overground,SUN
910GCLAPTON,910GHGHI,0.053,0.592,0.862,0.373,0.073,0,1953,overground,MTT
910GCLDNNRB,910GHGHI,0,0,3047,25728,13035,6.59,48811,overground,SUN
910GCLDNNRB,910GHGHI,4531,44352,76.38,73812,19153,7.6,225828,overground,MTT
910GCLPHHS,910GHGHI,0,0,0.647,1876,0,0.69200003,350800003,overground,SUN
910GCLPHMJC,910GHGHI,0,0,2364,15871,8802,3365,31427,overground,SUN
910GCLPHMJC,910GHGHI,0.44,3022,3392,1376,3591,0.751,12572,overground,MTT
910GCMDNRD,910GHGHI,0,0,62530003,134348,137077,60.75,3544480003,overground,SUN
910GCMDNRD,910GHGHI,10977,90921,200301,416621,149844,44426,913.09,overground,MTT
910GCNDAW,910GHGHI,0.021,9926,15143,62451,38558,13879,145539,overground,SUN
910GCNDAW,910GHGHI,11417,47411,35613,92153,27735,21163,235492,overground,MTT
910GCNNB,910GHGHI,0.015000001,7067,79.71,444301,145561,59505,745314,overground,SUN
910GCNNB,910GHGHI,58268,547623,353726,211.7,66957,17475,1255749,overground,MTT
910GCROUCHH,910GHGHI,0,0,0,0,0.014,0,0.014,overground,MTT
910GCRPNDPK,910GHGHI,0,0,0.085,0.501,0.072,0,0.658,overground,SUN
910GCRPNDPK,910GHGHI,0.544,1406,0.316,1368,0.013,0,3647,overground,MTT
910GCRYSTLP,910GHGHI,0,0.355,6253,49843,28664,8723,94536,overground,SUN
910GCRYSTLP,910GHGHI,8675,59.38,23454,31491,7098,23140001,1324120001,overground,MTT
910GCSEAH,910GHGHI,0,0,3.85,13842,8661,1772,28422,overground,SUN
910GCSEAH,910GHGHI,5111,14423,21367,50636,7999,1901,101437,overground,MTT
910GDALS,910GHGHI,0.291,19835001,210831,719469,284347,139091,1425153001,overground,SUN
910GDALS,910GHGHI,70.04,880.48,609337,500082,228578,126603,2415.12,overground,MTT
910GDALSKLD,910GHGHI,0,0,64065,1011591,450669,251784,1847119,overground,SUN
910GDALSKLD,910GHGHI,131508,955166,980658,729575,323549,205253,3325709,overground,MTT
910GDENMRKH,910GHGHI,0,0,2433,20716,15761,8527,48586,overground,SUN
910GDENMRKH,910GHGHI,0.004,0.34,0.572,1048,0.179,0.017,2.16,overground,MTT
910GEUSTON,910GHGHI,0,0.176,0.059,0.666,0.33,0,1231,overground,MTT
910GFNCHLYR,910GHGHI,0,0,4.33,39752,32624,15244,98017,overground,SUN
910GFNCHLYR,910GHGHI,92699995,55108,77907,146008,51434,11092,3508189995,overground,MTT
910GFORESTH,910GHGHI,0,2538,19214,60432,18347,8302,109906,overground,SUN
910GFORESTH,910GHGHI,24962,133318,71396,60.03,13186,3994,306886,overground,MTT
910GGNRSBRY,910GHGHI,0,0,1099,8403,5922,3173,19016,overground,SUN
910GGNRSBRY,910GHGHI,5775,27708,18542,90274,12036,2013,156348,overground,MTT
910GGOSPLOK,910GHGHI,0,0,3947,90798,50036,16643,163091,overground,SUN
910GGOSPLOK,910GHGHI,10881,103717,173651,125563,33654,5259,452725,overground,MTT
910GHACKNYC,910GHGHI,0,0,124,1388272,647.26,244206,2457786,overground,SUN
910GHACKNYC,910GHGHI,166.88,1223739,1242226,1091352,399736,153409,4277342,overground,MTT
910GHACKNYW,910GHGHI,0,0,54738,437.18,170732,121421,815051,overground,SUN
910GHACKNYW,910GHGHI,72269,470.7,405.22,475.1,171356,79657,1674302,overground,MTT
910GHAGGERS,910GHGHI,0.057,103880005,113114,483683,189466,86491,9034150005,overground,SUN
910GHAGGERS,910GHGHI,76642,593283,438257,437126,155159,51437,1751904,overground,MTT
910GHARLSDN,910GHGHI,0,0,0.216,0.377,0.036,0.168,0.797,overground,SUN
910GHARLSDN,910GHGHI,0.872,2541,2.05,1.62,0.414,0.105,7602,overground,MTT
910GHEDSTNL,910GHGHI,0,0,0.029,0.091,0,0.029,0.149,overground,SUN
910GHEDSTNL,910GHGHI,0.043,0.237,1641,0.667,0,0,2588,overground,MTT
910GHGHMSPK,910GHGHI,0.002,0,0.037,0,0.033999998,0,0.072999998,overground,MTT
910GHMPSTDH,910GHGHI,0,0,61210003,133362,124151,44718,3156230003,overground,SUN
910GHMPSTDH,910GHGHI,11251,102.36,299682,334793,117418,17956,883.46,overground,MTT
910GHOMRTON,910GHGHI,0,0,127087,1026939,403671,227281,1813207,overground,SUN
910GHOMRTON,910GHGHI,232927,1297.86,951284,698669,227866,65291,3473897,overground,MTT
910GHONROPK,910GHGHI,0,0.796,15579,61028,18003,8045,103687,overground,SUN
910GHONROPK,910GHGHI,15636,96.46,41511,38556,8789,3036,203988,overground,MTT
910GHOXTON,910GHGHI,0.028,5277,39877,296838,134869,52.07,541604,overground,SUN
910GHOXTON,910GHGHI,15787,148614,229535,335.39,127347,42245,898918,overground,MTT
910GHROW,910GHGHI,0,0,0.146,0.236,0.108,0,0.502,overground,SUN
910GHROW,910GHGHI,0.075,0.298,1045,1318,0.668,0.067999996,3471999996,overground,MTT
910GHTCHEND,910GHGHI,0,0,0.183,0.376,0.041,0.201,0.801,overground,SUN
910GHTCHEND,910GHGHI,0.204,0.84499997,0.016,0.399,0,0.064,152799997,overground,MTT
910GKENOLYM,910GHGHI,0,0,1023,16974,21147,3266,43102,overground,SUN
910GKENOLYM,910GHGHI,0.374,8.53,55149,39539,32935,5645,142172,overground,MTT
910GKENR,910GHGHI,0,0,8558,57523,36.41,18753,124283,overground,SUN
910GKENR,910GHGHI,2.56,111365,95369,118135,53563,70160003,3880080003,overground,MTT
910GKENSLG,910GHGHI,0,0,0.038,0.415,0.065,0.057,0.585,overground,SUN
910GKENSLG,910GHGHI,0,0.133,0.305,0.01,0.037,0,0.485,overground,MTT
910GKEWGRDN,910GHGHI,0,0,0.388,13311,18345,2582,34982,overground,SUN
910GKEWGRDN,910GHGHI,2458,21213,11491,22169,3864,0.636,61831,overground,MTT
910GKLBRNHR,910GHGHI,0,0,0.035,0,0.019,0,0.054,overground,MTT
910GKNTSHTW,910GHGHI,0,0,9213,42347,25345,11892,91.91,overground,SUN
910GKNTSHTW,910GHGHI,4452,28751,46.45,90945,36.57,18056,225224,overground,MTT
910GKTON,910GHGHI,0,0,0.063,0.141,0.072,0,0.276,overground,SUN
910GKTON,910GHGHI,0.639,0.335,0.362,0.141,0.005,0,1482,overground,MTT
910GLIVST,910GHGHI,0,0.049999997,0.014,0.086,0.031000001,0.003,0.183999998,overground,MTT
910GLONFLDS,910GHGHI,0,0,0,0.396,0.476,0.071,0.943,overground,SUN
910GNEWXGTE,910GHGHI,0.022,13968,44989,112204,51202,23076,249388,overground,SUN
910GNEWXGTE,910GHGHI,19046,108739,127269,176492,51583,146050005,4977340005,overground,MTT
910GNORWDJ,910GHGHI,0,1752,10515,6623,0,0,18.89,overground,SUN
910GNORWDJ,910GHGHI,14098,19119,15076,12549,6479,0.881,68202,overground,MTT
910GNWCRELL,910GHGHI,0,0,0.114,1086,0.614,0.432,2246,overground,SUN
910GNWCRELL,910GHGHI,0,0,0,0,0,9298,9298,overground,MTT
910GNWEMBLY,910GHGHI,0,0,0.278,0.228,0.045,0.044,0.601,overground,SUN
910GNWEMBLY,910GHGHI,1518,13149999,1042,0.215,0.234,0.005,43289999,overground,MTT
910GPCKHMQD,910GHGHI,0,0,6294,32393,18628,9212,69732,overground,SUN
910GPCKHMQD,910GHGHI,0.087,1188,0.781,1018,0.329,0.067,3.47,overground,MTT
910GPCKHMRY,910GHGHI,0,0,11418,68988,41339,22.92,149158,overground,SUN
