naptanid,stopType,commonName,line,lat,lon
490010325S,NaptanPublicBusCoachTram,North Cheam Sports Club,s3,51.374362,-0.224238
490011008N,NaptanPublicBusCoachTram,Pine Walk,s3,51.343687,-0.185463
490011008S,NaptanPublicBusCoachTram,Pine Walk,s3,51.3441,-0.184844
490011153W,NaptanPublicBusCoachTram,Pound Street,s3,51.364109,-0.16637
490011767L,NaptanPublicBusCoachTram,Royal Marsden Hospital,s3,51.343227,-0.190564
490011768E,NaptanPublicBusCoachTram,Royal Marsden Hospital / Downs Road,s3,51.342493,-0.192517
490011768W,NaptanPublicBusCoachTram,Royal Marsden Hospital / Downs Road,s3,51.342659,-0.193372
490011856W,NaptanPublicBusCoachTram,St Nicholas Centre,s3,51.365477,-0.195405
490012631N,NaptanPublicBusCoachTram,Stayton Road,s3,51.375348,-0.203997
490013060N,NaptanPublicBusCoachTram,Sutton Station,s3,51.358859,-0.191342
490013062C,NaptanPublicBusCoachTram,High Street / Marshalls Road,s3,51.367872,-0.194966
490013064V,NaptanPublicBusCoachTram,Sutton Civic Centre,s3,51.361911,-0.194497
490013069S,NaptanPublicBusCoachTram,Broomloan Lane,s3,51.376807,-0.198868
490013072A,NaptanPublicBusCoachTram,Sutton Green,s3,51.371205,-0.194778
490013072B,NaptanPublicBusCoachTram,Sutton Green,s3,51.369796,-0.194934
490013081K,NaptanPublicBusCoachTram,Sutton Police Station,s3,51.361851,-0.191195
490013082R,NaptanPublicBusCoachTram,Sutton / Grove Road,s3,51.360056,-0.192602
490013679J,NaptanPublicBusCoachTram,Times Square,s3,51.363742,-0.191896
490014520N,NaptanPublicBusCoachTram,West Way,s3,51.347573,-0.181447
490014520S,NaptanPublicBusCoachTram,West Way,s3,51.347091,-0.181696
490015354W,NaptanPublicBusCoachTram,Thicket Road,s3,51.365573,-0.185848
490015453N,NaptanPublicBusCoachTram,Staplehurst Road,s3,51.354998,-0.175451
490015453S,NaptanPublicBusCoachTram,Staplehurst Road,s3,51.353335,-0.176681
490016165N,NaptanPublicBusCoachTram,Henley Avenue,s3,51.371683,-0.218968
490016628N,NaptanPublicBusCoachTram,Canterbury Close,s3,51.378559,-0.225268
490016628S,NaptanPublicBusCoachTram,Staines Avenue,s3,51.37611,-0.21973
490020089S,NaptanPublicBusCoachTram,Kimpton Road,s3,51.3746,-0.208596
490020089W,NaptanPublicBusCoachTram,Kimpton Road,s3,51.374034,-0.209164
490020090E,NaptanPublicBusCoachTram,Tesco Sutton Cheam,s3,51.376228,-0.205673
490020090W,NaptanPublicBusCoachTram,Tesco Sutton Cheam,s3,51.376415,-0.206097
490020230S,NaptanPublicBusCoachTram,Manor Drive North Malden,s3,51.382913,-0.259503
490020231S,NaptanPublicBusCoachTram,Manor Drive North Malden,s3,51.382865,-0.259965
490020232E,NaptanPublicBusCoachTram,The Manor Drive,s3,51.381177,-0.252887
490020232W,NaptanPublicBusCoachTram,The Manor Drive,s3,51.380951,-0.252781
490020233S,NaptanPublicBusCoachTram,Green Lane  Hazlemere Gardens,s3,51.382464,-0.242103
490020233W,NaptanPublicBusCoachTram,Green Lane  Hazlemere Gardens,s3,51.382637,-0.24224
490020234E,NaptanPublicBusCoachTram,Browning Avenue,s3,51.381918,-0.235715
490020235W,NaptanPublicBusCoachTram,Browning Avenue,s3,51.381858,-0.235918
490020236E,NaptanPublicBusCoachTram,Dorchester Road  Wimborne Close,s3,51.380759,-0.230385
490020236W,NaptanPublicBusCoachTram,Dorchester Road  Wimborne Close,s3,51.380479,-0.230309
490020237S,NaptanPublicBusCoachTram,Andrews Close,s3,51.379245,-0.226017
490020238S,NaptanPublicBusCoachTram,Henley Avenue,s3,51.373373,-0.218313
490020239E,NaptanPublicBusCoachTram,Windsor Avenue,s3,51.371082,-0.214954
490020239W,NaptanPublicBusCoachTram,Windsor Avenue,s3,51.371548,-0.211258
490020241E,NaptanPublicBusCoachTram,Marlborough Road Benhilton,s3,51.374688,-0.19967
490020241W,NaptanPublicBusCoachTram,Marlborough Road Benhilton,s3,51.374888,-0.198642
490020242E,NaptanPublicBusCoachTram,Dibdin Road,s3,51.374588,-0.202518
490020242W,NaptanPublicBusCoachTram,Dibdin Road,s3,51.374647,-0.201625
490020243E,NaptanPublicBusCoachTram,Pylbrook Road,s3,51.372453,-0.198134
490020243W,NaptanPublicBusCoachTram,Pylbrook Road,s3,51.372702,-0.199115
490020244E,NaptanPublicBusCoachTram,Cedar Road,s3,51.358476,-0.188671
490020244W,NaptanPublicBusCoachTram,Cedar Road,s3,51.358506,-0.187722
490020245W,NaptanPublicBusCoachTram,Brighton Road,s3,51.357859,-0.190649
490020246N,NaptanPublicBusCoachTram,Langley Park Road,s3,51.360899,-0.187153
490020246S,NaptanPublicBusCoachTram,Langley Park Road,s3,51.361523,-0.186798
490020247E,NaptanPublicBusCoachTram,Lower Road,s3,51.3658,-0.184834
490020247N,NaptanPublicBusCoachTram,Lind Road,s3,51.363118,-0.18527
490020248S,NaptanPublicBusCoachTram,Vernon Road  Lind Road,s3,51.364071,-0.185304
490020249E,NaptanPublicBusCoachTram,Browning Avenue Carshalton,s3,51.366049,-0.17484
490020250E,NaptanPublicBusCoachTram,Coleridge Avenue  Westmead Road,s3,51.36627,-0.171685
490020250W,NaptanPublicBusCoachTram,Coleridge Avenue  Westmead Road,s3,51.365816,-0.172019
490020253S,NaptanPublicBusCoachTram,Cambridge Road  Carlshalton Road,s3,51.362101,-0.171362
490020254N,NaptanPublicBusCoachTram,Cambridge Road  Banstead Road,s3,51.359843,-0.171883
490020286W,NaptanPublicBusCoachTram,Staines Avenue,s3,51.375753,-0.219284
490G00003589,NaptanOnstreetBusCoachStopPair,Banstead Road South / Downs Road,s3,51.341503,-0.187818
490G00003892,NaptanOnstreetBusCoachStopPair,Benhill Avenue,s3,51.367172,-0.193313
490G00003893,NaptanOnstreetBusCoachStopPair,Benhill Road,s3,51.36576,-0.182293
490G00004668,NaptanOnstreetBusCoachStopPair,Byron Avenue,s3,51.366144,-0.179778
490G00004708,NaptanOnstreetBusCoachStopPair,Carshalton Road / Cambridge Road,s3,51.363062,-0.170735
490G00005511,NaptanOnstreetBusCoachStopPair,Colston Avenue,s3,51.367992,-0.169677
490G00005822,NaptanOnstreetBusCoachStopPair,Crossways,s3,51.35065,-0.179243
490G00005844,NaptanOnstreetBusCoachStopPair,Crown Road,s3,51.368303,-0.196113
490G00006181,NaptanOnstreetBusCoachStopPair,Downside Road,s3,51.356581,-0.173737
490G00006185,NaptanOnstreetBusCoachStopPair,Downs Road / Banstead Road South,s3,51.341239,-0.188791
490G00008066,NaptanOnstreetBusCoachStopPair,Staines Avenue,s3,51.375753,-0.219284
490G00008948,NaptanOnstreetBusCoachStopPair,Langley Avenue,s3,51.375857,-0.222614
490G00009180,NaptanOnstreetBusCoachStopCluster,Lind Road,s3,51.362807,-0.184363
490G00009575,NaptanOnstreetBusCoachStopPair,Manor Place,s3,51.36548,-0.192676
490G00010324,NaptanOnstreetBusCoachStopPair,North Cheam / Sainsbury's,s3,51.371971,-0.224316
490G00010325,NaptanOnstreetBusCoachStopPair,North Cheam Sports Club,s3,51.374874,-0.224218
490G00011008,NaptanOnstreetBusCoachStopPair,Pine Walk,s3,51.3441,-0.184844
490G00011153,NaptanOnstreetBusCoachStopPair,Pound Street,s3,51.364865,-0.165233
490G00011767,NaptanOnstreetBusCoachStopPair,Royal Marsden Hospital,s3,51.343227,-0.190564
490G00011768,NaptanOnstreetBusCoachStopPair,Royal Marsden Hospital / Downs Road,s3,51.342493,-0.192517
490G00011856,NaptanOnstreetBusCoachStopPair,St Nicholas Centre,s3,51.365477,-0.195405
490G00012631,NaptanOnstreetBusCoachStopPair,Stayton Road,s3,51.375379,-0.203637
490G00013062,NaptanOnstreetBusCoachStopPair,High Street / Marshalls Road,s3,51.367872,-0.194966
490G00013064,NaptanOnstreetBusCoachStopPair,Sutton Civic Centre,s3,51.361911,-0.194497
490G00013069,NaptanOnstreetBusCoachStopPair,Broomloan Lane,s3,51.376711,-0.199044
490G00013072,NaptanOnstreetBusCoachStopPair,Sutton Green,s3,51.369796,-0.194934
490G00013081,NaptanOnstreetBusCoachStopPair,Sutton Police Station,s3,51.361609,-0.191248
490G00013082,NaptanOnstreetBusCoachStopPair,Sutton / Grove Road,s3,51.360056,-0.192602
490G00013679,NaptanOnstreetBusCoachStopPair,Times Square,s3,51.363742,-0.191896
490G00014520,NaptanOnstreetBusCoachStopPair,West Way,s3,51.347573,-0.181447
490G00015354,NaptanOnstreetBusCoachStopPair,Thicket Road,s3,51.365573,-0.185848
490G000154,NaptanOnstreetBusCoachStopPair,West Street,s3,51.366382,-0.167385
490G00015453,NaptanOnstreetBusCoachStopPair,Staplehurst Road,s3,51.353335,-0.176681
490G00016628,NaptanOnstreetBusCoachStopPair,Canterbury Close,s3,51.378559,-0.225268
490G00018744,NaptanOnstreetBusCoachStopPair,Cambridge Road  Banstead Road,s3,51.359843,-0.171883
490G00020089,NaptanOnstreetBusCoachStopPair,Kimpton Road,s3,51.3746,-0.208596
490G00020090,NaptanOnstreetBusCoachStopPair,Tesco Sutton Cheam,s3,51.376415,-0.206097
490G00020231,NaptanOnstreetBusCoachStopPair,Manor Drive North Malden,s3,51.382865,-0.259965
490G00020232,NaptanOnstreetBusCoachStopPair,The Manor Drive,s3,51.381177,-0.252887
490G00020233,NaptanOnstreetBusCoachStopPair,Green Lane  Hazlemere Gardens,s3,51.382637,-0.24224
490G00020234,NaptanOnstreetBusCoachStopPair,Browning Avenue,s3,51.381918,-0.235715
490G00020236,NaptanOnstreetBusCoachStopPair,Dorchester Road  Wimborne Close,s3,51.380759,-0.230385
490G00020237,NaptanOnstreetBusCoachStopPair,Andrews Close,s3,51.379245,-0.226017
490G00020238,NaptanOnstreetBusCoachStopPair,Henley Avenue,s3,51.371683,-0.218968
490G00020239,NaptanOnstreetBusCoachStopPair,Windsor Avenue,s3,51.371082,-0.214954
490G00020241,NaptanOnstreetBusCoachStopPair,Marlborough Road Benhilton,s3,51.374688,-0.19967
490G00020242,NaptanOnstreetBusCoachStopPair,Dibdin Road,s3,51.374588,-0.202518
490G00020243,NaptanOnstreetBusCoachStopPair,Pylbrook Road,s3,51.372702,-0.199115
490G00020244,NaptanOnstreetBusCoachStopPair,Cedar Road,s3,51.358506,-0.187722
490G00020245,NaptanOnstreetBusCoachStopPair,Brighton Road,s3,51.357859,-0.190649
490G00020246,NaptanOnstreetBusCoachStopCluster,Langley Park Road,s3,51.361523,-0.186798
490G00020247,NaptanOnstreetBusCoachStopPair,Lower Road,s3,51.3658,-0.184834
490G00020248,NaptanOnstreetBusCoachStopPair,Vernon Road  Lind Road,s3,51.364071,-0.185304
490G00020249,NaptanOnstreetBusCoachStopPair,Browning Avenue Carshalton,s3,51.366049,-0.17484
490G00020250,NaptanOnstreetBusCoachStopPair,Coleridge Avenue  Westmead Road,s3,51.365816,-0.172019
490G00020253,NaptanOnstreetBusCoachStopPair,Cambridge Road  Carlshalton Road,s3,51.362101,-0.171362
490G01020N1,NaptanOnstreetBusCoachStopCluster,Belmont Station,s3,51.343653,-0.19721
490G01051Z,NaptanOnstreetBusCoachStopCluster,Carshalton Station,s3,51.368579,-0.167556
490G01188S,NaptanOnstreetBusCoachStopCluster,Malden Manor Station,s3,51.384486,-0.261944
490G01346A,NaptanOnstreetBusCoachStopCluster,Worcester Park Station,s3,51.381217,-0.245312
910GBELM,NaptanRailStation,Belmont Rail Station,s3,51.343815,-0.198855
910GCRSHLTN,NaptanRailStation,Carshalton Rail Station,s3,51.368454,-0.166368
910GMALDENM,NaptanRailStation,Malden Manor Rail Station,s3,51.38473,-0.261274
910GSUTTON,NaptanRailStation,Sutton (London) Rail Station,s3,51.359533,-0.191215
910GWRCSTRP,NaptanRailStation,Worcester Park Rail Station,s3,51.381253,-0.245167
490001020C,NaptanPublicBusCoachTram,Belmont Station,s4,51.343653,-0.19721
490001020D,NaptanPublicBusCoachTram,Belmont Station,s4,51.343663,-0.197856
490001267N,NaptanPublicBusCoachTram,St Helier Station,s4,51.389264,-0.19664
490001286Y,NaptanPublicBusCoachTram,Sutton Station,s4,51.359106,-0.191619
490001286Z,NaptanPublicBusCoachTram,Sutton Station,s4,51.359322,-0.19164
490001306D,NaptanPublicBusCoachTram,Wallington Station,s4,51.360501,-0.150756
490001991Y,NaptanPublicBusCoachTram,Edinburgh Road,s4,51.374783,-0.184234
490001991Z,NaptanPublicBusCoachTram,Edinburgh Road,s4,51.374708,-0.183447
490003589S,NaptanPublicBusCoachTram,Banstead Road South / Downs Road,s4,51.341503,-0.187818
490003775J,NaptanPublicBusCoachTram,Wallington Town Centre,s4,51.359043,-0.14958
490003775K,NaptanPublicBusCoachTram,Wallington Town Centre,s4,51.358957,-0.149799
490003860E,NaptanPublicBusCoachTram,Belmont / Station Road,s4,51.343996,-0.201404
490003860W,NaptanPublicBusCoachTram,Belmont / Station Road,s4,51.343947,-0.201736
490003895E,NaptanPublicBusCoachTram,Benhill Wood Road,s4,51.366783,-0.189679
490003895W,NaptanPublicBusCoachTram,Benhill Wood Road,s4,51.366411,-0.188286
490004100N,NaptanPublicBusCoachTram,Blenheim Gardens,s4,51.35352,-0.148366
490004100S,NaptanPublicBusCoachTram,Blenheim Gardens,s4,51.352941,-0.148131
490004184E,NaptanPublicBusCoachTram,Boundary Road,s4,51.35593,-0.156915
490004766N,NaptanPublicBusCoachTram,Canterbury Road,s4,51.386522,-0.192623
490005765W,NaptanPublicBusCoachTram,Crichton Road,s4,51.353679,-0.169314
490006113S,NaptanPublicBusCoachTram,Dorchester Road,s4,51.385575,-0.191266
490006185E,NaptanPublicBusCoachTram,Downs Road / Banstead Road South,s4,51.341239,-0.188791
490007680N,NaptanPublicBusCoachTram,Hall Road,s4,51.351032,-0.14795
490007680S,NaptanPublicBusCoachTram,Hall Road,s4,51.350617,-0.147894
490008775N,NaptanPublicBusCoachTram,Spitfire Road,s4,51.353966,-0.129448
490008775S,NaptanPublicBusCoachTram,Spitfire Road,s4,51.354008,-0.129245
490009084G,NaptanPublicBusCoachTram,Lenham Road,s4,51.366734,-0.191161
490009186N,NaptanPublicBusCoachTram,Wilson's School,s4,51.359647,-0.12982
490009186S,NaptanPublicBusCoachTram,Wilson's School,s4,51.359133,-0.12918
490009575I,NaptanPublicBusCoachTram,Manor Place,s4,51.36548,-0.192676
490011008N,NaptanPublicBusCoachTram,Pine Walk,s4,51.343687,-0.185463
490011008S,NaptanPublicBusCoachTram,Pine Walk,s4,51.3441,-0.184844
490011729E,NaptanPublicBusCoachTram,Roundshaw / Phoenix Centre,s4,51.352929,-0.133224
490011729W,NaptanPublicBusCoachTram,Roundshaw / Phoenix Centre,s4,51.352734,-0.132284
490011767L,NaptanPublicBusCoachTram,Royal Marsden Hospital,s4,51.343227,-0.190564
490011768E,NaptanPublicBusCoachTram,Royal Marsden Hospital / Downs Road,s4,51.342493,-0.192517
490011768W,NaptanPublicBusCoachTram,Royal Marsden Hospital / Downs Road,s4,51.342659,-0.193372
490011856W,NaptanPublicBusCoachTram,St Nicholas Centre,s4,51.365477,-0.195405
490012466G,NaptanPublicBusCoachTram,Woodcote Road / Stafford Road,s4,51.35651,-0.149194
490012466H,NaptanPublicBusCoachTram,Woodcote Road / Stafford Road,s4,51.356724,-0.149099
490012554N,NaptanPublicBusCoachTram,Stanley Road,s4,51.354675,-0.162265
490012554W,NaptanPublicBusCoachTram,Stanley Road,s4,51.354901,-0.161768
490012559N,NaptanPublicBusCoachTram,Stanley Road  North Avenue,s4,51.353999,-0.162206
490012561265,NaptanPublicBusCoachTram,Stanley Park Road,s4,51.353801,-0.169079
490012665N,NaptanPublicBusCoachTram,St Elphege's School,s4,51.356123,-0.128786
490012665S,NaptanPublicBusCoachTram,St Elphege's School,s4,51.357107,-0.128444
490012718HA,NaptanPublicBusCoachTram,St Helier Hospital,s4,51.380792,-0.18381
490012718HB,NaptanPublicBusCoachTram,St Helier Hospital,s4,51.380532,-0.182641
490013061E,NaptanPublicBusCoachTram,Sutton / Marshall's Road,s4,51.367769,-0.194137
490013064V,NaptanPublicBusCoachTram,Sutton Civic Centre,s4,51.361911,-0.194497
490013081K,NaptanPublicBusCoachTram,Sutton Police Station,s4,51.361851,-0.191195
490013082R,NaptanPublicBusCoachTram,Sutton / Grove Road,s4,51.360056,-0.192602
490013472N,NaptanPublicBusCoachTram,The Newlands,s4,51.352557,-0.13749
490013472W,NaptanPublicBusCoachTram,The Newlands,s4,51.352723,-0.137225
490013611S,NaptanPublicBusCoachTram,Oakhill Road Sutton Common,s4,51.368997,-0.185713
490013651F,NaptanPublicBusCoachTram,Benhill Avenue / Throwley Way,s4,51.366877,-0.192276
490013679J,NaptanPublicBusCoachTram,Times Square,s4,51.363742,-0.191896
490014138N,NaptanPublicBusCoachTram,Woodcote Green,s4,51.348465,-0.148297
490014138S,NaptanPublicBusCoachTram,Woodcote Green,s4,51.348015,-0.147712
490014520N,NaptanPublicBusCoachTram,West Way,s4,51.347573,-0.181447
490014520S,NaptanPublicBusCoachTram,West Way,s4,51.347091,-0.181696
490015354E,NaptanPublicBusCoachTram,Lind Road,s4,51.365981,-0.186694
490015354S,NaptanPublicBusCoachTram,Lower Road,s4,51.365775,-0.186142
490015406RK,NaptanPublicBusCoachTram,Wrythe Lane / Rosehill Roundabout,s4,51.383345,-0.188393
490015406RL,NaptanPublicBusCoachTram,Wrythe Lane / Rose Hill Roundabout,s4,51.383768,-0.189526
490016744,NaptanPublicBusCoachTram,The Warren Banstead Road South,s4,51.348519,-0.179241
490018216N,NaptanPublicBusCoachTram,Thicket Crescent,s4,51.367187,-0.186158
490018216S,NaptanPublicBusCoachTram,Thicket Crescent,s4,51.367483,-0.186089
490018765N,NaptanPublicBusCoachTram,Mulgrave Road  Worcester Road,s4,51.35829,-0.193519
490018767N,NaptanPublicBusCoachTram,Wrythe Avenue  Whitby Road,s4,51.379154,-0.18021
490018768S,NaptanPublicBusCoachTram,Woodcote Road  Woodcote Lane,s4,51.348834,-0.146028
490018769S,NaptanPublicBusCoachTram,Stanley Park Rd  Boundary Rd,s4,51.356402,-0.155446
490018770W,NaptanPublicBusCoachTram,Queen Mary's AveGaynesford Rd,s4,51.352851,-0.168155
490018771S,NaptanPublicBusCoachTram,Station Road  Avenue Road,s4,51.344272,-0.202384
490018772E,NaptanPublicBusCoachTram,Manor Road  Grosvenor Road,s4,51.361374,-0.151396
490G00003589,NaptanOnstreetBusCoachStopPair,Banstead Road South / Downs Road,s4,51.341503,-0.187818
490G00003860,NaptanOnstreetBusCoachStopPair,Belmont / Station Road,s4,51.343996,-0.201404
490G00003895,NaptanOnstreetBusCoachStopPair,Benhill Wood Road,s4,51.366783,-0.189679
490G00004100,NaptanOnstreetBusCoachStopPair,Blenheim Gardens,s4,51.35352,-0.148366
490G00004184,NaptanOnstreetBusCoachStopPair,Boundary Road,s4,51.356314,-0.153309
490G00004766,NaptanOnstreetBusCoachStopPair,Canterbury Road,s4,51.386522,-0.192623
490G00005765,NaptanOnstreetBusCoachStopPair,Crichton Road,s4,51.353913,-0.16817
490G00006113,NaptanOnstreetBusCoachStopPair,Dorchester Road,s4,51.385575,-0.191266
490G00006185,NaptanOnstreetBusCoachStopPair,Downs Road / Banstead Road South,s4,51.341239,-0.188791
490G00007680,NaptanOnstreetBusCoachStopPair,Hall Road,s4,51.350617,-0.147894
490G00008775,NaptanOnstreetBusCoachStopPair,Spitfire Road,s4,51.354008,-0.129245
490G00009084,NaptanOnstreetBusCoachStopPair,Lenham Road,s4,51.366734,-0.191161
490G00009186,NaptanOnstreetBusCoachStopPair,Wilson's School,s4,51.359647,-0.12982
490G00009575,NaptanOnstreetBusCoachStopPair,Manor Place,s4,51.36548,-0.192676
490G00011008,NaptanOnstreetBusCoachStopPair,Pine Walk,s4,51.3441,-0.184844
490G00011729,NaptanOnstreetBusCoachStopPair,Roundshaw / Phoenix Centre,s4,51.352929,-0.133224
490G00011767,NaptanOnstreetBusCoachStopPair,Royal Marsden Hospital,s4,51.343227,-0.190564
490G00011768,NaptanOnstreetBusCoachStopPair,Royal Marsden Hospital / Downs Road,s4,51.342493,-0.192517
490G00011856,NaptanOnstreetBusCoachStopPair,St Nicholas Centre,s4,51.365477,-0.195405
490G00012466,NaptanOnstreetBusCoachStopCluster,Woodcote Road / Stafford Road,s4,51.356724,-0.149099
490G00012554,NaptanOnstreetBusCoachStopCluster,Stanley Road,s4,51.354675,-0.162265
490G00012559,NaptanOnstreetBusCoachStopPair,Stanley Road  North Avenue,s4,51.353999,-0.162206
490G00012561,NaptanOnstreetBusCoachStopPair,Stanley Park Road,s4,51.353801,-0.169079
490G00012665,NaptanOnstreetBusCoachStopPair,St Elphege's School,s4,51.356123,-0.128786
490G00012718,NaptanOnstreetBusCoachStopPair,St Helier Hospital,s4,51.380532,-0.182641
490G00013061,NaptanOnstreetBusCoachStopPair,Sutton / Marshall's Road,s4,51.367769,-0.194137
490G00013064,NaptanOnstreetBusCoachStopPair,Sutton Civic Centre,s4,51.361911,-0.194497
490G00013081,NaptanOnstreetBusCoachStopPair,Sutton Police Station,s4,51.361609,-0.191248
490G00013082,NaptanOnstreetBusCoachStopPair,Sutton / Grove Road,s4,51.360056,-0.192602
490G00013472,NaptanOnstreetBusCoachStopCluster,The Newlands,s4,51.353156,-0.137294
490G00013611,NaptanOnstreetBusCoachStopPair,Oakhill Road Sutton Common,s4,51.368997,-0.185713
490G00013651,NaptanOnstreetBusCoachStopPair,Benhill Avenue / Throwley Way,s4,51.366077,-0.193457
490G00013679,NaptanOnstreetBusCoachStopPair,Times Square,s4,51.363742,-0.191896
490G00014138,NaptanOnstreetBusCoachStopPair,Woodcote Green,s4,51.348465,-0.148297
490G00014520,NaptanOnstreetBusCoachStopPair,West Way,s4,51.347573,-0.181447
490G00015406,NaptanOnstreetBusCoachStopPair,Wrythe Lane / Rosehill Roundabout,s4,51.383768,-0.189526
490G00016744,NaptanOnstreetBusCoachStopPair,The Warren Banstead Road South,s4,51.348519,-0.179241
490G00018216,NaptanOnstreetBusCoachStopPair,Thicket Crescent,s4,51.367187,-0.186158
490G00018765,NaptanOnstreetBusCoachStopPair,Mulgrave Road  Worcester Road,s4,51.35829,-0.193519
490G00018767,NaptanOnstreetBusCoachStopPair,Wrythe Avenue  Whitby Road,s4,51.379154,-0.18021
490G00018768,NaptanOnstreetBusCoachStopPair,Woodcote Road  Woodcote Lane,s4,51.348834,-0.146028
490G00018769,NaptanOnstreetBusCoachStopPair,Stanley Park Rd  Boundary Rd,s4,51.356402,-0.155446
490G00018770,NaptanOnstreetBusCoachStopPair,Queen Mary's AveGaynesford Rd,s4,51.352851,-0.168155
