Day-id_o_id_d;Early;Morning;AM Peak;Midday;PM Peak;Evening;Late;Night;Total
SAT-134_58;0;0.234;0.141;1.737;5.009;6.003;3.287;0;16.411
SAT-134_59;3.048;2.801;0.989;6.268;8.186;12.394;13.801;7.019;54.506
SAT-134_60;12.572;0.726;2.738;36.322;64.338;59.903;70.537;19.819;266.955
SAT-134_61;0;0.22500001;1.547;19.121;34.937;35.654;42.41;0;133.894
SAT-134_62;42.437;4.5690002;8.154;224.4;287.303;324.096;354.152;88.293;1333.404
SAT-134_63;4.0889997;2.418;1.25;5.491;9.363;12.894;14.259;4.4969997;54.2609994
SAT-134_67;0;0;0.094;2.205;10.018;9.572;9.006;0;30.895
SAT-134_64;10.828;2.006;2.398;75.282;133.953;108.923996;128.671;20.848999;482.910995
SAT-134_65;0;1.901;2.974;16.767;18.734;18.035;22.267;0;80.678
SAT-134_66;0;0.135;0.856;26.536;44.850998;41.743;53.982;0;168.102998
SAT-134_70;16.402;6.866;2.641;51.266;93.185;76.968;107.574;24.016;378.918
SAT-134_69;0.001;0;0;2.1200001;8.455;4.782;5.641;0;20.9990001
SAT-134_71;0;0.912;3.016;57.973;73.531;74.191;78.398;0;288.021
SAT-134_72;0;0;0.454;4.397;5.434;6.039;7.361;0;23.685
SAT-134_74;0;0.305;0.212;7.281;30.992;34.53;21.596;0;94.916
SAT-134_76;11.499001;7.9040003;25.095;441.422;977.6;751.294;453.125;41.682;2709.621001
SAT-134_75;0;0;0;1.429;0.482;1.659;1.423;0;4.993
SAT-134_77;0.316;0.028;0.287;2.838;2.539;3.551;2.451;0.714;12.724
SAT-134_78;0.001;0.062;0;12.749;17.681;22.041;14.588;0;67.122
SAT-134_79;22.437;3.61;3.627;82.518;143.483;133.23;174.14;32.488;595.533
SAT-134_80;3.211;0.708;0.475;16.188;25.583;21.465;21.062;3.93;92.622
SAT-134_81;40.754;8.132;6.558;156.669;253.621;224.651;268.622;66.008;1025.015
SAT-134_82;0;0.403;1.868;35.948;51.201;45.77;41.511;0;176.701
SAT-134_83;3.677;3.9129999;1.075;6.962;15.986;21.892;26.385;6.906;86.7959999
SAT-134_84;20.217;1.273;5.098;169.854;217.759;215.537;227.127;28.947;885.812
SAT-134_85;17.894;5.406;4.299;83;133.442;129.948;189.41501;34.146;597.55001
SAT-134_86;0;0;0;2.448;6.776;5.783;4.493;0;19.5
SAT-134_87;2.031;0.469;2.194;83.503;77.52;62.151;57.404;5.55;290.822
SAT-134_88;0;0.148;0.029;0.594;1.123;2.252;0.684;0;4.83
SAT-134_89;0;0.11;0;2.19;2.44;1.639;4.771;0;11.15
SAT-134_91;0;1.318;0.41;4.912;7.047;9.947;16.424;0;40.058
SAT-134_90;5.0429997;0.85300004;7.588;205.751;134.374;66.388;53.185;12.219;485.4009997
SAT-134_92;0;0.001;0;9.654;18.173;19.377;25.35;0;72.555
SAT-134_93;1.982;1.997;0.66400003;3.73;6.94;12.52;13.016;3.57;44.41900003
SAT-134_94;40.11;6.439;10.515;209.919;297.802;264.939;249.448;74.182;1153.354
SAT-134_96;3.5149999;0.186;3.29;77.578;92.337;62.981;59.921;6.621;306.4289999
SAT-134_97;0;0;0.12900001;6.446;6.649;12.125999;10.408;0;35.75799901
SAT-134_98;0;0;0;1.032;2.3700001;2.961;2.869;0;9.2320001
SAT-134_99;0;0.048;0.29;1.946;3.967;3.489;3.191;0;12.931
SAT-134_100;0;0.525;0.141;9.83;21.711;19.789999;19.806;0;71.802999
SAT-134_265;0;0;0;3.536;2.395;1.431;0.729;0;8.091
SAT-134_104;19.685;5.534;2.2580001;54.649;99.013;108.596;143.854;34.273;467.8620001
SAT-134_105;10.317;1.186;1.346;36.062;83.868;68.436;75.784996;17.436;294.435996
SAT-134_107;6.623;1.125;6.122;85.121;158.169;128.818;126.351;16.094;528.423
SAT-134_108;10.733;2.592;0.749;82.581;121.592;103.397;115.119;19.814;456.577
SAT-134_106;0;0;0.98;46.618;41.468;30.482;29.879;0;149.427
SAT-134_109;0;0;0;3.253;12.924;8.286;7.822;0;32.285
SAT-134_110;3.779;0.768;4.143;96.684;83.805;86.392;81.605;13.101;370.277
SAT-134_111;1.352;0.267;0.372;7.315;8.774;7.778;13.514;2.077;41.449
SAT-134_112;24.426;3.384;3.972;110.276;126.169;127.953;124.104004;32.454;552.738004
SAT-134_113;0;0.099;0.01;1.269;4.106;7.078;6.066;0;18.628
SAT-134_114;10.559999;2.737;3.183;22.916;32.508;43.601;40.292;14.548;170.344999
SAT-134_115;11.1310005;2.781;5.963;22.317;39.483;44.557;42.242;21.061;189.5350005
SAT-134_116;13.959;4.525;3.29;16.941;38.856;45.286;47.495;20.33;190.682
SAT-134_117;3.074;0.598;8.981;136.218;95.395;40.574;29.368;5.754;319.962
SAT-134_118;0;0;0;1.682;3.846;3.769;5.276;0;14.573
SAT-134_119;25.416;6.488;3.292;116.998;157.246;136.783;171.321;57.281;674.825
SAT-134_120;0;0.046;0.14;1.54;3.61;3.284;3.741;0;12.361
SAT-134_121;0;0;0.324;4.664;3.081;2.98;1.965;0;13.014
SAT-134_122;8.441;0.639;2.693;100.745;135.291;128.134;126.11;29.468;531.521
SAT-134_123;0;0;0;0.294;2.252;2.01;0.807;0;5.363
SAT-134_124;0;0.037;0.199;26.448;33.803;24.024;20.384;0;104.895
SAT-134_126;8.972;3.071;1.213;15.249;25.723;30.605;45.428;16.486;146.747
SAT-134_125;0;0.196;0.549;4.795;9.209;10.791;8.665;0;34.205
SAT-134_128;4.038;0.7;0.23;6.467;6.806;9.659;8.884;5.6809998;42.4649998
SAT-134_127;31.493;25.321;49.59;873.688;1639.021;1376.735;1143.455;115.081;5254.384
SAT-134_129;2.859;1.852;19.332;601.201;441.893;131.201;58.965;7.665;1264.968
SAT-134_130;0.001;0.215;1.227;27.774;11.77;7.18;4.778;0;52.945
SAT-134_131;0;0;0.426;26.284;18.288;23.634;25.782999;0;94.414999
SAT-134_132;0.56799996;0.408;0.338;21.982;34.172;41.322;48.512;5.384;152.686
SAT-134_133;0;0.049000002;0.133;1.534;1.727;1.713;1.618;0;6.774000002
SAT-134_135;10.301;10.36;3.72;20.374;27.99;32.29;45.095;20.194;170.324
SAT-134_136;9.797;2.807;1.858;13.724;20.89;23.34;26.086;13.903;112.405
SAT-134_137;10.72;3.3669999;7.6809998;218.741;361.296;326.232;291.533;27.718;1247.288
SAT-134_138;9.818;2.168;13.276;347.954;334.761;311.647;269.413;27.774;1316.811
SAT-134_139;6.072;0.488;0.505;3.537;12.155;11.721;13.199;7.217;54.894
SAT-134_140;0;0.254;0.007;4.058;5.208;5.039;6.14;0;20.706
SAT-134_141;34.157;18.711;11.063;96.859;154.722;144.575;178.946;62.696;701.729
SAT-134_142;0;0.138;0.237;5.331;6.979;7.7070003;9.23;0;29.6220003
SAT-134_143;1.504;0.045;2.036;55.961;43.712;37.069;41.894;5.913;188.134
SAT-134_144;0;0.935;2.984;39.738;69.92;58.766;58.471;0;230.814
SAT-134_145;23.735;10.456;2.5640001;27.185;47.793;70.506;71.405;38.449;292.0930001
SAT-134_146;0;0.605;1.171;15.298;0;25.857;13.808001;0;56.739001
SAT-134_149;0.001;0.16600001;0.14;16.024;23.359;21.45;18.835;0;79.97500001
SAT-134_148;0;0;0;1.088;0.836;1.267;1.621;0;4.812
SAT-134_150;53.691;10.341;3.7450001;71.083;145.559;138.525;182.078;69.647;674.6690001
SAT-134_151;5.55;1.076;1.532;57.591;76.209;72.538;68.341;12.303;295.14
SAT-134_152;2.804;2.071;0.883;5.282;6.908;8.411;10.477;6.173;43.009
SAT-134_153;7.693;1.136;2.257;8.583;18.338;21.096;25.655;10.597;95.355
SAT-134_154;4.178;3.612;1.763;8.612;19.981;30.087;29.188;8.488;105.909
SAT-134_155;0;0;0.374;8.965;17.524;12.698;14.417;0;53.978
SAT-134_159;18.944;4.751;1.819;33.7;60.549;57.647;76.822;29.481;283.713
SAT-134_157;0;0.13;0.001;1.45;3.443;3.402;3.3700001;0;11.7960001
SAT-134_160;0;0.409;1.407;2.808;8.608;13.318;15.589;0;42.139
SAT-134_158;0;0.021;0;0.571;1.1389999;0.811;1.044;0;3.5859999
SAT-134_161;0;0.205;0.017;3.81;5.869;9.872;9.744;0;29.517
SAT-134_163;0;0.086;0.006;2.026;6.045;7.081;5.952;0;21.196
SAT-134_162;0;0.022;0;0.659;1.828;3.505;4.588;0;10.602
SAT-134_164;3.361;0.592;8.054;84.939;47.892;36.299;35.395;5.745;222.277
SAT-134_165;12.35;1.654;0.762;26.636;61.62;58.433;62.137;25.776;249.368
SAT-134_166;0;0.567;4.417;111.641;180.891;236.046;197.508;0;731.07
SAT-134_167;8.64;1.257;1.424;14.17;33.973;33.734;36.88;14.359;144.437
SAT-134_168;44.154;68.977;0;0;0;0;356.551;97.398;567.08
SAT-134_169;1.315;0.245;3.483;260.363;149.115;37.943;18.665;2.818;473.947
SAT-134_170;0.007;0.484;4.526;91.659;187.251;198.303;151.138;0;633.368
SAT-134_171;0;0;0.257;10.954;14.716;20.674;19.035;0;65.636
SAT-134_172;0;0.091;0.704;24.364;25.676;28.881;29.204;0;108.92
SAT-134_173;0;0.168;1.039;4.062;3.84;6.272;6.254;0;21.635
SAT-134_174;17.433;0.488;2.6790001;139.143;69.713;39.091;29.779;17.985;316.3110001
SAT-134_176;0;0;0.109000005;3.721;6.877;11.69;8.555;0;30.95200001
SAT-134_177;0;2.253;0.413;6.583;12.406;11.51;14.741;0;47.906
SAT-134_178;0;0;0;3.11;4.021;5.008;5.631;0;17.77
SAT-134_179;0;0.111;1.34;23.996;36.561;33.975;37.928;0;133.911
SAT-134_181;2.8899999;1.442;0.223;5.764;7.316;5.113;8.649;2.98;34.3769999
SAT-134_180;0;0.388;0.402;10.598;16.918;21.533;16.219;0;66.058
SAT-134_182;7.154;0.626;0.607;47.954;60.427;91.497;91.759;12.153;312.177
SAT-134_183;0.001;0.002;0.518;15.041;22.556;27.733;22.978;0;88.829
SAT-134_184;0;0.059;0.436;6.013;12.142;15.849;12.2890005;0;46.7880005
SAT-134_185;2.045;0.71;1.072;4.796;13.123;14.687;13.726;3.032;53.191
SAT-134_186;0;0;0.235;5.919;3.448;4.364;4.979;0;18.945
SAT-134_187;0;0.22;4.322;95.364;121.404;105.022;121.926;0;448.258
SAT-134_188;0;0;0.071;1.368;4.601;4.996;3.4850001;0;14.5210001
SAT-134_189;0;0;0;0.69600004;0.86;0.767;0.98;0;3.30300004
SAT-134_190;0;0;0;1.591;2.38;2.612;2.402;0;8.985
SAT-134_193;0;0.025;0.016;2.916;6.317;5.601;3.849;0;18.724
SAT-134_191;0;0;0.118;1.752;3.782;3.62;2.993;0;12.265
SAT-134_192;0;0;0.221;2.131;6.481;5.755;4.696;0;19.284
SAT-134_194;17.87;1.267;9.455;205.59;221.362;276.882;247.409;29.847;1009.682
SAT-134_210;0;0;1.5270001;24.808;24.765;28.729;35.940998;0;115.7699981
SAT-134_211;4.24;0.26700002;0.528;22.973;17.503;16.416;19.351;8.393;89.67100002
SAT-134_212;1.018;0;3.404;75.166;50.715;45.23;37.801;3.231;216.565
SAT-134_195;32.382;10.905;7.464;102.892;161.33;146.569;172.277;43.299;677.118
SAT-134_196;8.158;1.297;5.134;73.83;92.601;69.241;59.289;13.644;323.194
SAT-134_198;0;0.116000004;2.642;41.551;29.904;16.492;10.722;0;101.427
SAT-134_199;0.41300002;0.439;0.147;3.407;4.211;7.172;7.263;2.237;25.28900002
SAT-134_200;19.358;2.756;2.121;37.046;49.652;47.766;62.513;22.849;244.061
SAT-134_207;0;0.252;0.14;18.923;35.676;32.199;42.038;0;129.228
SAT-134_208;16.313;3.409;2.241;49.33;81.968;73.605;84.801;21.157999;332.824999
SAT-134_201;0;0;1.058;9.783;14.8359995;13.027;11.529;0;50.2329995
SAT-134_202;16.468;2.02;14.073;715.358;362.506;228.765;197.907;32.232;1569.329
SAT-134_203;0;0.642;0;0.547;0.78900003;1.051;1.212;0;4.24100003
SAT-134_204;0;0.261;0.512;2.208;5.05;6.779;7.9379997;0;22.7479997
SAT-134_205;25.111;1.768;1.433;28.442;42.199;42.655;71.675;42.169;255.452
SAT-134_206;2.26;2.733;1.725;7.177;15.922;14.131;18.45;3.125;65.523
SAT-134_213;0.001;0.182;0.503;12.209;24.914;17.942;25.608;0;81.359
SAT-134_214;8.259;1.082;0.008;7.639;21.354;27.115;25.601;12.701;103.759
SAT-134_215;0;0.529;0.344;12.487;18.898;25.685999;22.187;0;80.130999
SAT-134_216;29.635;6.929;4.422;85.697;45.814;124.453;139.376;55.859;492.185
SAT-134_217;0;0.155;0;1.397;1.745;2.108;4.1809998;0;9.5859998
SAT-134_43;6.5429997;0.795;3.069;85.88;97.577;105.525;110.984;8.578;418.9509997
SAT-134_218;51.732;27.785;21.373;245.082;317.471;330.908;306.794;68.772;1369.917
SAT-134_220;0;0.132;0.121;7.81;10.346;13.574;10.122;0;42.105
SAT-134_221;2.499;0.202;0.219;14.13;23.887;27.913;26.996;6.3389997;102.1849997
SAT-134_222;0;0;0;12.001;7.312;4.672;7.668;0;31.653
SAT-134_223;0;0;0.19;0.783;3.5180001;4.048;2.305;0;10.8440001
SAT-134_224;13.936;7;3.18;54.658;86.992;99.49;126.061;40.171;431.488
SAT-134_225;47.352;7.216;6.942;106.416;155.981;166.421;206.902;77.555;774.785
SAT-134_226;9.249;0.777;4.609;199.305;129.777;64.603;41.461;8.18;457.961
SAT-134_227;9.293;6.857;5.423;67.491;121.521;110.327;112.036;15.3220005;448.2700005
SAT-134_228;8.025;1.753;1.547;26.673;53.179;47.901;48.879;15.453;203.41
SAT-134_229;0;0.255;8.722;216.022;184.911;200.522;179.575;0;790.007
SAT-134_230;6.374;1.997;1.969;50.947;88.188;87.112;85.042;13.92;335.549
SAT-134_231;19.062;2.228;0.703;59.499;0;80.111;89.518;33.859;284.98
SAT-134_232;49.098;15.852;9.675;106.147;166.48;150.22;212.968;79.006996;789.446996
SAT-134_234;0;0.19;0.005;2.4819999;7.019;7.275;6.789;0;23.7599999
SAT-134_233;0;0;0;0.786;1.591;1.106;1.947;0;5.43
SAT-134_235;0;0;0.294;1.15;3.346;4.18;3.869;0;12.839
SAT-134_236;0;1.518;3.827;9.604;13.523;22.674;19.393;0;70.539
SAT-134_237;0;0;0.545;15.306;31.419;51.166;26.943;0;125.379
SAT-134_239;6.506;6.644;19.816;443.567;799.058;632.795;516.63;20.588;2445.604
SAT-134_240;24.566;9.298;7.662;80.428;141.06;119.604;128.277;32.009;542.904
SAT-134_241;0.766;0;0.213;2.918;6.914;5.65;9.455;1.4879999;27.4039999
SAT-134_242;6.906;1.068;2.095;89.566;95.599;113.911;109.93;22.392;441.467
SAT-134_243;0;0.060000002;0.107;4.689;7.561;9.266;9.081;0;30.764
SAT-134_244;24.408;15.943;34.563;992.791;1455.293;1529.153;1492.479;57.443;5602.073
SAT-134_245;0;0;0;2.752;2.7;3.786;4.566;0;13.804
SAT-134_246;0;0.081;0.286;4.234;4.626;6.209;3.686;0;19.122
SAT-134_247;16.763;1.957;1.434;38.34;59.115;72.41;67.387;26.45;283.856
SAT-134_248;0.77000004;0.46600002;0.097;0.722;2.53;2.798;4.805;2.0019999;14.18999996
SAT-134_256;0.001;0.053;0.007;3.957;5.814;7.037;5.293;0;22.162
SAT-134_249;0;0.15900001;0.558;15.399;26.714;33.765;27.744999;0;104.339999
SAT-134_250;2.731;3.84;0.61;18.707;38.355;27.845;35.369;7.182;134.639
SAT-134_251;6.034;3.742;1.722;13.903;24.496;31.995;36.333;10.572;128.797
SAT-134_252;3.431;0.596;0.872;17.899;31.591;26.549;34.077;8.191;123.206
SAT-134_253;0;0;0;0.968;4.702;3.6100001;2.917;0;12.1970001
SAT-134_254;0.001;0.093;0.008;17.845;25.984;30.239;26.556;0;100.726
SAT-134_257;0.40399998;0;2.851;79.855;42.386;25.111;17.261;2.147;170.015
SAT-134_255;0;0.017;0.351;1.794;6.296;5.524;5.164;0;19.146
SAT-134_259;0;0.15100001;0.622;25.214;31.218;45.404;40.356;0;142.965
SAT-134_258;5.729;0.557;0.332;12.675;11.765;16.889;16.813;8.245;73.005
SAT-134_260;9.957;3.012;0.976;13.435;33.564;33.542;45.523;15.262;155.271
SAT-134_261;0;0.064;0;3.29;5.467;2.113;4.984;0;15.918
SAT-134_263;0;0.06;1.029;43;58.123;48.797;52.505;0;203.514
SAT-134_262;0;0.053999998;0.281;7.172;9.686;9.703;10.001;0;36.897
SAT-134_266;3.2470002;0.313;0.131;10.07;17.419;16.369;18.749;8.9279995;75.2259997
SAT-134_264;64.012;23.938;7.931;105.058;181.914;158.025;184.11;71.448;796.436
SAT-134_267;10.934;2.645;2.071;52.434002;95.254;84.602;113.113;29.716;390.769002
SAT-134_95;0;0.084;0;0.468;3.028;1.341;1.387;0;6.308
SAT-134_68;0;0.046;1.523;14.51;16.119;23.81;29.604;0;85.612
SAT-134_197;0;0;0;5.373;6.442;10.246;4.572;0;26.633
SAT-134_175;4.116;0.616;1.263;51.512;46.763;57.221;68.038;8.859;238.388
SAT-134_238;10.168;1.563;7.497;70.192;109.474;130.762;115.68;16.687;462.023
SAT-134_29;31.098;10.376;6.992;126.439;188.90399;181.49;231.333;72.539;849.17099
SAT-134_101;8.787;1.36;1.819;21.466;40.771;51.335;54.84;18.531;198.909
SAT-134_103;1.336;7.154;22.795;74.021;57.846;45.581;18.178;4.508;231.419
SAT-134_147;0;2.236;3.514;19.532;18.997;23.015;13.914;0;81.208
SAT-134_102;0.934;5.362;8.651;39.875;26.37;11.297;6.618;2.027;101.134
SAT-134_209;3.3830001;0;2.032;77.835;83.42;104.983;95.349;8.437;375.4390001
SAT-134_19;9.285;4.432;2.846;46.115;59.759;57.923;73.432;23.347;277.139
SAT-134_35;30.310001;5.487;4.6940002;157.003;241.141;225.6;255.847;52.864;972.9460012
SAT-134_156;34.497;4.833;4;108.021;176.772;126.801;136.116;60.654;651.694
SAT-134_36;24.798;5.379;4.288;143.97299;190.969;251.018;278.491;54.498;953.41399
SAT-134_37;36.34;12.574;8.9800005;104.035;173.789;220.861;291.157;62.86;910.5960005
SAT-135_0;0;1.32;2.71;3.412;1.005;0.14500001;0.391;0.154;9.13700001
SAT-135_12;0;0.881;8.028;11.389;4.807;1.638;0.893;0;27.636
SAT-135_2;0;0.561;7.544;8.379;2.404;0.957;1.038;0;20.883
SAT-135_1;0;2.889;28.789;34.987;20.468;6.3589997;3.009;0;96.5009997
SAT-135_5;0;2.36;10.893;24.858;15.242;10.962;2.074;0;66.389
SAT-135_6;0.002;0.841;2.592;2.789;1.33;1.081;0.89;0.097;9.622
SAT-135_7;0.335;0;0.869;1.962;1.24;0.45;0.252;0.177;5.285
SAT-135_8;0;0;0.122999996;0.562;0.763;0.357;0.24;0;2.044999996
SAT-135_9;0.238;2.557;13.922;26.346;5.517;4.602;0.643;0.435;54.26
SAT-135_10;0.121;2.843;5.605;12.202;9.262;4.479;2.652;0.101;37.265
SAT-135_11;0.804;34.102;96.342;169.461;79.731;38.197;21.178;1.801;441.616
SAT-135_13;0;7.506;11.904;28.062;20.79;10.401999;6.632;0;85.295999
SAT-135_14;0.051;1.1570001;4.78;12.08;13.361;5.663;1.751;0.454;39.2970001
SAT-135_15;0;0.63;1.285;3.491;1.829;0.572;0.564;0.287;8.658
SAT-135_17;0;0.152;0.834;5.796;4.106;2.72;0.857;0;14.465
SAT-135_18;0;0.753;2.567;2.377;0.907;1.088;0.147;0;7.839
SAT-135_20;2.188;19.215;79.069;168.857;80.108;46.554;22.829;3.714;422.534
SAT-135_21;0;0.972;3.763;4.555;3.049;1.517;0.41500002;0;14.27100002
SAT-135_23;0.643;19.111;73.102;98.478;25.181;14.832;5.561;0.012;236.92
SAT-135_24;0;1.7030001;5.081;7.376;5.374;2.761;0.402;0;22.6970001
SAT-135_25;0;0.286;0.02;0.838;0.009;0.345;0;0;1.498
SAT-135_26;0;0.26;0.62;3.126;4.006;0.327;0.368;0.167;8.874
SAT-135_27;0;1.067;2.784;7.211;4.938;3.491;2.806;0;22.297
SAT-135_28;0;0.336;0.798;1.368;0.96500003;1.337;0.006;0;4.81000003
SAT-135_30;0;1.081;3.47;5.584;5.889;4.451;1.953;0;22.428
SAT-135_31;0;1.424;9.13;13.771;27.139;7.055;0.743;0.639;59.901
SAT-135_32;0.142;1.0139999;1.284;3.612;1.502;1.372;0.533;0.016;9.4749999
SAT-135_33;0;0.193;0.788;2.256;1.279;0.863;0.989;0.29;6.658
SAT-135_34;0;0.81700003;6.415;30.871;16.095;10.303;7.12;0;71.62100003
SAT-135_38;0;0.136;1.095;3.4359999;0.698;0.263;0.022;0;5.6499999
SAT-135_39;0;0.15;1.336;1.383;1.289;0.424;0.387;0;4.969
SAT-135_40;0;0;0;0.5;0.446;0.264;0.031;0;1.241
SAT-135_41;0;0.382;1.751;4.66;3.029;2.602;0.887;0;13.311
SAT-135_42;0.256;11.115;49.996;51.277;19.151;9.651;5.294;1.242;147.982
SAT-135_73;0.406;3.217;5.096;16.799;9.049;4.018;1.834;0.002;40.421
SAT-135_45;0;0.91499996;4.915;6.641;6.037;1.377;0.094000004;0;19.97899996
SAT-135_46;0;0.41;1.171;1.146;0.413;0;0.153;0;3.293
SAT-135_48;0.474;1.635;6.109;9.217;5.178;4.42;1.072;0.147;28.252
SAT-135_49;0;0.524;2.882;2.984;4.503;3.264;1.313;0.402;15.872
SAT-135_50;0;0.626;3.4;1.827;2.315;1.212;0.341;0.114;9.835
SAT-135_51;0;0;0.148;0.74300003;0.737;0.352;0.122;0;2.10200003
SAT-135_52;0;2.051;1.929;3.094;1.321;0.886;0.189;0;9.47
SAT-135_53;0;1.6999999;2.755;2.4490001;2.0279999;1.131;0.715;0;10.7779999
SAT-135_54;0;1.904;11.384;30.406;10.853;8.376;2.103;0.287;65.313
SAT-135_56;0;0.503;1.607;2.7;2.575;2.546;1.99;0;11.921
SAT-135_57;0;0.796;2.873;8.772;8.21;4.573;3.016;0;28.24
SAT-135_58;0;2.022;7.03;13.325;33.42;5.869;2.111;0;63.777
SAT-135_59;0;5.708;1.758;1.325;1.309;0.52;0.612;0;11.232
SAT-135_60;0.523;9.061;12.272;24.995;12.145;7.893;3.746;1.329;71.964
SAT-135_61;0;0;0.457;2.15;0.929;0.732;0.163;0;4.431
SAT-135_62;0;6.646;11.542;9.591;3.69;2.828;0.925;0.313;35.535
SAT-135_63;0;1.758;4.992;2.4720001;1.929;2.254;1.123;0;14.5280001
SAT-135_67;0;0;0.75699997;1.183;0.964;0.013;0;0;2.91699997
SAT-135_64;0.014;1.646;4.079;1.903;2.32;0.665;0.504;0.458;11.589
SAT-135_65;0;0.576;7.269;23.659;19.671;11.561;5.469;0;68.205
SAT-135_66;0;0.275;0.718;1.9580001;1.1;0.855;0.597;0;5.5030001
SAT-135_70;0;0.392;1.463;2.404;2.142;1.397;0.371;0;8.169
SAT-135_69;0;0.108;1.1010001;0.984;0.753;0.015;0;0;2.9610001
SAT-135_71;0;5.513;14.625;30.844;15.463;9.603;5.483;0;81.531
SAT-135_72;0;0.246;1.621;2.607;7.835;1.744;1.501;0;15.554
SAT-135_74;0;3.603;8.919;27.377;68.474;10.735;3.72;0;122.828
SAT-135_76;0.074;10.601;22.632;36.086;35.783;6.613;0.405;0;112.194
SAT-135_75;0;1.176;4.054;10.799;3.879;0.975;0.53;0;21.413
SAT-135_77;0;0.278;9.043;20.587;17.82;5.14;1.007;0;53.875
SAT-135_78;0;2.846;12.952;19.743;9.842;5.33;2.03;0;52.743
SAT-135_79;0.004;0.861;1.889;2.307;2.236;1.087;1.189;0.006;9.579
SAT-135_80;0.312;1.549;6.203;2.828;1.652;0.571;0.521;0.474;14.11
SAT-135_81;0.221;0;2.421;5.843;3.815;1.592;0.999;0.174;15.065
SAT-135_82;0;0.92800003;6.587;5.192;4.218;2.302;0.82;0;20.04700003
SAT-135_83;0.532;4.5090003;34.454998;79.22;68.742;30.285;12.512;2.713;232.9679983
SAT-135_84;0.21000001;5.933;7.545;7.75;5.05;1.946;0.764;0.003;29.20100001
SAT-135_85;0;1.206;5.007;2.323;3.063;1.332;0.307;0.167;13.405
SAT-135_87;0;0.838;6.946;2.137;1.363;0.324;0;0;11.608
SAT-135_88;0;0.585;3.3569999;7.9900002;6.318;1.798;0.959;0;21.0070001
SAT-135_89;0;0.968;3.126;6.028;2.837;1.339;0.21000001;0;14.50800001
SAT-135_91;0;4.855;3.248;5.52;2.282;1.193;0.66;0;17.758
SAT-135_90;0.526;13.217;26.291;35.683;10.451;6.01;3.868;0;96.046
SAT-135_92;0;0.573;2.27;1.52;1.088;0.377;0.597;0;6.425
SAT-135_93;0.932;3.153;14.282;37.129;49.869;17.531;8.032;2.512;133.44
SAT-135_94;0.131;4.989;8.785;12.614;9.029;3.342;0.898;0.010000001;39.798
SAT-135_96;0;1.127;3.76;3.694;0.539;0.203;0.182;0;9.505
SAT-135_97;0;4.093;2.242;6.222;2.818;2.54;0.422;0;18.337
SAT-135_98;0;1.13;0.942;1.4;0.499;0.392;0.437;0;4.8
SAT-135_99;0;0.214;0.387;1.281;0.659;0.159;0.052;0;2.752
SAT-135_100;0;1.153;2.067;4.338;2.567;3.176;0.4;0;13.701
SAT-135_104;0;0.862;2.804;2.534;2.215;1.163;0.688;0;10.266
SAT-135_105;0.239;0.298;0.466;1.431;0.897;0.762;0.26;0.042;4.395
SAT-135_107;0;0;0.011;0;0;0;0.052;0;0.063
SAT-135_108;0;0.881;1.134;2.177;1.485;0.303;0.308;0.004;6.292
SAT-135_106;0;4.467;9.925;11.271;2.41;0.793;1.359;0;30.225
SAT-135_110;0.886;18.994;89.874;160.629;54.313;28.917;8.873;0.991;363.477
SAT-135_111;0;3.9359999;6.884;6.854;3.282;0.559;0.398;0.26;22.1729999
SAT-135_112;0.181;0.147;1.577;2.842;2.415;1.299;0.873;0;9.334
SAT-135_113;0;0.135;0.15;1.656;4.109;0.669;0.404;0;7.123
SAT-135_114;0;0.388;2.055;2.386;1.276;1.277;0.145;0;7.527
SAT-135_115;0.352;1.457;1.142;3.373;2.608;0.67;0.367;0.231;10.2
SAT-135_116;0;1.773;1.227;1.606;1.153;0.827;0.298;0;6.884
SAT-135_117;0.077;5.085;6.335;7.966;1.9;0.721;0.009;0.175;22.268
SAT-135_119;0.268;0.214;1.403;4.039;2.345;1.643;1.255;0.113;11.28
SAT-135_120;0;0;0.46;0.477;0.21;0.45900002;0.066;0;1.67200002
SAT-135_121;0;0.039;0.328;1.566;0.21000001;0.063999996;0;0;2.207000006
SAT-135_122;0.004;0.189;0.70600003;2.732;2.8930001;1.354;0.35300002;0.064;8.29500015
SAT-135_123;0;0.02;0;0;0;0;0;0;0.02
SAT-135_124;0;0.431;0.847;4.107;1.087;0.298;0;0;6.77
SAT-135_126;0.146;0.983;1.725;4.422;2.726;1.633;1.26;0.307;13.202
SAT-135_125;0;0.605;1.949;3.458;2.846;0.814;0.959;0;10.631
SAT-135_128;0;0.939;0.697;3.056;1.825;0.8;0.573;0.537;8.427
SAT-135_127;0.609;19.257;31.83;71.57;41.281;14.924;9.63;0.362;189.463
SAT-135_129;0.11;8.607;25.64;30.06;10.607;3.91;0.234;0.17;79.338
SAT-135_130;0;0;0.341;4.566;0.795;0.266;0.626;0;6.594
SAT-135_131;0;0.356;0.822;1.997;1.3100001;0.48700002;0.341;0;5.31300012
SAT-135_132;0.15100001;11.728;20.892;18.639;9.935;4.7860003;1.783;0.16;68.07400031
SAT-135_133;0;0.449;0.695;0.74;0.409;0.23900001;0;0;2.53200001
SAT-135_134;1.33;12.635;18.399;56.785;25.88;20.039;5.671;0.234;140.973
SAT-135_136;2.851;3.424;34.505;209.503;116.329;70.477;24.39;6.019;467.498
