Day-id_o_id_d;Early;Morning;AM Peak;Midday;PM Peak;Evening;Late;Night;Total
FRI-26_22;1.602;6.3980002;4.824;3.568;0.42;0.333;0;0;17.1450002
SUN-26_23;0.446;15.449;93.442;21.622;8.861;5.175;0;0;144.995
SAT-26_23;1.903;30.05;116.755;29.274;10.655;7.432;0;0;196.069
MTT-26_23;6.591;51.18;42.692;38.318;13.015;4.813;0;0;156.609
FRI-26_23;6.379;46.805;49.11;40.033;12.901;5.366;0;0;160.594
SUN-26_24;0;9.879;22.196;5.841;7.284;1.498;0;0;46.698
SAT-26_24;1.826;15.75;30.256;10.891;6.317;3.601;0;0;68.641
MTT-26_24;3.657;60.524;23.065;23.81;8.194;2.189;0;0;121.439
FRI-26_24;1.509;61.367;22.528;14.476;5.802;3.1660001;0;0;108.8480001
SUN-26_25;0;0.2;1.786;2.266;0;0;0;0;4.252
SAT-26_25;0.755;2.399;1.888;0.17999999;0;0;0;0;5.22199999
MTT-26_25;0.373;4.953;1.981;0.591;0;0;0;0;7.898
FRI-26_25;1.891;3.338;2.275;1.776;1.757;0;0;0;11.037
SUN-26_27;0;0.329;1.426;1.354;0.697;0;0;0;3.806
SAT-26_27;0;0;1.586;1.174;0.48000002;0.078;0;0;3.31800002
MTT-26_27;1.186;0.782;1.089;1.164;0.936;0.269;0;0;5.426
FRI-26_27;0.757;0.842;0.818;0.777;1.072;0.38300002;0;0;4.64900002
SUN-26_28;0;0;6.25;1.674;0;0;0;0;7.924
SAT-26_28;0;0;3.673;1.491;0;0;0;0;5.164
MTT-26_28;0.23099999;8.521;8.867;5.331;3.098;1.429;0;0;27.47699999
FRI-26_28;0.445;11.302;8.911;4.933;3.596;0.078;0;0;29.265
SUN-26_29;0;0.363;1.324;0.191;0.227;0;0;0;2.105
SAT-26_29;0;0.508;2.731;0.187;0;0;0;0;3.426
MTT-26_29;0;1.818;0.982;0.571;0;0;0;0;3.371
FRI-26_29;0.557;1.156;2.075;1.43;0.494;0;0;0;5.712
SUN-26_30;0;0.19;2.086;0.573;0.42900002;0.758;0;0;4.03600002
SAT-26_30;0;0.286;1.635;0.682;0.219;0.253;0;0;3.075
SAT-26_31;0.247;0;1.129;0.375;0;0.085;0;0;1.836
SUN-26_32;0.721;2.166;4.8849998;2.263;0.019000001;0.156;0;0;10.2099998
SAT-26_32;0.642;1.213;4.869;1.591;0;0.085;0;0;8.4
MTT-26_32;1.577;1.794;3.594;1.255;1.045;0.505;0;0;9.77
FRI-26_32;4.089;4.1219997;4.022;0.329;0.472;0;0;0;13.0339997
SUN-26_33;0;7.792;49.065998;15.47;6.809;1.107;0;0;80.243998
SAT-26_33;2.1;14.816;41.681;13.249;10.791;3.373;0;0;86.01
MTT-26_33;5.448;94.864;41.186;17.287;8.82;2.796;0;0;170.401
FRI-26_33;5.587;83.03;44.113;17.688;10.145;4.2400002;0;0;164.8030002
SUN-26_34;0.123;4.188;12.005;6.993;1.113;1.932;0;0;26.354
SAT-26_34;0;5.934;13.488;3.672;3.23;0.924;0;0;27.248
MTT-26_34;0.869;22.642;17.355;10.222;3.185;1.062;0;0;55.335
FRI-26_34;0.653;29.372;17.791;11.976;4.996;1.357;0;0;66.145
SUN-26_36;0.34899998;4.072;47.092;9.561;5.532;2.275;0;0;68.88099998
SAT-26_36;1.909;9.346;59.945;15.264;6.421;2.639;0;0;95.524
MTT-26_36;3.988;43.597;35.997;18.405;7.403;2.624;0;0;112.014
FRI-26_36;6.3310003;35.29;44.282;27.218;8.47;1.122;0;0;122.7130003
SUN-26_38;0;0;1.188;2.1100001;0.461;0;0;0;3.7590001
SAT-26_38;0;1.143;2.458;0.58599997;0.631;0.327;0;0;5.14499997
FRI-26_38;0;3.661;1.743;0.719;0.174;0.14199999;0;0;6.43899999
SUN-26_39;0;4.809;15.388;4.314;0.697;0.023;0;0;25.231
SAT-26_39;0.867;5.195;13.963;8.19;2.041;0.122;0;0;30.378
MTT-26_39;0.662;35.165;10.923;5.759;0.539;0.411;0;0;53.459
FRI-26_39;0.628;28.846;9.973;5.818;0.62;0.206;0;0;46.091
MTT-26_40;0;0.144;0.021000002;0;0.005;0;0;0;0.170000002
FRI-26_40;0;0.128;0;0;0;0;0;0;0.128
SUN-26_41;0.115;3.612;24.126;7.511;3.515;0.104;0;0;38.983
SAT-26_41;0;2.352;15.314;10.068;4.04;1.9219999;0;0;33.6959999
MTT-26_41;3.141;2.029;13.5390005;8.087;3.325;0.921;0;0;31.0420005
FRI-26_41;0.702;4.749;14.512;9.512;5.676;1.725;0;0;36.876
SUN-26_43;0;1.411;6.449;3.101;0.948;0;0;0;11.909
SAT-26_43;0;3.471;11.405;2.205;1.18;0.579;0;0;18.84
MTT-26_43;0.296;4.315;5.057;6.737;1.969;0.92;0;0;19.294
FRI-26_43;0.427;4.417;11.944;6.279;1.105;0.444;0;0;24.616
SUN-26_44;0;0.738;1.723;0.784;0.609;0;0;0;3.854
SAT-26_44;0.30200002;0;0;0;0.035;0.078;0;0;0.41500002
MTT-26_44;0.014;0;0.242;0.017;0.35;0.134;0;0;0.757
FRI-26_44;0.009;0;0.96900004;0.041;0.645;0.059;0;0;1.72300004
SAT-27_0;0;0.45;3.769;1.378;0.35799998;0;0;0;5.95499998
MTT-27_0;0.866;0.945;4.287;4.209;0.062;0.374;0;0;10.743
FRI-27_0;0.915;1.283;3.883;4.088;0.092;0;0;0;10.261
SAT-27_1;0;0;3.1;0.24599999;0.639;0.263;0;0;4.24799999
MTT-27_1;0.496;1.892;0.194;2.354;0.184;0;0;0;5.12
FRI-27_1;0.582;1.412;0.952;3.542;1.25;0.509;0;0;8.247
SUN-27_2;0;58.092;188.792;46.664;20.054;5.836;0;0;319.438
SAT-27_2;10.492;66.543;233.498;80.516;30.523;21.25;0;0;442.822
MTT-27_2;64.977;565.232;137.267;116.265;19.013;6.083;0;0;908.837
FRI-27_2;54.696;513.589;163.743;136.334;36.131;15.192;0;0;919.685
SUN-27_3;0;0.18100001;3.942;0.733;0.27;0;0;0;5.12600001
SAT-27_3;0;0.521;4.576;2.583;0.674;0.499;0;0;8.853
MTT-27_3;0.206;1.781;3.2680001;1.732;0.614;0.3;0;0;7.9010001
FRI-27_3;0.438;1.5469999;5.138;3.943;1.35;0;0;0;12.4159999
SAT-27_4;0;0;0.476;1.329;0.586;0;0;0;2.391
SUN-27_5;0;2.35;6.034;2.298;0.931;0.955;0;0;12.568
SAT-27_5;5.624;5.182;8.969;2.444;1.172;2.075;0;0;25.466
MTT-27_5;0.791;3.761;4.037;4.053;0.522;0.269;0;0;13.433
FRI-27_5;2.541;5.456;7.196;3.175;0.44099998;1.482;0;0;20.29099998
SUN-27_6;0;0.401;5.284;1.535;0.24700001;0;0;0;7.46700001
SAT-27_6;1.063;1.495;4.097;1.914;0.896;1.497;0;0;10.962
MTT-27_6;1.974;1.763;2.358;1.853;1.076;0.182;0;0;9.206
FRI-27_6;0.962;1.589;4.984;3.195;0.26;1.693;0;0;12.683
SUN-27_7;0;3.176;66.324;12.6119995;5.287;2.989;0;0;90.3879995
SAT-27_7;0.263;10.865;63.654;24.598;22.367;3.106;0;0;124.853
MTT-27_7;9.114;52.586998;18.055;19.156;3.9720001;0.296;0;0;103.1799981
FRI-27_7;7.222;51.523;20.989;21.344;1.743;0.59;0;0;103.411
SUN-27_8;0;152.181;665.856;194.757;92.142;21.497;0;0;1126.433
SAT-27_8;32.832;193.267;760.892;303.525;144.799;65.228;0;0;1500.543
MTT-27_8;92.443;557.535;376.789;245.753;76.249;17.241;0;0;1366.01
FRI-27_8;87.607;524.52;429.768;293.516;142.071;35.36;0;0;1512.842
SUN-27_9;0;0.493;3.837;1.48;0.195;0;0;0;6.005
SAT-27_9;0;1.198;6.685;1.387;1.742;0.23799999;0;0;11.24999999
MTT-27_9;0;2.66;3.238;1.732;0.459;0.242;0;0;8.331
FRI-27_9;1.082;3.264;3.911;1.988;0.781;0.252;0;0;11.278
SUN-27_10;0;0.536;1.035;0.634;0.86800003;0;0;0;3.07300003
SAT-27_10;0.124000005;0.873;2.027;0.63;1.2179999;0;0;0;4.871999905
MTT-27_10;0;0.837;1.503;0.782;0.559;0;0;0;3.681
FRI-27_10;0;1.195;1.014;1.798;1.569;0.43800002;0;0;6.01400002
SUN-27_11;0;1.393;18.631;1.8;0.881;0;0;0;22.705
SAT-27_11;0.183;1.704;19.093;3.245;2.208;1.107;0;0;27.54
MTT-27_11;0.368;3.117;10.243;2.611;1.833;0;0;0;18.172
FRI-27_11;0.312;3.598;10.194;1.352;2.384;0.23300001;0;0;18.07300001
SUN-27_12;0;0.213;1.049;0.83100003;0.548;0;0;0;2.64100003
SAT-27_12;0;0.441;1.431;0.977;0.335;0;0;0;3.184
MTT-27_12;0;3.233;3.051;1.116;0.216;0;0;0;7.616
FRI-27_12;0;3.422;3.706;1.112;0.032;0.983;0;0;9.255
SUN-27_13;0;1.071;4.889;0.616;0;0;0;0;6.576
SAT-27_13;0;1.952;4.145;0.66;0.993;0.289;0;0;8.039
MTT-27_13;0;2.905;1.367;1.566;0;0.315;0;0;6.153
FRI-27_13;0;2.491;2.681;2.736;0.497;0.662;0;0;9.067
SAT-27_14;0;0.24700001;2.207;0.651;0.673;0.192;0;0;3.97000001
MTT-27_14;0;0.531;1.7;2.576;0.691;0;0;0;5.498
FRI-27_14;0;1.776;2.157;1.515;1.126;0.418;0;0;6.992
SUN-27_15;0;2.068;9.076;3.319;2.547;0.51;0;0;17.52
SAT-27_15;0.12;1.375;12.538;2.919;1.441;0.68299997;0;0;19.07599997
MTT-27_15;2.8240001;6.96;6.865;6.873;1.589;1.373;0;0;26.4840001
FRI-27_15;0.946;8.428;9.986;7.243;1.859;0.378;0;0;28.84
SAT-27_16;0;0.607;2.1759999;0.975;1.204;0.316;0;0;5.2779999
SUN-27_17;0;0.353;3.818;0.448;0.431;0;0;0;5.05
SAT-27_17;0;0.219;3.736;0.747;0.168;0;0;0;4.87
MTT-27_17;0;1.299;1.92;0.888;0.543;0.667;0;0;5.317
SUN-27_18;0;0.082;0.765;0.21000001;0.116000004;0;0;0;1.173000014
SAT-27_18;0;0;0.819;0.342;0.031;0;0;0;1.192
MTT-27_18;0.076;0.483;0.644;0.215;0.056;0;0;0;1.474
FRI-27_18;0.174;0.304;0.515;0.203;0.221;0;0;0;1.417
MTT-27_19;0;19.696;2.326;4.5230002;0;0;0;0;26.5450002
FRI-27_19;0.677;16.212;3.514;2.994;0;0;0;0;23.397
SUN-27_20;0;0.22399999;3.192;0.625;0.32;0;0;0;4.36099999
SAT-27_20;0;0.327;2.1200001;0.508;0.671;0.2;0;0;3.8260001
MTT-27_20;0;5.953;0.814;0.608;0;0;0;0;7.375
FRI-27_20;0;5.496;2.79;1.327;0.237;0.611;0;0;10.461
SUN-27_21;0;0.58500004;5.735;2.136;0.992;0.177;0;0;9.62500004
SAT-27_21;0;1.043;6.523;2.422;2.262;0.939;0;0;13.189
MTT-27_21;0.551;20.386;6.175;3.064;0.198;0.184;0;0;30.558
FRI-27_21;0.855;21.489;6.848;4.502;2.352;0.28800002;0;0;36.33400002
SUN-27_22;0;3.3990002;0.479;0.206;0.713;0.35;0;0;5.1470002
SAT-27_22;0;2.346;7.766;0.885;1.231;0.465;0;0;12.693
MTT-27_22;0;3.656;2.603;0.98;0.35;0;0;0;7.589
FRI-27_22;0;2.805;4.356;3.363;0.18;0;0;0;10.704
SUN-27_23;0;1.449;7.949;3.872;1.901;0.513;0;0;15.684
SAT-27_23;0.49;6.318;10.277;5.18;3.369;1.305;0;0;26.939
MTT-27_23;1.555;4.91;6.477;4.796;1.738;0.537;0;0;20.013
FRI-27_23;1.223;9.196;9.053;6.022;1.516;1.174;0;0;28.184
SUN-27_24;0;8.243;9.301;4.592;3.033;0.437;0;0;25.606
SAT-27_24;2.662;8.703;12.609;5.065;1.668;3.3569999;0;0;34.0639999
MTT-27_24;4.689;11.4470005;10.11;11.44;3.355;0.964;0;0;42.0050005
FRI-27_24;4.68;12.561;13.53;11.565;2.59;3.386;0;0;48.312
SUN-27_25;0;1.006;11.9939995;19.237;4.471;0.559;0;0;37.2669995
SAT-27_25;3.145;10.372;14.224;1.822;0.997;0.033;0;0;30.593
MTT-27_25;8.543;22.613;18.537;8.4539995;2.46;0.011;0;0;60.6179995
FRI-27_25;7.024;25.062;20.787;13.412;4.866;0.062;0;0;71.213
SUN-27_26;0;0.646;1.108;0.56;0.447;0.154;0;0;2.915
SAT-27_26;0;0.23;1.802;0.435;1.166;0.363;0;0;3.996
MTT-27_26;0;3.049;2.11;0.591;0.376;0;0;0;6.126
SUN-27_28;0;6.296;73.599;25.153;6.688;1.301;0;0;113.037
SAT-27_28;3.309;10.83;78.685;30.26;21.938;2.841;0;0;147.863
MTT-27_28;8.981;74.062996;48.47;50.381;12.586;0.673;0;0;195.153996
FRI-27_28;7.0379996;69.952;61.637;50.25;18.335;1.1930001;0;0;208.4049997
SUN-27_29;0;0.18300001;1.28;0.29999998;0.204;0.197;0;0;2.16399999
SAT-27_29;0.133;0.43199998;1.629;0.256;0.457;0;0;0;2.90699998
MTT-27_29;0;1.635;1.577;0.281;0.188;0;0;0;3.681
FRI-27_29;0;1.3100001;2.385;1.218;0.37600002;0.346;0;0;5.63500012
SAT-27_30;0.239;0.709;0.441;0.639;0.236;0;0;0;2.264
MTT-27_30;0.84499997;0.64;1.3840001;1.403;0.029;0;0;0;4.30100007
FRI-27_30;0.657;1.456;1.386;1.0649999;0.026;0;0;0;4.5899999
SUN-27_31;0;0.334;1.274;0.647;0.472;0.46899998;0;0;3.19599998
SAT-27_31;0;0.25;0.505;0.257;0.986;0.42900002;0;0;2.42700002
FRI-27_31;0;0;1.636;1.743;1.755;0.24;0;0;5.374
SUN-27_32;0;1.196;13.058;2.355;1.7;0.551;0;0;18.86
SAT-27_32;0.566;1.329;10.576;4.397;2.922;1.883;0;0;21.673
MTT-27_32;0;3.614;5.043;3.533;2.272;0.757;0;0;15.219
FRI-27_32;0.77599996;3.665;7.478;2.508;2.717;0.502;0;0;17.64599996
SUN-27_33;0;5.672;28.699;7.349;4.678;1.193;0;0;47.591
SAT-27_33;0.65999997;7.114;28.823;11.188;6.495;3.413;0;0;57.69299997
MTT-27_33;12.321;73.527;17.931;16.817;7.467;1.3330001;0;0;129.3960001
FRI-27_33;8.71;68.183;22.94;23.813;9.189;3.029;0;0;135.864
SUN-27_34;0;1.154;4.624;0.891;0.503;0;0;0;7.172
SAT-27_34;0.356;2.464;6.992;1.357;0.48000002;0.429;0;0;12.07800002
MTT-27_34;1.7080001;21.021;6.657;5.369;1.917;0.389;0;0;37.0610001
FRI-27_34;1.846;17.339;9.425;4.975;1.015;0.725;0;0;35.325
SUN-27_35;0;0.443;3.349;1.612;0.26;0;0;0;5.664
SAT-27_35;0;0.293;2.969;1.447;0.228;5.54;0;0;10.477
MTT-27_35;0.815;6.415;4.219;0.83599997;1.045;0;0;0;13.32999997
FRI-27_35;1.347;6.716;5.808;3.209;0.583;1.8180001;0;0;19.4810001
SUN-27_36;0;52.439;275.352;68.204;27.224;12.602;0;0;435.821
SAT-27_36;9.671;93.45;305.939;102.862;56.467;23.999;0;0;592.388
MTT-27_36;26.558;240.437;166.568;163.611;37.858;12.46;0;0;647.492
FRI-27_36;24.205;215.955;182.276;192.649;57.867;16.04;0;0;688.992
SUN-27_37;0;7.709;15.136;4.035;4.627;2.202;0;0;33.709
SAT-27_37;1.189;5.67;13.589;6.538;2.974;4.974;0;0;34.934
MTT-27_37;2.869;21.63;9.302;8.581;3.506;6.5509996;0;0;52.4389996
FRI-27_37;2.949;21.874;13.166;8.253;4.064;2.558;0;0;52.864
SUN-27_38;0;11.366;60.885;10.376;2.241;0.515;0;0;85.383
SAT-27_38;2.648;21.718;71.361;15.534;7.468;4.764;0;0;123.493
MTT-27_38;6.713;47.554;33.149;13.524;5.864;0.793;0;0;107.597
FRI-27_38;6.288;37.989;38.896;26.871;7.724;1.236;0;0;119.004
SUN-27_39;0;3.546;19.638;2.43;1.398;0.321;0;0;27.333
SAT-27_39;0.178;6.683;20.284;7.886;2.7680001;1.541;0;0;39.3400001
MTT-27_39;4.507;38.043;11.531;5.625;0.675;0.05;0;0;60.431
FRI-27_39;4.048;33.474;11.669;6.42;2.958;0;0;0;58.569
SUN-27_40;0;17.962;64.825;20.98;12.028;3.49;0;0;119.285
SAT-27_40;4.132;25.479;90.005;29.403;16.695;8.737;0;0;174.451
MTT-27_40;9.264;123.954;51.052002;98.87;15.26;4.157;0;0;302.557002
FRI-27_40;9.9210005;113.651;57.572;96.506996;16.783;7.022;0;0;301.4559965
SUN-27_41;0;1.095;11.927;1.58;1.5090001;1.706;0;0;17.8170001
SAT-27_41;0;1.071;8.655;4.835;3.347;0;0;0;17.908
MTT-27_41;3.417;4.431;5.925;3.591;0;0;0;0;17.364
FRI-27_41;0.883;6.088;10.483;4.318;1.48;0;0;0;23.252
SUN-27_42;0;0.482;2.563;0.97;1.452;0.20400001;0;0;5.67100001
SAT-27_42;0;0.616;4.142;1.15;0.531;1.514;0;0;7.953
MTT-27_42;0.202;1.144;1.592;1.893;0.336;0.315;0;0;5.482
FRI-27_42;0.86;2.275;3.788;2.665;0.594;0.883;0;0;11.065
SUN-27_43;0;8.272;21.825;5.234;3.398;1.308;0;0;40.037
SAT-27_43;1.2360001;5.342;15.827;3.307;2.679;4.211;0;0;32.6020001
MTT-27_43;1.704;15.414;14.748;11.309;1.287;0.836;0;0;45.298
FRI-27_43;2.234;17.312;18.821;9.222;2.888;1.424;0;0;51.901
SUN-27_44;0.219;16.996;100.786;23.086;12.745;5.308;0;0;159.14
SAT-27_44;1.863;32.517;126.657;35.122;19.049;11.208;0;0;226.416
MTT-27_44;14.116;61.574;74.729;92.232;21.406;8.4210005;0;0;272.4780005
FRI-27_44;13.7369995;58.67;85.356;86.533;20.49;8.279;0;0;273.0649995
MTT-28_0;5.847;0;6.751;1.484;0.352;0;0;0;14.434
FRI-28_0;3.941;0;5.447;2.997;2.2020001;0;0;0;14.5870001
SUN-28_1;0;2.408;6.267;4.627;2.771;1.992;0;0;18.065
SAT-28_1;0;3.251;12.742;4.768;1.911;0.777;0;0;23.449
MTT-28_1;0;13.081;28.62;4.595;1.22;1.7049999;0;0;49.2209999
FRI-28_1;0;8.941;23.703;5.831;2.368;0.926;0;0;41.769
SUN-28_2;9.902;163.214;361.865;101.684;50.679;9.924;0;0;697.268
SAT-28_2;47.392;156.97299;427.856;131.888;74.849;20.567;0;0;859.52499
MTT-28_2;90.902;749.428;324.932;115.653;44.688;8.764;0;0;1334.367
FRI-28_2;85.164;702.185;331.981;109.11;45.863;12.906;0;0;1287.209
SUN-28_3;0;6.296;25.255;13.795;9.218;4.677;0;0;59.241
SAT-28_3;2.396;6.201;27.219;17.688;8.834;9.383;0;0;71.721
MTT-28_3;13.217;26.368;27.039;31.039;13.284;8.391;0;0;119.338
FRI-28_3;9.264;21.262;30.073;27.105;11.462;7.011;0;0;106.177
SUN-28_4;0;0;6.5690002;8.067;2.771;1.209;0;0;18.6160002
SAT-28_4;0;0.337;8.901;6.145;0;0;0;0;15.383
MTT-28_4;0;0;8.788;8.407;5.548;1.334;0;0;24.077
FRI-28_4;0;0;9.074;6.074;5.922;0.503;0;0;21.573
SUN-28_5;0;0;7.752;1.573;4.4430003;4.631;0;0;18.3990003
SAT-28_5;0;2.224;7.041;6.1940002;2.116;1.427;0;0;19.0020002
MTT-28_5;0;7.998;19.013;1.366;2.218;0.95;0;0;31.545
FRI-28_5;6.992;4.126;19.399;0.851;2.868;0.705;0;0;34.941
SUN-28_6;0;12.672;35.478;17.384;5.758;1.789;0;0;73.081
SAT-28_6;0.9;19.873;44.642;25.178;17.121;5.351;0;0;113.065
MTT-28_6;1.237;39.924;111.675;32.679;18.935;3.614;0;0;208.064
FRI-28_6;2.656;55.15;84.604;30.049;16.896;3.9199998;0;0;193.2749998
SUN-28_7;1.677;21.065;184.131;52.149002;27.463;4.511;0;0;290.996002
SAT-28_7;4.804;23.445;159.053;77.696;22.472;0.18;0;0;287.65
MTT-28_7;13.97;55.238;125.528;25.265;9.162;2.748;0;0;231.911
FRI-28_7;12.936;62.373;126.012;28.194;19.96;1.008;0;0;250.483
SUN-28_8;0.362;66.373;173.11;67.358;46.069;25.231;0;0;378.503
SAT-28_8;17.569;76.434;166.096;59.887;47.155;24.865;0;0;392.006
MTT-28_8;23.332;192.805;180.532;83.562;47.761;24.218;0;0;552.21
FRI-28_8;17.846;166.903;148.858;69.119;43.911;17.739;0;0;464.376
SUN-28_9;0.848;3.392;16.163;1.55;1.549;0.020000001;0;0;23.522
SAT-28_9;0;2.134;23.947;5.472;1.187;0.059;0;0;32.799
MTT-28_9;1.672;27.272;26.797;6.476;1.8069999;0.078999996;0;0;64.1029999
FRI-28_9;0;14.471;19.613;5.864;3.578;0.356;0;0;43.882
SUN-28_10;0;1.669;20.374;7.726;8.5720005;1.8610001;0;0;40.2020006
SAT-28_10;0;10.581;17.688;12.947;14.807;7.627;0;0;63.65
MTT-28_10;0.198;13.819;17.005;9.78;9.61;9.32;0;0;59.732
FRI-28_10;0;12.223;13.658;11.312;8.698999;3.422;0;0;49.313999
SUN-28_11;0.641;6.178;26.917;6.32;1.703;2.334;0;0;44.093
SAT-28_11;6.287;7.229;33.994;8.6970005;3.7849998;0.599;0;0;60.5910003
MTT-28_11;7.428;36.494;24.933;3.403;2.399;1.291;0;0;75.948
FRI-28_11;4.3320003;52.552;32.503;4.7400002;0.797;0.461;0;0;95.3850005
SUN-28_12;0.369;3.336;11.643;3.853;4.558;0.92;0;0;24.679
SAT-28_12;0;1.693;9.019;4.311;2.258;1.816;0;0;19.097
MTT-28_12;0.60899997;28.948;14.517;7.086;3.317;2.701;0;0;57.17799997
FRI-28_12;0;18.975;16.251;9.49;4.565;2.437;0;0;51.718
SUN-28_13;3.908;7.834;9.242;1.9959999;5.051;0.787;0;0;28.8179999
SAT-28_13;0;3.788;10.376;4.739;2.0609999;0;0;0;20.9639999
MTT-28_13;2.8339999;23.508;9.381;4.964;1.977;1.829;0;0;44.4929999
FRI-28_13;0;24.479;21.093;3.928;0.701;0.853;0;0;51.054
SUN-28_14;0;3.112;10.316;10.661;5.2469997;1.502;0;0;30.8379997
SAT-28_14;0;2.797;18.105;11.548;5.574;4.673;0;0;42.697
MTT-28_14;0.455;29.557;63.336;19.781;8.823;1.765;0;0;123.717
FRI-28_14;0.648;17.822;50.697;15.094;8.952;3.523;0;0;96.736
SUN-28_15;0;0.644;35.5;15.495;12.314;3.12;0;0;67.073
SAT-28_15;0;5.838;26.004;19.556;19.052;12.13;0;0;82.58
MTT-28_15;0.442;16.124;29.126;10.664;15.614;3.999;0;0;75.969
FRI-28_15;0;16.652;34.87;15.828;20.75;11.432;0;0;99.532
SUN-28_17;0;0.813;16.774;7.717;8.82;4.883;0;0;39.007
SAT-28_17;0;1.464;15.266;21.622;11.445;6.201;0;0;55.998
MTT-28_17;0.417;27.12;12.588;14.518;11.167;4.273;0;0;70.083
FRI-28_17;0;16.728;11.377;20.975;13.348;3.249;0;0;65.677
SUN-28_18;0;0;2.284;0.484;0.767;0.021;0;0;3.556
SAT-28_18;0.33;1.265;5.366;0.971;0.067;0;0;0;7.999
MTT-28_18;0.407;4.3980002;1.75;0.83500004;0.751;0.022;0;0;8.16300024
FRI-28_18;1.418;4.074;3.996;1.475;0.72800004;0.118;0;0;11.80900004
MTT-28_19;1.641;22.957;15.088;1.899;0.024;0.007;0;0;41.616
FRI-28_19;0.328;32.688;12.1;7.595;2.224;0.034;0;0;54.969
SUN-28_20;0;0;9.658;0.68;2.3;0;0;0;12.638
SAT-28_20;1.004;1.41;6.85;0.136;1.537;0.967;0;0;11.904
MTT-28_20;0;2.974;7.397;0.91;1.212;0.049;0;0;12.542
FRI-28_20;0;8.725;14.541;1.484;1.112;0.696;0;0;26.558
SUN-28_21;0;1.056;13.492;6.183;3.378;4.077;0;0;28.186
SAT-28_21;1.22;3.442;14.003;7.179;3.414;4.374;0;0;33.632
MTT-28_21;0.733;1.727;14.395;14.712;6.238;2.571;0;0;40.376
FRI-28_21;3.7480001;4.552;17.366;12.051;5.321;3.542;0;0;46.5800001
SUN-28_22;0;7.793;32.631;6.698;2.632;0;0;0;49.754
SAT-28_22;5.171;7.62;41.824;12.3289995;8.016;0.966;0;0;75.9259995
MTT-28_22;3.819;95.788;48.957;6.957;4.159;1.749;0;0;161.429
FRI-28_22;4.386;77.643;42.733;10.956;5.568;1.429;0;0;142.715
SUN-28_23;0;13.925;29.444;5.705;2.638;2.739;0;0;54.451
SAT-28_23;4.571;30.117;39.536;8.659;3.474;1.949;0;0;88.306
MTT-28_23;16.676;34.051;32.206;13.423;5.172;2.933;0;0;104.461
FRI-28_23;18.508;53.067;30.881;14.786;3.181;1.524;0;0;121.947
SUN-28_24;3.684;19.611;28.126999;7.947;6.014;0.081;0;0;65.463999
SAT-28_24;6.582;4.812;24.415;17.814;9.191;6.261;0;0;69.075
MTT-28_24;7.954;25.662;83.588;58.443;10.864;3.481;0;0;189.992
FRI-28_24;6.574;33.855;64.702;39.901;8.596;1.429;0;0;155.057
SUN-28_25;0;7.076;43.139;42.163002;8.608;1.689;0;0;102.675002
SAT-28_25;3.858;20.427;6.559;2.771;1.637;0.756;0;0;36.008
MTT-28_25;16.795;24.465;77.112;73.253;5.157;0.319;0;0;197.101
FRI-28_25;16.155;39.795;97.674;109.537;8.622;1.001;0;0;272.784
SUN-28_26;0;0;5.992;3.201;1.178;0;0;0;10.371
MTT-28_26;1.183;2.93;11.861;2.0740001;1.783;0.114999995;0;0;19.9460001
FRI-28_26;0;14.709;11.719;2.418;0.327;0.24700001;0;0;29.42000001
SUN-28_27;0;5.02;33.068;34.623;23.787;5.7730002;0;0;102.2710002
SAT-28_27;0;4.084;47.827;31.023;29.491;20.317999;0;0;132.742999
MTT-28_27;0.786;30.726;38.2;47.704998;38.51;10.893;0;0;166.819998
FRI-28_27;0.846;37.319;38.017;54.612;32.624;13.1380005;0;0;176.5560005
SUN-28_29;0;2.602;10.094;8.747;8.272;3.7979999;0;0;33.5129999
SAT-28_29;0.76600003;7.417;24.773;12.145;12.435;5.123;0;0;62.65900003
MTT-28_29;1.948;21.855;23.245;21.936;14.938;11.586;0;0;95.508
FRI-28_29;0.594;15.823999;22.3;13.486;17.313;6.252;0;0;75.768999
SUN-28_30;0;1.165;6.578;2.249;2.752;0;0;0;12.744
SAT-28_30;0.389;2.0640001;8.658;1.661;2.163;0;0;0;14.9350001
MTT-28_30;0.498;10.791;2.921;3.796;2.98;1.169;0;0;22.155
FRI-28_30;0;19.082;4.9709997;4.702;3.038;0.499;0;0;32.2919997
SUN-28_31;0.382;2.044;24.288;13.957;9.878;2.405;0;0;52.954
SAT-28_31;0.409;5.735;15.551;11.7109995;18.232;6.0220003;0;0;57.6599998
MTT-28_31;0;20.717;12.352;14.6449995;14.841;5.676;0;0;68.2309995
FRI-28_31;3.065;26.399;16.673;14.507;7.915;6.744;0;0;75.303
SUN-28_32;0.357;19.441;84.715;36.175;22.024;13.182;0;0;175.894
SAT-28_32;1.9070001;14.024;111.364;38.596;33.97;17.624;0;0;217.4850001
MTT-28_32;13.205;28.257;45.373;51.818;51.724;18.6;0;0;208.977
FRI-28_32;16.06;25.888;42.098;59.239998;43.527;14.91;0;0;201.722998
SUN-28_33;1.032;14.741;76.729;18.11;15.219;1.34;0;0;127.171
SAT-28_33;5.507;29.254;76.523;27.417;20.653;7.099;0;0;166.453
MTT-28_33;8.597;187.547;167.086;57.337;17.077;3.072;0;0;440.716
FRI-28_33;8.78;181.935;122.253;45.566;19.974;4.895;0;0;383.403
