Day-id_o_id_d;Early;Morning;AM Peak;Midday;PM Peak;Evening;Late;Night;Total
MTT-42_34;0.208;0.38;0.294;0.109;0.001;0;0;0;0.992
MTT-42_35;10.332;87.653;22.752;14.633;4.156;1.032;0;0;140.558
MTT-42_36;0.091000006;0;0;0;0;0;0;0;0.091000006
MTT-42_37;0.093;0;0;0;0.001;0;0;0;0.094
MTT-42_38;0.002;0;0.037;0;0.033999998;0;0;0;0.072999998
MTT-42_39;2.9889998;1.925;1.057;0.134;0.20899999;0.001;0;0;6.31499979
MTT-42_4;25.962;59.62;36.273;26.817;4.414;1.573;0;0;154.659
MTT-42_41;0;0;0.023;0.039;0.121;0;0;0;0.183
MTT-42_44;0.276;6.578;0.68299997;0.684;0.219;0.004;0;0;8.44399997
MTT-42_45;0.456;5.576;2.156;0.699;0.12;0;0;0;9.007
MTT-42_46;0;0;0.024;0.066;0.042999998;0;0;0;0.132999998
MTT-42_48;0.008;0;0;0.21000001;0.078;0.463;0;0;0.75900001
MTT-42_5;0;0;0.305;0.08;0.008;0;0;0;0.393
MTT-42_50;0.604;0.858;0.49199998;0.025;0.003;0;0;0;1.98199998
MTT-42_53;0.132;0.319;0.511;0.218;0;0;0;0;1.18
MTT-42_55;0.602;0.543;0.23200001;0.184;0.111;0;0;0;1.67200001
MTT-42_56;0.13;0.409;0.067;0.019000001;0.015000001;0;0;0;0.640000002
MTT-42_58;0.727;3.789;0.834;0.383;0.013;0;0;0;5.746
MTT-42_59;1.37;9.304;3.261;1.518;0;0;0;0;15.453
MTT-42_60;351.239;1376.604;314.318;132.044;28.707;5.317;0;0;2208.229
MTT-42_64;0;0;0.077999994;0.075;0;0;0;0;0.152999994
MTT-42_65;0.228;0.65999997;0.219;0.103;0.002;0;0;0;1.21199997
MTT-42_7;2.49;4.615;2.383;0;1.32;0.266;0;0;11.074
MTT-42_71;0.364;0.34600002;0.418;0.35;0.038;0.021;0;0;1.53700002
MTT-42_74;0.339;0.306;0.77;0.006;0;0;0;0;1.421
MTT-42_78;0;0.689;0.45299998;0.399;0.031;0.122999996;0;0;1.694999976
MTT-42_79;0.612;28.39;25.744;14.15;3.407;0.437;0;0;72.74
MTT-42_81;0.039;1.949;1.151;0.234;0;0;0;0;3.373
MTT-42_87;0;0;0.007;0.018;0;0;0;0;0.025
MTT-42_92;0.007;1.505;0.566;0.178;0;0;0;0;2.256
MTT-42_93;0.592;0;0;0.782;0.044;0;0;0;1.418
MTT-42_95;280.043;1218.135;486.923;285.147;53.947;8.253;0;0;2332.448
MTT-42_96;0.222;0.15;0.16;0.012;0.033;0;0;0;0.577
MTT-42_97;0;0;0.142;0.041;0;0;0;0;0.183
MTT-42_99;0.23;0;0.126;0.122;0;0;0;0;0.478
MTT-43_0;1.791;22.55;10.574;17.244;5.388;1.972;0;0;59.519
MTT-43_1;0;0;1.417;2.185;0.504;0.097;0;0;4.203
MTT-43_10;2.151;19.108;26.086;33.197;14.662;5.85;0;0;101.054
MTT-43_101;0.698;1.8;1.572;1.725;0.83;0.287;0;0;6.912
MTT-43_103;24;124.723;57.648;118.145;34.275;14.132;0;0;372.923
MTT-43_105;12.973;48.378;31.745;58.517002;17.795;3.913;0;0;173.321002
MTT-43_108;0;0.207;1.652;0.748;0.297;0.13599999;0;0;3.03999999
MTT-43_14;6.7590003;113.852;67.539;47.452;22.667;14.97;0;0;273.2390003
MTT-43_15;5.87;27.607;28.648;26.228;12.918;4.434;0;0;105.705
MTT-43_17;17.633;307.82098;177.822;130.942;65.49;25.627;0;0;725.33498
MTT-43_18;0.002;11.459;21.061;16.639;15.222;9.17;0;0;73.553
MTT-43_19;1.6830001;0.348;0.986;1.424;0.298;0;0;0;4.7390001
MTT-43_21;0;0;2.757;1.102;0.412;0.416;0;0;4.687
MTT-43_22;0.225;1.59;2.547;4.633;2.094;0.666;0;0;11.755
MTT-43_23;0.03;1.873;2.608;3.4;2.789;0.294;0;0;10.994
MTT-43_25;0.23;22.49;77.274;34.145;17.117;4.189;0;0;155.445
MTT-43_26;0.17199999;1.213;1.063;0.755;0.462;0.526;0;0;4.19099999
MTT-43_3;0.034;1.055;2.886;3.999;1.692;0.964;0;0;10.63
MTT-43_31;10.645;74.331;46.829;56.846;15.821;8.571;0;0;213.043
MTT-43_32;0.166;2.271;2.512;3.283;1.921;1.77;0;0;11.923
MTT-43_33;1.164;58.267002;29.941;30.211;14.663;5.962;0;0;140.208002
MTT-43_34;13.302;52.144;18.601;18.389;7.625;1.7;0;0;111.761
MTT-43_36;5.145;4.621;2.285;1.151;1.22;0.503;0;0;14.925
MTT-43_37;0.14199999;1.571;1.029;2.194;2.11;0.262;0;0;7.30799999
MTT-43_38;166.88;1223.739;1242.226;1091.352;399.736;153.409;0;0;4277.342
MTT-43_39;7.207;84.626;52.774;28.406;16.682;7.0480003;0;0;196.7430003
MTT-43_40;0.27899998;0.238;0.561;2.152;0.347;0.003;0;0;3.57999998
MTT-43_41;0;0.728;1.811;0.846;0.44;0;0;0;3.825
MTT-43_43;0;0.229;1.863;0.209;0.531;0.024999999;0;0;2.856999999
MTT-43_44;0.603;40.41;50.572;28.257;23.48;11.051;0;0;154.373
MTT-43_45;0.122;23.932001;33.381;30.117;18.163;3.606;0;0;109.321001
MTT-43_46;0;1.497;2.04;0.594;0.241;0.143;0;0;4.515
MTT-43_47;0;0.546;1.905;1.831;2.332;0.454;0;0;7.068
MTT-43_50;1.073;14.7300005;3.719;2.453;1.4729999;0.261;0;0;23.7090004
MTT-43_52;0;0.171;0.567;1.43;0.45000002;0.078;0;0;2.69600002
MTT-43_53;1.996;18.095001;5.982;3.793;1.807;1.715;0;0;33.388001
MTT-43_54;0.004;0.075;0.122999996;0.164;0.043;0.053999998;0;0;0.462999994
MTT-43_55;0.37;64.628;26.12;29.301;14.456;5.1349998;0;0;140.0099998
MTT-43_56;0.92;14.376;7.392;7.544;4.646;1.755;0;0;36.633
MTT-43_61;0.299;0.30900002;0.411;1.2229999;1.093;0;0;0;3.33499992
MTT-43_62;0;1.443;1.075;1.779;0.786;0.532;0;0;5.615
MTT-43_63;0;3.095;1.057;2.154;0.962;0;0;0;7.268
MTT-43_64;0.273;3.009;5.431;5.388;1.931;1.46;0;0;17.492
MTT-43_65;1.2310001;28.76;14.942;4.09;3.486;0.77500004;0;0;53.28400014
MTT-43_66;0.010000001;1.137;1.998;1.929;0.608;0.834;0;0;6.516000001
MTT-43_67;0;0;0.042;0;0.003;0.027;0;0;0.072
MTT-43_68;0.008;0.402;0.126;0.089999996;0.078;0;0;0;0.703999996
MTT-43_69;0.17300001;0.837;0.565;0.958;0.66899997;0.053;0;0;3.25499998
MTT-43_7;0;0;0.72;0;0.481;0.106;0;0;1.307
MTT-43_71;15.385;48.586;33.947;39.089;14.463;6.493;0;0;157.963
MTT-43_73;0;1.402;1.259;0.922;0.439;0.587;0;0;4.609
MTT-43_74;3.927;26.726;10.534;5.104;4.755;3.45;0;0;54.496
MTT-43_76;0;1.898;6.285;1.998;2.478;0;0;0;12.659
MTT-43_77;0;0.725;1.999;2.4290001;0.142;0.162;0;0;5.4570001
MTT-43_78;118.239;742.125;1244.246;1414.623;444.562;101.526;0;0;4065.321
MTT-43_8;0;0.229;0.596;0.696;0.21000001;0.09;0;0;1.82100001
MTT-43_80;0.287;0.197;0.667;1.584;0.156;0;0;0;2.891
MTT-43_85;4.4900002;75.246;32.159;21.715;16.337;3.816;0;0;153.7630002
MTT-43_86;1.2;1.013;1.26;1.28;1.352;0.08;0;0;6.185
MTT-43_87;0.055;0.261;0.542;0.968;0.38;0.227;0;0;2.433
MTT-43_9;0.73399997;32.309002;13.275;11.232;4.953;6.737;0;0;69.24000197
MTT-43_90;0;0.48000002;1.743;2.196;0.473;0.915;0;0;5.80700002
MTT-43_93;0.062;1.921;3.97;2.313;0.982;0;0;0;9.248
MTT-43_96;3.671;31.963;16.885;13.779;6.54;1.563;0;0;74.401
MTT-43_97;0.036;1.376;2.167;2.278;0.485;0.322;0;0;6.664
MTT-43_98;1.2210001;4.407;2.87;3.027;0.84;1.046;0;0;13.4110001
MTT-43_99;0.56200004;1.653;2.52;6.546;2.1859999;0.062;0;0;13.52899994
MTT-44_0;0.274;3.665;2.554;3.9190001;4.186;1.4300001;0;0;16.0280002
MTT-44_10;0.597;6.393;5.388;10.882;3.749;1.439;0;0;28.448
MTT-44_101;0;1.0239999;0.744;0.655;0.355;0.1;0;0;2.8779999
MTT-44_103;2.734;14.153;10.578;45.173;8.334;4.209;0;0;85.181
MTT-44_104;0.297;1.87;0.7;3.328;0.252;0.652;0;0;7.099
MTT-44_105;3.651;11.784;6.391;25.966;5.695;2.224;0;0;55.711
MTT-44_108;0;1.735;0.531;0.961;0.22;0.501;0;0;3.948
MTT-44_109;0.231;2.74;2.069;2.395;0.41;0.297;0;0;8.142
MTT-44_12;0.299;0.378;0.504;2.92;0.27400002;0;0;0;4.37500002
MTT-44_13;0;0;0.042000003;0;0;0;0;0;0.042000003
MTT-44_14;0.739;32.971;17.176;21.338;11.439;6.031;0;0;89.694
MTT-44_15;0.833;6.892;6.965;10.761;6.842;2.553;0;0;34.846
MTT-44_17;12.049;100.217;48.924;56.882;22.248;12.965;0;0;253.285
MTT-44_18;0.08;12.429;12.576;22.883;11.106;8.245;0;0;67.319
MTT-44_2;0;0.762;2.833;8.412;1.336;1.7049999;0;0;15.0479999
MTT-44_20;0;0.23300001;0.227;1.031;0.154;0.108;0;0;1.75300001
MTT-44_22;0.101;0.078999996;0.023;0.286;0;0.28100002;0;0;0.770000016
MTT-44_23;0;0;0.635;1.933;1.584;0.498;0;0;4.65
MTT-44_25;2.008;49.185;66.258;73.768;47.032;20.457;0;0;258.708
MTT-44_26;0.073;1.4530001;0.5;0.787;0.988;0.479;0;0;4.2800001
MTT-44_27;0.075;0.855;0.69200003;4.443;1.989;0.282;0;0;8.33600003
MTT-44_29;0.012;0.643;0.611;3.523;1.309;0.134;0;0;6.232
MTT-44_3;0.003;0.007;0.612;3.552;1.119;0.566;0;0;5.859
MTT-44_31;2.128;13.316;8.782;25.245;5.321;2.8930001;0;0;57.6850001
MTT-44_32;0;0.434;1.033;2.784;2.0180001;0.731;0;0;7.0000001
MTT-44_33;0.756;14.182;7.459;10.043;4.131;3.573;0;0;40.144
MTT-44_34;3.108;7.817;4.6280003;13.654;4.018;2.124;0;0;35.3490003
MTT-44_36;0.30699998;0.477;0.141;0.474;0.24000001;0.208;0;0;1.84699999
MTT-44_37;0;0.378;0.435;2.129;0.116000004;0.003;0;0;3.061000004
MTT-44_38;72.269;470.7;405.22;475.1;171.356;79.657;0;0;1674.302
MTT-44_39;0.613;15.865;10.53;7.133;6.224;1.874;0;0;42.239
MTT-44_4;0.003;0.801;0.73;0.348;0.086;0.31;0;0;2.278
MTT-44_41;0;2.552;2.747;1.894;1.196;0.701;0;0;9.09
MTT-44_42;0;0.721;1.161;2.349;0.668;0.213;0;0;5.112
MTT-44_43;3.3669999;38.345;39.578;43.947998;25.898;12.8689995;0;0;164.0049974
MTT-44_45;0.094;7.508;12.533;10.835;7.949;4.051;0;0;42.97
MTT-44_46;0;3.507;4.522;5.015;2.38;0.648;0;0;16.072
MTT-44_47;0;0.24;0.564;1.319;0.59900004;0.208;0;0;2.93000004
MTT-44_5;0.009000001;0.501;0.116000004;1.957;0.314;0.012;0;0;2.909000005
MTT-44_50;0.789;3.98;1.165;1.542;0.609;0;0;0;8.085
MTT-44_52;0;0.182;0.249;1.143;0.107;0.065;0;0;1.746
MTT-44_53;0.159;0.828;3.904;1.314;0.495;0.24800001;0;0;6.94800001
MTT-44_55;0;7.726;7.899;6.894;2.861;1.672;0;0;27.052
MTT-44_56;0.221;2.726;1.983;3.553;1.521;0.484;0;0;10.488
MTT-44_60;0.331;0.634;0.48700002;0.766;0.089;0;0;0;2.30700002
MTT-44_61;0;0.355;0.139;0.561;0.164;0.14199999;0;0;1.36099999
MTT-44_62;0.14400001;0.564;0.766;2.68;0.616;0.405;0;0;5.17500001
MTT-44_63;0;0.851;0.291;0.986;0.83;0.25599998;0;0;3.21399998
MTT-44_64;0.193;1.628;2.8;2.277;1.942;1.3249999;0;0;10.1649999
MTT-44_65;0.596;9.011;4.163;1.435;1.313;0.636;0;0;17.154
MTT-44_66;0.329;2.137;0.968;0.953;0.804;0.484;0;0;5.675
MTT-44_67;0;0;0.494;1.581;0.639;0.248;0;0;2.962
MTT-44_69;0.011;2.39;0.407;0.731;0.527;0.127;0;0;4.193
MTT-44_70;0.027;2.08;0.39;0.872;0;0;0;0;3.369
MTT-44_71;2.125;6.2929997;6.5099998;10.163;5.539;5.027;0;0;35.6569995
MTT-44_74;0.761;7.079;5.8;5.195;2.715;1.5320001;0;0;23.0820001
MTT-44_75;0.573;0.499;0.042;1.222;0.515;0.04;0;0;2.891
MTT-44_76;0.093;11.098;11.533;7.543;2.179;0.625;0;0;33.071
MTT-44_77;0;3.569;0.623;0.623;1.03;0.13;0;0;5.975
MTT-44_78;45.602;578.586;380.928;386.47;146.104;70.559;0;0;1608.249
MTT-44_79;0;0;1.317;5.5299997;1.366;0.81600004;0;0;9.02899974
MTT-44_80;0;0;0.206;1.442;0.189;0.227;0;0;2.064
MTT-44_81;0;0.044999998;1.425;2.466;0.684;0.135;0;0;4.754999998
MTT-44_82;0;0.315;1.419;7.506;0.953;0.508;0;0;10.701
MTT-44_83;0.005;0.902;1.364;6.672;1.5979999;0.49400002;0;0;11.03499992
MTT-44_85;2.414;14.338;6.327;6.449;2.248;1.1;0;0;32.876
MTT-44_86;0.010000001;0.669;0.433;0.911;0.444;0;0;0;2.467000001
MTT-44_87;0.116;0.137;0.138;0.396;0.228;0.144;0;0;1.159
MTT-44_89;0.083;0;0;0.131;0;0;0;0;0.214
MTT-44_9;0;5.287;3.214;2.5;2.8700001;1.86;0;0;15.7310001
MTT-44_90;0;0;0.77;3.01;0.792;0.741;0;0;5.313
MTT-44_92;0.027;1.4120001;0.030000001;0.519;0.029000001;0.001;0;0;2.018000102
MTT-44_93;0.012;1.761;0.72900003;1.5;1.743;0.001;0;0;5.74600003
MTT-44_95;0;0.379;1.198;4.659;1.473;0.21000001;0;0;7.91900001
MTT-44_96;1.2670001;11.17;7.352;7.045;2.9;0.981;0;0;30.7150001
MTT-44_97;0.122;2.971;2.642;1.319;0.165;0.143;0;0;7.362
MTT-44_98;0.289;1.295;0.623;0.324;0.114;0.229;0;0;2.874
MTT-44_99;0.165;1.266;0.334;2.1230001;0.262;0.069;0;0;4.2190001
MTT-45_0;2.0609999;10.739;3.567;4.051;2.062;0.524;0;0;23.0039999
MTT-45_1;0.080000006;2.249;0.75;0.962;1.09;0.24;0;0;5.371000006
MTT-45_10;1.489;11.447;10.414;13.905;5.134;0.959;0;0;43.348
MTT-45_100;5.443;1.492;0.365;0.735;0.123;0.019;0;0;8.177
MTT-45_101;0.978;1.15;0.593;1.023;0.51100004;0.082;0;0;4.33700004
MTT-45_103;11.857;69.413;23.559;45.714;14.693;4.484;0;0;169.72
MTT-45_104;0.551;8.91;2.674;1.32;0.488;0.083;0;0;14.026
MTT-45_105;12.979;24.58;15.044;21.272;7.588;1.287;0;0;82.75
MTT-45_108;0;4.057;1.856;3.088;0.57;0.51199996;0;0;10.08299996
MTT-45_109;0.593;4.191;2.451;1.59;0.509;0.187;0;0;9.521
MTT-45_12;0;1.569;1.026;1.914;0.345;0;0;0;4.854
MTT-45_14;6.51;101.737;32.539;25.086;12.487;4.755;0;0;183.114
MTT-45_15;8.029;31.062;17.977;16.957;6.5620003;1.414;0;0;82.0010003
MTT-45_17;22.645;202.165;98.845;75.512;28.212;8.463;0;0;435.842
MTT-45_18;0.075;30.582;24.996;19.123;11.696;3.151;0;0;89.623
MTT-45_2;0.524;4.9960003;2.502;4.614;3.372;0.522;0;0;16.5300003
MTT-45_22;0.253;1.563;1.673;2.998;2.191;0.621;0;0;9.299
MTT-45_23;0.141;4.317;1.821;5.6;2.808;0.169;0;0;14.856
MTT-45_25;1.408;99.588;151.19301;81.255;38.456;10.199;0;0;382.09901
MTT-45_26;0.185;4.427;1.388;1.9790001;0.45700002;0.306;0;0;8.74200012
MTT-45_27;0.41;3.507;3.1890001;3.08;0.635;0;0;0;10.8210001
MTT-45_29;0.055;1.88;1.483;1.7210001;0.47300002;0.001;0;0;5.61300012
MTT-45_3;0.258;2.072;2.35;4.774;2.355;1.143;0;0;12.952
MTT-45_31;5.033;44.703;23.184;22.263;5.843;2.2450001;0;0;103.2710001
MTT-45_32;0.21;1.068;1.66;2.911;1.967;0.591;0;0;8.407
MTT-45_33;1.305;39.829;13.717;13.724;5.404;1.737;0;0;75.716
MTT-45_34;4.949;30.116001;8.853;8.244;3.173;0.762;0;0;56.097001
MTT-45_36;4.324;3.032;0.615;0.403;0.336;0.039;0;0;8.749
MTT-45_37;0.08;0.897;0.645;1.305;0.16499999;0.001;0;0;3.09299999
MTT-45_38;232.927;1297.86;951.284;698.669;227.866;65.291;0;0;3473.897
MTT-45_39;3.688;32.374;15.978;10.061;5.678;0.918;0;0;68.697
MTT-45_4;0.172;1.695;2.24;0.96099997;0.327;0.184;0;0;5.57899997
MTT-45_41;0;2.766;2.836;1.369;0.49;0.013;0;0;7.474
MTT-45_42;0.099;0.698;1.916;2.09;0.31;0;0;0;5.113
MTT-45_43;2.244;39.653;33.608;23.088;7.151;1.995;0;0;107.739
MTT-45_44;0;14.797;11.027;6.214;6.533;2.034;0;0;40.605
MTT-45_46;0.063;4.66;5.521;3.769;0.806;0.215;0;0;15.034
MTT-45_47;0.194;1.084;0.93;4.01;2.007;0.419;0;0;8.644
MTT-45_5;0.036;0.409;0.801;1.013;0.73300004;0.023;0;0;3.01500004
MTT-45_50;0.727;8.347;0.676;1.4;0.732;0;0;0;11.882
MTT-45_52;0;0.19;0.518;0.667;0.027;0.051;0;0;1.453
MTT-45_53;0.288;2.075;2.301;1.294;0.921;0.055;0;0;6.934
MTT-45_55;0;42.233;11.53;8.276;4.318;1.834;0;0;68.191
MTT-45_56;0.51;6.704;3.882;2.626;1.418;0.505;0;0;15.645
MTT-45_60;1.233;21.381;2.489;1.92;0.514;0.028;0;0;27.565
MTT-45_61;0.052;0.545;0.275;0.169;0.100999996;0.045;0;0;1.186999996
MTT-45_62;0.338;3.114;1.0929999;1;1.804;0.324;0;0;7.6729999
MTT-45_63;0.355;3.999;0.921;1.911;0.515;0.25;0;0;7.951
MTT-45_64;1.345;9.146;7.439;5.504;4.538;1.39;0;0;29.362
MTT-45_65;1.627;16.791;4.823;1.325;0.489;0.099;0;0;25.154
MTT-45_66;0.493;6.451;2.315;3.576;2.435;0.892;0;0;16.162
MTT-45_67;0;0.005;0.021;0;0.012;0;0;0;0.038
MTT-45_68;0.174;0;0.162;0.042999998;0;0.001;0;0;0.379999998
MTT-45_69;0.425;2.925;0.3;0.666;0.735;0.27400002;0;0;5.32500002
MTT-45_7;0;0.053;0.305;0;0;0.014;0;0;0.372
MTT-45_71;2.7350001;22.975;9.374;8.432;6.246;1.9;0;0;51.6620001
MTT-45_73;0.134;1.001;1.181;1.439;1.562;0.25;0;0;5.567
MTT-45_74;0.792;16.106;6.136;3.5970001;1.875;0.69600004;0;0;29.20200014
MTT-45_75;2.086;1.997;1.17;1.525;0.7;0.361;0;0;7.839
MTT-45_76;0.359;26.318;16.807;5.615;2.252;0.323;0;0;51.674
MTT-45_77;0.831;7.5030003;3.3370001;5.341;1.414;0.643;0;0;19.0690004
MTT-45_78;77.014;1061.842;914.779;909.158;362.907;43.806;0;0;3369.506
MTT-45_79;0;0.442;1.324;1.615;0.972;0.352;0;0;4.705
MTT-45_81;0;0;2.644;1.011;0.281;0.121;0;0;4.057
MTT-45_82;0.124000005;4.245;2.594;1.8610001;1.549;0.196;0;0;10.56900011
MTT-45_85;4.472;59.461;15.346;15.952;4.448;0.513;0;0;100.192
MTT-45_86;0;0.837;0.287;0.171;0.611;0.208;0;0;2.114
MTT-45_87;0.20899999;0.427;0.237;0.943;0.621;0.294;0;0;2.73099999
MTT-45_89;0.158;0;0;0.266;0;0;0;0;0.424
MTT-45_9;0.722;16.582;5.515;3.203;1.465;0.895;0;0;28.382
MTT-45_90;0.426;3.235;1.841;2.002;2.8;0.574;0;0;10.878
MTT-45_92;0.028;1.227;1.63;2.039;0.446;0.071;0;0;5.441
MTT-45_93;0.16;3.371;2.341;1.853;0.020000001;0;0;0;7.745000001
MTT-45_95;0.96099997;1.662;2.71;3.225;0.771;0.053;0;0;9.38199997
MTT-45_96;5.355;24.727;13.613;8.619;4.27;1.008;0;0;57.592
MTT-45_97;0.453;6.051;9.276999;8.393;1.084;0.238;0;0;25.495999
MTT-45_98;2.269;8.166;3.329;4.483;1.646;0.313;0;0;20.206
MTT-45_99;0.636;0.41599998;1.187;2.189;0.805;0.059;0;0;5.29199998
MTT-46_0;0.122999996;0.858;1.511;5.248;2.231;0.228;0;0;10.199
MTT-46_1;0;2.871;4.254;11.596;5.101;1.135;0;0;24.957
MTT-46_10;0;1.904;3.236;5.0750003;2.566;0.89;0;0;13.6710003
MTT-46_103;0.246;5.809;4.068;17.195;5.411;0.614;0;0;33.343
MTT-46_105;0.282;1.85;2.154;10.285;1.9120001;0.843;0;0;17.3260001
MTT-46_108;1.257;6.393;7.893;10.23;9.284;4.105;0;0;39.162
MTT-46_110;0;5.516;3.6230001;6.7339997;3.49;0.88;0;0;20.2429998
MTT-46_14;0.428;4.066;7.782;9.006;4.307;2.083;0;0;27.672
MTT-46_15;1.132;26.399;25.629;60.152;24.237;7.566;0;0;145.115
MTT-46_16;0.252;8.179;6.364;18.851;8.898;3.606;0;0;46.15
MTT-46_17;0;16.016;12.684;12.424;5.133;1.7409999;0;0;47.9979999
MTT-46_18;0;9.144;13.141;22.813;17.437;9.415;0;0;71.95
MTT-46_22;25.991;185.939;157.92;237.605;89.575;35.292;0;0;732.322
MTT-46_23;0.232;3.023;8.139;40.25;17.059;5.739;0;0;74.442
MTT-46_24;0.324;13.124;46.712;50.605;33.792;12.097;0;0;156.654
MTT-46_26;0.974;21.954;15.999;33.82;14.953;6.613;0;0;94.313
MTT-46_3;0.07;7.241;9.196;44.297;22.339;7.573;0;0;90.716
MTT-46_31;0.028;2.96;3.0640001;8.172;3.578;0.873;0;0;18.6750001
MTT-46_32;0.241;3.779;7.935;36.199;18.711;8.714;0;0;75.579
MTT-46_33;0.111;5.427;2.959;6.527;3.8830001;1.956;0;0;20.8630001
MTT-46_34;0.176;1.7889999;0.889;0.851;0.396;0.122;0;0;4.2229999
MTT-46_36;0;0.103;0.005;0.034;0.026;0.017;0;0;0.185
MTT-46_37;0;0.001;0.070999995;0;0.009;0;0;0;0.080999995
MTT-46_38;15.787;148.614;229.535;335.39;127.347;42.245;0;0;898.918
MTT-46_39;0.161;5.34;3.569;4.578;2.367;0.435;0;0;16.45
MTT-46_41;0;2.447;6.253;5.123;4.216;2.899;0;0;20.938
MTT-46_43;0;0.236;1.696;1.427;1.033;0.319;0;0;4.711
MTT-46_44;0;2.415;2.695;2.625;3.028;0.678;0;0;11.441
MTT-46_45;0;1.181;3.905;2.961;2.9;0.671;0;0;11.618
MTT-46_47;0;1.478;6.14;25.868;13.804999;4.894;0;0;52.184999
MTT-46_50;0.141;2.3209999;1.45;1.192;0.572;0.44;0;0;6.1159999
MTT-46_52;0;0;0.093;0.156;0.018000001;0;0;0;0.267000001
MTT-46_53;0.013;0.121;0.67;0.728;0;0.039;0;0;1.571
MTT-46_55;0;4.23;3.236;12.4539995;1.865;1.267;0;0;23.0519995
MTT-46_56;0.009000001;0.883;0.64599997;0.864;0.602;0.14;0;0;3.143999971
MTT-46_62;0.105000004;2.238;4.03;9.466;4.894;2.691;0;0;23.424
MTT-46_63;1.14;28.635;47.272;81.107;27.68;8.542;0;0;194.376
MTT-46_64;0.177;14.449;24.618;41.7;22.205;14.53;0;0;117.679
MTT-46_65;0.066;2.221;0.782;1.577;0.164;0.145;0;0;4.955
MTT-46_66;0.272;16.846;20.796999;49.412;23.907;11.437;0;0;122.670999
MTT-46_67;0.612;1.035;5.567;9.677;3.524;2.144;0;0;22.559
MTT-46_69;0.09;9.113;7.019;25.533;11.671;5.366;0;0;58.792
MTT-46_71;0.017;0.474;0.563;1.643;0.875;0.284;0;0;3.856
MTT-46_73;0.399;13.16;7.99;17.078;11.814;5.757;0;0;56.198
MTT-46_74;0.697;0.833;1.142;4.788;0.748;0.244;0;0;8.452
MTT-46_76;0.18100001;3.265;15.545;9.972;4.9900002;1.495;0;0;35.44800021
MTT-46_77;17.448;150.394;137.278;204.959;67.179;27.459;0;0;604.717
MTT-46_78;0.62;1.8;5.926;8.722;1.711;0.867;0;0;19.646
MTT-46_85;0.032;2.349;1.805;1.223;0.562;0;0;0;5.971
MTT-46_86;0;0;0.053;0.059;0.109;0;0;0;0.221
MTT-46_87;0.176;2.159;3.151;10.109;7.065;3.617;0;0;26.277
MTT-46_9;0;2.987;3.601;4.9049997;3.229;1.543;0;0;16.2649997
MTT-46_90;0.285;2.966;5.996;31.983;13.646;4.902;0;0;59.778
MTT-46_96;0.031999998;0.026;0.056;0.252;0.028;0;0;0;0.393999998
MTT-46_97;28.374;283.87;317.803;441.364;142.14;51.518;0;0;1265.069
MTT-46_98;0.83;23.285;13.849;14.312;6.492;3.346;0;0;62.114
MTT-46_99;0.002;0.105000004;0.373;0.344;0.246;0.022;0;0;1.092000004
MTT-47_1;0.491;3.121;3.559;4.222;2.343;0.489;0;0;14.225
MTT-47_108;0.741;12.675;2.189;2.8009999;0.738;0.495;0;0;19.6389999
MTT-47_14;0.296;5.147;0.892;0.848;0.119;0;0;0;7.302
MTT-47_15;0.245;0.082;0.315;0.003;0.025;0;0;0;0.67
MTT-47_16;0;4.6879997;1.217;0.699;0.645;0;0;0;7.2489997
MTT-47_17;0.811;6.44;1.803;1.413;0.641;0.273;0;0;11.381
MTT-47_18;1.109;7.164;2.665;1.229;1.558;0.597;0;0;14.322
MTT-47_22;185.823;786.72;417.158;229.218;92.76;18.406;0;0;1730.085
MTT-47_23;0.28;28.016;9.917;6.037;4.441;0.981;0;0;49.672
MTT-47_24;1.937;24.810999;12.777;11.933001;5.443;2.285;0;0;59.186
MTT-47_26;0.011;3.198;0.772;0.691;0.514;0.124;0;0;5.31
MTT-47_3;0.293;5.755;6.58;4.864;4.619;0.602;0;0;22.713
MTT-47_32;0.903;42.796;23.26;10.509;3.636;0.941;0;0;82.045
MTT-47_33;0.145;0.49;0.734;0.439;0.398;0.14;0;0;2.346
MTT-47_34;0;0.133;0.183;0.019;0;0;0;0;0.335
MTT-47_38;15.636;96.46;41.511;38.556;8.789;3.036;0;0;203.988
MTT-47_39;0.020000001;1.367;0.635;0;0.105;0.149;0;0;2.276000001
MTT-47_41;0.31100002;15.042;5.188;1.802;0.961;0.582;0;0;23.88600002
MTT-47_43;0.185;1.248;0.726;0.611;0.28;0;0;0;3.05
MTT-47_44;0.229;1.132;0.726;0.311;0.115;0;0;0;2.513
MTT-47_45;0.698;4.133;1.088;0.688;0.189;0.112;0;0;6.908
MTT-47_46;1.127;32.042;7.924;4.784;2.393;0.388;0;0;48.658
MTT-47_50;0.136;0;0.131;0;0;0;0;0;0.267
MTT-47_62;5.635;28.251999;6.574;7.089;2.57;2.092;0;0;52.211999
MTT-47_64;2.576;24.172;19.578001;11.831;5.437;1.135;0;0;64.729001
MTT-47_65;0.092999995;0.247;0.825;0;0.074;0;0;0;1.238999995
MTT-47_66;1.366;8.112;0;0;0;0;0;0;9.478
MTT-47_67;0.268;5.606;3.318;1.956;1.867;2.241;0;0;15.256
MTT-47_69;0.228;0;0;0;0;0;0;0;0.228
MTT-47_73;0.245;5.129;2.906;2.46;1.2360001;0.687;0;0;12.6630001
