Mode,Segment,Distress
overground,"(86, 99)",13.964984051511301
overground,"(99, 61)",10.570212767322598
overground,"(61, 80)",7.026570874354746
overground,"(80, 52)",12.180999906731396
overground,"(52, 37)",13.782958965543697
overground,"(37, 40)",16.551434899476998
overground,"(40, 49)",9.9027506291567
overground,"(49, 19)",21.248171272680104
overground,"(19, 8)",17.293889614361007
overground,"(27, 75)",25.126502326659406
overground,"(75, 92)",23.860910713455688
overground,"(92, 91)",21.666791093828397
overground,"(91, 13)",8.815767118646695
overground,"(106, 95)",0.0
overground,"(95, 109)",10.736063974870298
overground,"(109, 42)",21.268422656824
overground,"(42, 12)",24.4006538594257
overground,"(87, 22)",3.53429290148598
overground,"(35, 43)",0.0
overground,"(3, 64)",9.827044981899396
overground,"(63, 87)",17.476232669499492
overground,"(90, 23)",11.327384644523608
overground,"(72, 28)",21.477128756611396
overground,"(94, 28)",19.871118110272995
overground,"(5, 29)",8.623536297717202
overground,"(105, 54)",10.678209292986303
overground,"(54, 68)",12.46116489751059
overground,"(68, 51)",7.581795504078232
overground,"(51, 84)",8.357439728694105
overground,"(84, 30)",25.522515672797102
overground,"(0, 74)",8.208404781862004
overground,"(74, 34)",6.604452303182229
overground,"(43, 45)",7.502726081735992
overground,"(45, 44)",9.744905264722798
overground,"(34, 53)",14.6089514419355
overground,"(4, 60)",9.542054201396697
overground,"(1, 62)",15.047057942600203
overground,"(87, 63)",17.476232669499495
overground,"(53, 71)",15.353105315740098
overground,"(28, 72)",21.477128756611396
overground,"(28, 94)",19.871118110272995
overground,"(8, 100)",6.823501894006937
overground,"(100, 101)",7.855290574995899
overground,"(62, 98)",18.118479485798403
