Mode,Segment,Distress
tube,"(235, 13)",11.246422505062215
tube,"(13, 65)",17.726186666696968
tube,"(65, 236)",9.75468758868279
tube,"(236, 177)",11.136142497380613
tube,"(177, 251)",7.312021418636303
tube,"(138, 209)",8.494747735794704
tube,"(209, 244)",5.069339725629745
tube,"(251, 30)",1.29791736446852
tube,"(90, 23)",0.8397581031898197
tube,"(84, 106)",2.8989328848219253
tube,"(14, 153)",3.5501161053618078
tube,"(153, 83)",6.826058567405132
tube,"(83, 185)",9.189013765091769
tube,"(185, 241)",7.9828970485538076
tube,"(241, 136)",10.090069665953461
tube,"(136, 135)",14.153829301351623
tube,"(135, 218)",14.509640377403606
tube,"(218, 145)",3.2036740471691867
tube,"(93, 88)",6.429808622441066
tube,"(88, 45)",4.909369431064581
tube,"(45, 189)",5.9393384991249505
tube,"(189, 266)",6.3759227772881
tube,"(266, 206)",14.5032616434312
tube,"(134, 226)",0.7991647320455633
tube,"(87, 242)",0.09033628919680503
tube,"(194, 127)",0.7012816502903009
tube,"(31, 266)",21.646180659275494
tube,"(206, 199)",10.887510930585306
tube,"(199, 136)",13.206803145561532
tube,"(45, 88)",4.789765747275361
tube,"(88, 93)",6.769530081727619
tube,"(93, 77)",1.57239573140014
tube,"(77, 14)",2.6287111073927747
tube,"(54, 134)",0.314389459855481
tube,"(10, 50)",9.079454795400999
tube,"(50, 48)",10.98760488647044
tube,"(48, 49)",5.894209428463375
tube,"(49, 216)",8.36732931757371
tube,"(216, 238)",3.5227902334864902
tube,"(238, 175)",3.9991531010865287
tube,"(175, 239)",4.414035885243447
tube,"(168, 119)",2.990600669859893
tube,"(119, 244)",3.3750475938481315
tube,"(22, 227)",12.297449472455881
tube,"(227, 195)",8.0720833897875
tube,"(195, 81)",28.914305360795982
tube,"(23, 169)",1.6180366942489874
tube,"(106, 84)",3.1323949680823313
tube,"(24, 138)",-3.0786980447083794
tube,"(24, 71)",-2.044315953795971
tube,"(25, 159)",5.195734905474458
tube,"(159, 200)",4.401046198244917
tube,"(200, 0)",14.860676401584888
tube,"(32, 52)",10.756027719668996
tube,"(52, 104)",19.14393645294319
tube,"(104, 28)",9.554630097639906
tube,"(28, 85)",11.428611072880011
tube,"(85, 96)",18.208172564584995
tube,"(96, 18)",8.849848514571207
tube,"(18, 41)",9.6470042592271
tube,"(41, 34)",7.132451463386952
tube,"(29, 216)",9.929747560537301
tube,"(87, 226)",0.1542714523567008
tube,"(174, 90)",0.714060595483111
tube,"(51, 165)",9.49331716788869
tube,"(165, 208)",15.410711540705817
tube,"(208, 7)",14.025767991775309
tube,"(39, 181)",14.140329582069986
tube,"(181, 128)",9.6001685151802
tube,"(128, 247)",20.086511730055406
tube,"(53, 225)",10.515700069281115
tube,"(225, 224)",9.782379387426305
tube,"(224, 10)",8.676803173858147
tube,"(44, 40)",45.20038484573799
tube,"(46, 0)",2.0
tube,"(46, 231)",3.9966507372183773
tube,"(55, 148)",16.181849565026297
tube,"(58, 139)",17.079186765927197
tube,"(139, 31)",15.577920693440694
tube,"(56, 57)",11.115545282233708
tube,"(57, 17)",12.304383978133112
tube,"(152, 247)",6.768938028408497
tube,"(252, 80)",6.0277187334744005
tube,"(71, 131)",7.418584777298292
tube,"(131, 244)",3.281640410482355
tube,"(71, 24)",-2.044315953795971
tube,"(67, 184)",15.257814101296416
tube,"(63, 258)",4.646999081337409
tube,"(258, 196)",6.132509614549344
tube,"(196, 111)",8.516160378254202
tube,"(111, 164)",5.986812264627631
tube,"(64, 108)",15.039541067404201
tube,"(108, 6)",13.44104477147276
tube,"(70, 32)",12.25888042755061
tube,"(74, 223)",23.483992330645915
tube,"(223, 58)",29.2401169939003
tube,"(72, 56)",20.495799043990445
tube,"(66, 179)",8.199192178605506
tube,"(179, 172)",7.408191619358016
tube,"(172, 82)",5.671890007622629
tube,"(82, 249)",5.997023376035506
tube,"(249, 62)",1.5533606810885319
tube,"(69, 170)",3.8589506859123306
tube,"(69, 9)",2.9972996764047917
tube,"(79, 64)",21.473602883943702
tube,"(92, 231)",11.858197551286096
tube,"(91, 173)",14.919360593262898
tube,"(173, 97)",20.538615319858604
tube,"(97, 154)",21.034705647780402
tube,"(86, 197)",2.9833594293177588
tube,"(197, 265)",3.7273116657513428
tube,"(265, 133)",5.2422190958741455
tube,"(133, 130)",5.844594123277608
tube,"(130, 256)",6.648145901430381
tube,"(256, 190)",6.833217694198071
tube,"(190, 170)",5.320873883623014
tube,"(99, 123)",15.256267708257104
tube,"(123, 203)",12.104137966388794
tube,"(203, 158)",7.081810596431092
tube,"(158, 246)",10.431874677575495
tube,"(246, 217)",15.250993258748696
tube,"(217, 98)",13.117437425324411
tube,"(98, 261)",8.457887231844992
tube,"(261, 120)",11.506165152257003
tube,"(120, 180)",10.7453678299976
tube,"(180, 125)",6.234004845480739
tube,"(125, 140)",6.250699100898195
tube,"(140, 243)",6.375841578088855
tube,"(243, 170)",7.31831944110027
tube,"(105, 228)",21.52516018308441
tube,"(228, 267)",12.645505402822897
tube,"(267, 250)",8.769904602012398
