Mode,Segment,Distress
tube,"(46, 231)",0.17099176120369305
tube,"(55, 148)",0.38968724823595663
tube,"(58, 139)",0.40838464300682176
tube,"(139, 31)",0.3780656585035643
tube,"(56, 57)",0.28772121573559123
tube,"(57, 17)",0.31173605929265924
tube,"(152, 247)",0.19853242895925083
tube,"(252, 80)",0.1816708291982014
tube,"(71, 131)",0.2131112359668205
tube,"(131, 244)",0.1296073117907143
tube,"(71, 24)",0.020197491114410677
tube,"(67, 184)",0.3709483375041205
tube,"(63, 258)",0.15543765661485412
tube,"(258, 196)",0.1913407294750591
tube,"(196, 111)",0.2335676954342182
tube,"(111, 164)",0.1829769294096129
tube,"(64, 108)",0.36653051055214114
tube,"(108, 6)",0.33422842683354553
tube,"(70, 32)",0.31001534629570926
tube,"(74, 223)",0.5377861333479382
tube,"(223, 58)",0.654007077799862
tube,"(72, 56)",0.47722431941533133
tube,"(66, 179)",0.2454311399498469
tube,"(179, 172)",0.23149077109886196
tube,"(172, 82)",0.19837610547029444
tube,"(82, 249)",0.2066247479941758
tube,"(249, 62)",0.11857847391687265
tube,"(69, 170)",0.16085924585185737
tube,"(69, 9)",0.12382978253347675
tube,"(79, 64)",0.4964817441538614
tube,"(92, 231)",0.32557907697436433
tube,"(91, 173)",0.3849165447261373
tube,"(173, 97)",0.49897101081387385
tube,"(97, 154)",0.5102566631413419
tube,"(86, 197)",0.12219643377073408
tube,"(197, 265)",0.1373883024347712
tube,"(265, 133)",0.16803162871165592
tube,"(133, 130)",0.180251563607907
tube,"(130, 256)",0.19658372317498196
tube,"(256, 190)",0.20042096292296707
tube,"(190, 170)",0.1699060890397124
tube,"(99, 123)",0.3700755775255273
tube,"(123, 203)",0.30630918672380186
tube,"(203, 158)",0.20486712344969552
tube,"(158, 246)",0.2725966827906746
tube,"(246, 217)",0.3700241096314297
tube,"(217, 98)",0.3269948493506747
tube,"(98, 261)",0.2329340662696933
tube,"(261, 120)",0.29469370877597845
tube,"(120, 180)",0.27936366767576687
tube,"(180, 125)",0.188219416762827
tube,"(125, 140)",0.1885862853695454
tube,"(140, 243)",0.1911232912991931
tube,"(243, 170)",0.21015716218100364
tube,"(105, 228)",0.49725904928899733
tube,"(228, 267)",0.3178808718487474
tube,"(267, 250)",0.23968066954088169
tube,"(250, 79)",0.2219989149687265
tube,"(113, 72)",0.3254752180505011
tube,"(109, 118)",0.23798001724386633
tube,"(118, 193)",0.3736297737370009
tube,"(193, 192)",0.17406561811760574
tube,"(192, 67)",0.2529527401847419
tube,"(101, 116)",0.5590082321379815
tube,"(116, 114)",0.3285563782962637
tube,"(114, 115)",0.21301095038524723
tube,"(115, 167)",0.23528828306565833
tube,"(167, 25)",0.5254230159915362
tube,"(117, 90)",0.18024566901941722
tube,"(102, 103)",0.5583408450359393
tube,"(103, 101)",0.44364954101723447
tube,"(95, 86)",0.21325342810720455
tube,"(129, 117)",0.15847592261614835
tube,"(121, 62)",0.27841773710106194
tube,"(124, 92)",0.3817626542151394
tube,"(150, 205)",0.3202027315908964
tube,"(205, 53)",0.2273590390515231
tube,"(146, 79)",0.2964128897776193
tube,"(151, 34)",0.10191074340008159
tube,"(160, 91)",0.3850521593579815
tube,"(174, 169)",0.08154496023489778
tube,"(186, 9)",0.12203735116156228
tube,"(187, 124)",0.40300882259913323
tube,"(191, 204)",0.24816642375179085
tube,"(204, 160)",0.4870552273631918
tube,"(213, 231)",0.15188518266648784
tube,"(207, 66)",0.3602383054340971
tube,"(257, 73)",0.06150180739251011
tube,"(214, 39)",0.31987850709682186
tube,"(233, 113)",0.2770582925522934
tube,"(234, 233)",0.23407223996702323
tube,"(237, 109)",0.44748728362239226
tube,"(245, 55)",0.43509694784072483
tube,"(263, 262)",0.34635034208676424
tube,"(262, 207)",0.2876692864367139
tube,"(254, 15)",0.13665376088313078
tube,"(254, 62)",0.1153202669434538
tube,"(255, 191)",0.47045860200521794
tube,"(240, 22)",0.34434355616364193
