,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,fri,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,sat,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,mtt,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun,sun
,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late,Morning,Morning,Morning,Morning,AM Peak,AM Peak,AM Peak,AM Peak,Midday,Midday,Midday,Midday,PM Peak,PM Peak,PM Peak,PM Peak,Evening,Evening,Evening,Evening,Late,Late,Late,Late
,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk,alpha,alpha_rnk,distress,distress_rnk
"(7, 19)",0.3365953449918242,82,0.03385391622387445,88,0.33659534499182386,81,0.03385391622387446,88,0.3365953449918234,81,0.03385391622387448,88,0.3365953449918244,82,0.033853916223874445,88,0.3365953449918244,81,0.03385391622387441,89,0.9997000299990002,47,0.0,43,0.33659534499182364,82,0.03385391622387448,88,0.336595344991824,81,0.033853916223874445,89,0.3365953449918244,82,0.033853916223874445,89,0.33659534499182375,82,0.03385391622387445,88,0.33659534499182386,80,0.03385391622387446,88,0.9997000299990002,49,0.0,45,0.33659534499182464,82,0.03385391622387441,89,0.33659534499182375,81,0.03385391622387447,89,0.3365953449918244,81,0.03385391622387445,89,0.3365953449918232,81,0.033853916223874514,88,0.33659534499182375,80,0.033853916223874445,88,0.9997000299990002,47,0.0,43,0.3365953449918244,80,0.033853916223874424,89,0.3365953449918244,82,0.033853916223874445,89,0.33659534499182453,82,0.033853916223874445,89,0.336595344991824,81,0.033853916223874465,88,0.336595344991824,80,0.033853916223874445,88,0.9997000299990002,47,0.0,43
"(7, 41)",0.028201148238696905,14,0.07736704684561478,83,0.028201148238696905,15,0.0773670468456147,84,0.028201148238697016,15,0.07736704684561464,84,0.028201148238696905,14,0.07736704684561477,83,0.028201148238696794,15,0.07736704684561474,83,0.9997000299990002,48,0.0,44,0.028201148238697016,14,0.07736704684561467,83,0.028201148238696905,15,0.07736704684561473,84,0.028201148238696905,14,0.07736704684561481,83,0.028201148238696905,14,0.07736704684561466,83,0.028201148238696905,15,0.0773670468456147,83,0.9997000299990002,50,0.0,46,0.028201148238696794,14,0.07736704684561482,83,0.028201148238696905,15,0.0773670468456147,84,0.028201148238696905,15,0.07736704684561482,83,0.028201148238697016,15,0.07736704684561467,84,0.028201148238696905,15,0.07736704684561463,84,0.9997000299990002,48,0.0,44,0.028201148238696905,15,0.07736704684561471,83,0.028201148238696905,14,0.07736704684561478,83,0.028201148238696794,14,0.07736704684561484,83,0.028201148238696905,15,0.07736704684561475,84,0.028201148238696905,15,0.07736704684561471,83,0.9997000299990002,48,0.0,44
"(19, 34)",0.0022689879141213343,9,0.22377712433654584,56,0.0022689879141213343,9,0.22377712433654615,56,0.0022689879141213343,9,0.22377712433654579,57,0.0022689879141213343,9,0.2237771243365455,59,0.0022689879141213343,9,0.22377712433654573,58,0.9997000299990002,49,0.0,45,0.0022689879141213343,9,0.22377712433654584,54,0.0022689879141213343,9,0.22377712433654548,58,0.0022689879141213343,9,0.22377712433654592,58,0.0022689879141213343,9,0.22377712433654548,57,0.0022689879141213343,9,0.22377712433654556,57,0.9997000299990002,51,0.0,47,0.0022689879141213343,9,0.22377712433654584,55,0.0022689879141213343,9,0.22377712433654584,57,0.0022689879141213343,9,0.22377712433654567,58,0.0022689879141213343,9,0.2237771243365459,58,0.0022689879141213343,9,0.2237771243365457,57,0.9997000299990002,49,0.0,45,0.0022689879141213343,9,0.22377712433654565,54,0.0022689879141213343,9,0.22377712433654565,58,0.0022689879141213343,9,0.22377712433654567,58,0.0022689879141213343,9,0.22377712433654584,58,0.0022689879141213343,9,0.2237771243365459,56,0.9997000299990002,49,0.0,45
"(19, 7)",0.6553186124179218,89,0.033853916223874445,89,0.655318612417922,89,0.03385391622387446,89,0.6553186124179218,89,0.03385391622387443,89,0.6553186124179214,89,0.03385391622387444,89,0.6553186124179214,89,0.033853916223874445,88,0.9997000299990002,50,0.0,46,0.6553186124179218,89,0.03385391622387445,89,0.6553186124179213,89,0.033853916223874465,88,0.6553186124179214,89,0.03385391622387448,88,0.6553186124179214,89,0.033853916223874424,89,0.6553186124179214,89,0.03385391622387441,89,0.9997000299990002,52,0.0,48,0.6553186124179218,89,0.03385391622387445,88,0.6553186124179214,89,0.033853916223874486,88,0.6553186124179214,89,0.03385391622387446,88,0.6553186124179218,89,0.033853916223874445,89,0.6553186124179214,89,0.03385391622387443,89,0.9997000299990002,50,0.0,46,0.6553186124179214,89,0.033853916223874465,88,0.6553186124179214,89,0.03385391622387445,88,0.6553186124179213,89,0.03385391622387448,88,0.655318612417922,89,0.03385391622387443,89,0.655318612417922,89,0.03385391622387443,89,0.9997000299990002,50,0.0,46
"(34, 9)",0.1439790632497988,52,0.20317833791069437,60,0.1439790632497986,52,0.20317833791069434,63,0.1439790632497986,52,0.20317833791069415,64,0.1439790632497988,51,0.20317833791069428,63,0.1439790632497986,51,0.2031783379106942,65,0.9997000299990002,51,0.0,47,0.14397906324979848,50,0.2031783379106944,61,0.14397906324979848,51,0.20317833791069442,62,0.14397906324979903,52,0.20317833791069437,63,0.14397906324979837,52,0.20317833791069448,62,0.1439790632497986,51,0.20317833791069423,64,0.9997000299990002,53,0.0,49,0.1439790632497988,52,0.20317833791069412,61,0.1439790632497986,52,0.20317833791069434,62,0.14397906324979848,52,0.2031783379106944,63,0.14397906324979848,51,0.20317833791069445,63,0.1439790632497988,51,0.20317833791069426,64,0.9997000299990002,51,0.0,47,0.1439790632497988,52,0.20317833791069428,61,0.14397906324979848,51,0.20317833791069442,63,0.14397906324979914,52,0.20317833791069417,63,0.1439790632497986,50,0.2031783379106945,63,0.1439790632497988,52,0.20317833791069417,63,0.9997000299990002,51,0.0,47
"(34, 19)",0.10776667603366497,40,0.22377712433654603,55,0.10776667603366508,40,0.22377712433654573,57,0.10776667603366497,41,0.22377712433654567,58,0.10776667603366497,41,0.22377712433654584,58,0.10776667603366508,41,0.22377712433654567,59,0.9997000299990002,52,0.0,48,0.10776667603366508,41,0.22377712433654576,55,0.1077666760336653,41,0.22377712433654567,57,0.10776667603366485,41,0.2237771243365462,57,0.1077666760336653,41,0.22377712433654562,56,0.10776667603366508,41,0.22377712433654562,56,1.000088900582341e-12,2,0.30599685744606503,2,0.10776667603366485,40,0.2237771243365458,56,0.10776667603366497,41,0.2237771243365459,56,0.1077666760336653,41,0.2237771243365457,57,0.1077666760336653,41,0.2237771243365457,59,0.10776667603366497,41,0.22377712433654584,56,0.9997000299990002,52,0.0,48,0.10776667603366497,39,0.22377712433654592,53,0.1077666760336653,41,0.2237771243365457,57,0.10776667603366463,41,0.22377712433654612,57,0.10776667603366508,41,0.22377712433654592,57,0.10776667603366497,40,0.2237771243365458,57,0.9997000299990002,52,0.0,48
"(9, 26)",0.09689928529621694,36,0.23917625956921518,48,0.09689928529621761,37,0.2391762595692148,49,0.09689928529621716,36,0.23917625956921493,50,0.09689928529621716,37,0.2391762595692151,49,0.09689928529621739,38,0.23917625956921484,50,0.9997000299990002,53,0.0,49,0.09689928529621739,36,0.23917625956921487,47,0.09689928529621716,37,0.239176259569215,50,0.09689928529621772,36,0.23917625956921465,50,0.09689928529621716,36,0.23917625956921468,50,0.09689928529621739,37,0.2391762595692149,48,0.9997000299990002,54,0.0,50,0.09689928529621716,35,0.239176259569215,48,0.09689928529621716,36,0.239176259569215,48,0.09689928529621761,37,0.23917625956921462,50,0.09689928529621716,36,0.2391762595692151,48,0.09689928529621739,37,0.23917625956921487,51,0.9997000299990002,53,0.0,49,0.09689928529621716,36,0.23917625956921512,45,0.09689928529621716,37,0.2391762595692151,49,0.09689928529621739,36,0.23917625956921496,49,0.09689928529621705,36,0.2391762595692152,50,0.09689928529621739,37,0.23917625956921482,51,0.9997000299990002,53,0.0,49
"(9, 34)",0.15806749589338565,55,0.2031783379106941,61,0.15806749589338487,56,0.2031783379106945,62,0.1580674958933852,57,0.20317833791069428,63,0.15806749589338542,56,0.20317833791069437,62,0.1580674958933852,56,0.2031783379106943,64,0.9997000299990002,54,0.0,50,0.15806749589338498,57,0.2031783379106944,62,0.1580674958933852,56,0.20317833791069434,63,0.15806749589338487,57,0.20317833791069456,62,0.1580674958933852,57,0.20317833791069415,63,0.1580674958933852,56,0.2031783379106943,63,1.000088900582341e-12,3,0.2778297070628397,3,0.1580674958933852,56,0.2031783379106944,60,0.1580674958933852,56,0.20317833791069437,61,0.15806749589338487,56,0.20317833791069437,64,0.1580674958933852,57,0.20317833791069445,64,0.1580674958933852,56,0.2031783379106943,63,0.9997000299990002,54,0.0,50,0.15806749589338553,57,0.2031783379106943,60,0.1580674958933852,56,0.20317833791069445,62,0.15806749589338498,57,0.2031783379106945,62,0.15806749589338553,56,0.2031783379106943,64,0.15806749589338498,56,0.20317833791069445,62,0.9997000299990002,54,0.0,50
"(26, 20)",0.18032508788399593,61,0.184173533911996,64,0.18032508788399615,60,0.1841735339119959,68,0.18032508788399593,61,0.18417353391199606,67,0.18032508788399626,60,0.1841735339119959,68,0.18032508788399626,61,0.18417353391199578,68,0.9997000299990002,55,0.0,51,0.18032508788399626,61,0.18417353391199595,66,0.18032508788399637,59,0.18417353391199584,68,0.18032508788399637,60,0.18417353391199587,68,0.18032508788399615,60,0.18417353391199595,67,0.18032508788399593,62,0.18417353391199603,67,0.9997000299990002,55,0.0,51,0.18032508788399593,61,0.1841735339119961,63,0.18032508788399593,61,0.18417353391199612,67,0.18032508788399626,61,0.18417353391199603,67,0.1803250878839956,61,0.18417353391199626,67,0.18032508788399626,61,0.184173533911996,68,0.9997000299990002,55,0.0,51,0.18032508788399626,62,0.18417353391199598,67,0.18032508788399626,59,0.18417353391199595,67,0.18032508788399626,60,0.18417353391199598,68,0.1803250878839957,62,0.1841735339119962,66,0.18032508788399626,62,0.18417353391199595,68,0.9997000299990002,55,0.0,51
"(26, 9)",0.08233483271394793,32,0.23917625956921476,49,0.0823348327139477,32,0.23917625956921484,48,0.0823348327139477,32,0.239176259569215,49,0.08233483271394748,33,0.23917625956921496,50,0.0823348327139477,32,0.2391762595692147,51,0.9997000299990002,56,0.0,52,0.08233483271394748,31,0.2391762595692151,46,0.08233483271394748,33,0.23917625956921504,49,0.08233483271394748,33,0.23917625956921515,49,0.0823348327139477,33,0.23917625956921487,49,0.0823348327139477,31,0.23917625956921487,49,0.9997000299990002,56,0.0,52,0.08233483271394793,32,0.2391762595692149,49,0.08233483271394793,31,0.23917625956921493,49,0.0823348327139477,32,0.2391762595692151,49,0.08233483271394804,32,0.23917625956921476,49,0.0823348327139477,32,0.239176259569215,50,0.9997000299990002,56,0.0,52,0.08233483271394748,30,0.23917625956921512,46,0.08233483271394748,33,0.2391762595692151,50,0.0823348327139477,33,0.23917625956921504,48,0.08233483271394793,31,0.23917625956921498,51,0.0823348327139477,31,0.23917625956921496,50,0.9997000299990002,56,0.0,52
"(20, 11)",0.05348133248262088,25,0.30465867657161205,32,0.05348133248262088,24,0.3046586765716116,33,0.05348133248262077,24,0.30465867657161194,34,0.05348133248262088,24,0.3046586765716118,34,0.05348133248262077,24,0.304658676571612,35,0.9997000299990002,57,0.0,53,0.05348133248262077,23,0.304658676571612,32,0.0534813324826211,24,0.30465867657161183,33,0.0534813324826211,24,0.30465867657161166,33,0.05348133248262077,24,0.3046586765716121,33,0.05348133248262088,24,0.3046586765716117,33,0.9997000299990002,57,0.0,53,0.05348133248262088,25,0.3046586765716119,32,0.05348133248262077,24,0.3046586765716121,32,0.05348133248262088,24,0.30465867657161183,34,0.05348133248262088,24,0.30465867657161205,33,0.05348133248262077,24,0.3046586765716121,35,0.9997000299990002,57,0.0,53,0.0534813324826211,24,0.3046586765716118,33,0.0534813324826211,23,0.30465867657161183,33,0.05348133248262088,24,0.30465867657161183,33,0.05348133248262077,23,0.3046586765716123,32,0.05348133248262088,24,0.30465867657161183,36,0.9997000299990002,57,0.0,53
"(20, 26)",0.24208128083432467,71,0.18417353391199606,63,0.24208128083432445,71,0.18417353391199592,67,0.2420812808343249,71,0.18417353391199587,68,0.24208128083432445,71,0.18417353391199595,67,0.2420812808343249,72,0.18417353391199587,67,0.9997000299990002,58,0.0,54,0.2420812808343249,72,0.18417353391199595,67,0.24208128083432434,71,0.18417353391199617,67,0.24208128083432434,71,0.18417353391199615,67,0.24208128083432512,71,0.18417353391199578,68,0.24208128083432445,72,0.18417353391199595,68,0.9997000299990002,58,0.0,54,0.24208128083432467,71,0.18417353391199598,64,0.242081280834325,71,0.18417353391199584,68,0.24208128083432467,71,0.18417353391199595,68,0.2420812808343249,71,0.18417353391199603,68,0.2420812808343249,71,0.18417353391199603,67,0.9997000299990002,58,0.0,54,0.24208128083432434,71,0.1841735339119962,66,0.24208128083432434,72,0.18417353391199615,66,0.24208128083432445,71,0.18417353391199606,67,0.2420812808343249,72,0.1841735339119961,67,0.24208128083432445,72,0.18417353391199598,67,0.9997000299990002,58,0.0,54
"(43, 24)",0.001408750668789427,8,0.45051624974702614,14,0.001408750668789427,8,0.45051624974702575,14,0.001408750668789427,7,0.4505162497470257,14,0.0014087506687892049,8,0.45051624974702675,14,0.0014087506687892049,7,0.4505162497470259,14,0.9995000999900006,15,0.0,55,0.001408750668789427,8,0.45051624974702603,15,0.001408750668789427,8,0.45051624974702603,14,0.0014087506687892049,7,0.4505162497470264,14,0.001408750668789427,7,0.45051624974702603,14,0.0014087506687892049,7,0.45051624974702587,15,0.9995000999900006,18,0.0,55,0.0014087506687892049,8,0.45051624974702614,14,0.001408750668789427,7,0.45051624974702603,14,0.0014087506687892049,7,0.4505162497470263,15,0.001408750668789427,7,0.450516249747026,14,0.001408750668789427,7,0.45051624974702575,15,0.9995000999900006,15,0.0,55,0.001408750668789427,8,0.4505162497470261,14,0.001408750668789427,8,0.4505162497470262,14,0.001408750668789427,7,0.45051624974702587,15,0.0014087506687892049,8,0.4505162497470259,14,0.001408750668789427,7,0.4505162497470257,15,0.9995000999900006,15,0.0,55
"(43, 28)",0.6429704655928183,88,0.0521042716756317,86,0.6429704655928183,88,0.05210427167563163,87,0.6429704655928183,88,0.05210427167563166,86,0.6429704655928183,88,0.05210427167563173,87,0.6429704655928183,88,0.052104271675631676,86,0.9995000999900006,16,0.0,56,0.6429704655928183,88,0.052104271675631704,87,0.6429704655928179,88,0.05210427167563172,87,0.6429704655928179,88,0.05210427167563174,86,0.6429704655928183,88,0.0521042716756317,87,0.6429704655928183,88,0.052104271675631655,87,0.9995000999900006,19,0.0,56,0.6429704655928183,88,0.05210427167563166,87,0.6429704655928183,88,0.05210427167563168,86,0.6429704655928183,88,0.0521042716756317,86,0.6429704655928183,88,0.0521042716756317,87,0.6429704655928179,88,0.052104271675631725,87,0.9995000999900006,16,0.0,56,0.6429704655928179,88,0.052104271675631766,86,0.6429704655928183,88,0.052104271675631704,87,0.6429704655928183,88,0.05210427167563168,86,0.6429704655928183,88,0.05210427167563168,86,0.6429704655928177,88,0.05210427167563175,86,0.9995000999900006,16,0.0,56
"(43, 41)",0.36075212589662287,84,0.11368837462708105,81,0.36075212589662253,84,0.11368837462708102,80,0.36075212589662287,84,0.11368837462708092,80,0.3607521258966233,85,0.11368837462708098,80,0.3607521258966231,84,0.11368837462708092,80,0.9995000999900006,17,0.0,57,0.3607521258966231,85,0.11368837462708097,80,0.3607521258966231,85,0.11368837462708097,80,0.3607521258966233,85,0.11368837462708094,80,0.3607521258966231,85,0.11368837462708097,80,0.3607521258966231,83,0.11368837462708084,80,0.9995000999900006,20,0.0,57,0.3607521258966231,84,0.1136883746270809,81,0.36075212589662253,84,0.11368837462708105,80,0.3607521258966231,84,0.11368837462708098,80,0.36075212589662287,85,0.11368837462708101,80,0.36075212589662287,84,0.11368837462708094,80,0.9995000999900006,17,0.0,57,0.3607521258966231,84,0.113688374627081,80,0.36075212589662287,85,0.11368837462708102,80,0.36075212589662253,85,0.11368837462708103,80,0.36075212589662287,84,0.11368837462708095,80,0.36075212589662253,82,0.11368837462708103,80,0.9995000999900006,17,0.0,57
"(24, 33)",0.10446526726497729,38,0.5060604988935475,8,0.10446526726497729,38,0.5060604988935473,9,0.10446526726497707,39,0.5060604988935475,9,0.10446526726497729,38,0.5060604988935481,8,0.10446526726497729,39,0.5060604988935475,9,0.9997000299990002,59,0.0,58,0.10446526726497751,39,0.5060604988935475,9,0.10446526726497729,38,0.5060604988935477,8,0.10446526726497707,39,0.5060604988935482,8,0.10446526726497707,39,0.506060498893548,9,0.10446526726497729,39,0.5060604988935478,8,0.9997000299990002,59,0.0,58,0.10446526726497729,38,0.5060604988935473,9,0.10446526726497707,38,0.5060604988935475,9,0.10446526726497762,38,0.5060604988935477,9,0.10446526726497707,39,0.506060498893548,8,0.10446526726497729,38,0.5060604988935478,8,0.9997000299990002,59,0.0,58,0.10446526726497707,37,0.506060498893548,8,0.10446526726497729,39,0.5060604988935475,9,0.10446526726497729,39,0.5060604988935479,8,0.10446526726497729,38,0.5060604988935473,9,0.10446526726497707,38,0.5060604988935481,8,0.9997000299990002,59,0.0,58
"(24, 43)",0.14806344737740984,54,0.45051624974702587,15,0.14806344737740984,54,0.45051624974702575,15,0.14806344737741006,54,0.4505162497470257,15,0.14806344737741017,54,0.4505162497470262,15,0.14806344737740984,53,0.4505162497470259,15,0.9997000299990002,60,0.0,59,0.14806344737740962,52,0.4505162497470263,14,0.14806344737740984,54,0.450516249747026,15,0.14806344737741017,54,0.45051624974702603,15,0.14806344737741017,54,0.45051624974702587,15,0.14806344737741006,53,0.450516249747026,14,0.9997000299990002,60,0.0,59,0.14806344737740984,54,0.45051624974702587,15,0.14806344737741017,54,0.4505162497470254,15,0.14806344737740962,55,0.4505162497470266,14,0.14806344737741017,53,0.45051624974702587,15,0.14806344737740984,54,0.4505162497470263,14,0.9997000299990002,60,0.0,59,0.14806344737741017,54,0.4505162497470258,15,0.14806344737740984,53,0.4505162497470261,15,0.14806344737740984,54,0.45051624974702625,14,0.14806344737740984,53,0.45051624974702587,15,0.14806344737741017,54,0.450516249747026,14,0.9997000299990002,60,0.0,59
"(33, 39)",0.23609287549763902,70,0.5040773529071237,10,0.2360928754976389,70,0.5040773529071239,10,0.23609287549763902,70,0.5040773529071235,10,0.23609287549763902,70,0.5040773529071239,10,0.23609287549763902,70,0.5040773529071237,10,0.9995000999900006,18,0.0,60,0.23609287549763902,71,0.5040773529071236,10,0.23609287549763858,70,0.5040773529071241,10,0.23609287549763858,70,0.5040773529071242,10,0.23609287549763913,70,0.5040773529071235,10,0.2360928754976389,70,0.5040773529071239,10,0.9995000999900006,21,0.0,60,0.23609287549763902,70,0.5040773529071239,10,0.23609287549763858,70,0.5040773529071241,10,0.23609287549763902,70,0.5040773529071239,10,0.2360928754976389,70,0.504077352907124,10,0.23609287549763902,70,0.5040773529071237,10,0.9995000999900006,18,0.0,60,0.2360928754976389,70,0.5040773529071241,10,0.2360928754976389,71,0.5040773529071241,10,0.23609287549763858,70,0.504077352907124,10,0.2360928754976389,71,0.5040773529071239,10,0.23609287549763902,71,0.5040773529071239,10,0.9995000999900006,18,0.0,60
"(33, 24)",0.2345425552620839,69,0.5060604988935475,9,0.2345425552620839,69,0.5060604988935475,8,0.2345425552620839,69,0.5060604988935477,8,0.2345425552620839,69,0.5060604988935481,9,0.2345425552620839,69,0.506060498893548,8,0.9995000999900006,19,0.0,61,0.2345425552620839,69,0.506060498893548,8,0.2345425552620839,69,0.5060604988935477,9,0.2345425552620839,69,0.5060604988935479,9,0.23454255526208356,69,0.5060604988935481,8,0.2345425552620839,69,0.5060604988935477,9,0.9995000999900006,22,0.0,61,0.2345425552620839,68,0.5060604988935477,8,0.2345425552620839,69,0.5060604988935477,8,0.23454255526208345,68,0.5060604988935484,8,0.2345425552620839,69,0.506060498893548,9,0.2345425552620839,69,0.5060604988935475,9,0.9995000999900006,19,0.0,61,0.2345425552620839,69,0.506060498893548,9,0.2345425552620839,70,0.506060498893548,8,0.23454255526208423,69,0.5060604988935473,9,0.2345425552620839,70,0.5060604988935478,8,0.2345425552620839,70,0.506060498893548,9,0.9995000999900006,19,0.0,61
"(33, 2)",0.032046014011416935,16,1.0,1,0.032046014011416935,16,0.9999999999999999,1,0.032046014011416935,16,1.0,1,0.03204601401141716,16,0.9999999999999998,2,0.032046014011416935,16,1.0,1,0.9995000999900006,20,0.0,62,0.032046014011416935,16,0.9999999999999999,2,0.032046014011416935,16,1.0,1,0.032046014011416935,16,1.0,1,0.032046014011416935,16,1.0,1,0.032046014011416935,16,0.9999999999999994,2,0.9995000999900006,23,0.0,62,0.032046014011416935,16,1.0,1,0.032046014011416935,16,1.0,1,0.03204601401141716,16,0.9999999999999994,2,0.032046014011416935,16,0.9999999999999997,2,0.032046014011416935,16,1.0,1,0.9995000999900006,20,0.0,62,0.03204601401141716,16,0.9999999999999998,2,0.03204601401141716,16,0.9999999999999998,2,0.032046014011416935,16,1.0,1,0.032046014011416935,16,0.9999999999999996,2,0.032046014011416935,16,1.0,1,0.9995000999900006,20,0.0,62
"(39, 33)",9.999999999998899e-05,3,0.5561816245827554,7,9.999999999998899e-05,3,0.5561816245827553,7,9.999999999998899e-05,3,0.5561816245827553,7,9.999999999998899e-05,3,0.5561816245827557,7,9.999999999998899e-05,3,0.5561816245827553,7,0.9999,89,0.0,63,9.999999999998899e-05,3,0.5561816245827557,7,9.999999999998899e-05,3,0.5561816245827553,7,9.999999999998899e-05,3,0.5561816245827556,7,9.999999999998899e-05,3,0.5561816245827552,7,9.999999999998899e-05,3,0.5561816245827552,7,0.9999,89,0.0,63,9.999999999998899e-05,3,0.5561816245827554,7,9.999999999998899e-05,3,0.5561816245827559,7,9.999999999998899e-05,3,0.5561816245827557,7,9.999999999998899e-05,3,0.5561816245827554,7,9.999999999998899e-05,3,0.5561816245827556,7,0.9999,89,0.0,63,9.999999999998899e-05,3,0.5561816245827554,7,9.999999999998899e-05,3,0.5561816245827557,7,9.999999999998899e-05,3,0.5561816245827558,7,9.999999999998899e-05,3,0.5561816245827553,7,9.999999999998899e-05,3,0.5561816245827557,7,0.9999,89,0.0,63
"(11, 18)",0.24827878119942182,75,0.18007182625417456,66,0.24827878119942193,74,0.18007182625417445,71,0.2482787811994216,74,0.18007182625417448,70,0.24827878119942193,74,0.1800718262541745,71,0.2482787811994216,75,0.1800718262541745,70,0.9997000299990002,61,0.0,64,0.2482787811994216,75,0.18007182625417464,69,0.24827878119942204,74,0.18007182625417442,71,0.24827878119942193,74,0.1800718262541746,70,0.2482787811994216,74,0.18007182625417462,70,0.24827878119942193,75,0.18007182625417453,70,0.9997000299990002,61,0.0,64,0.2482787811994216,74,0.18007182625417464,66,0.2482787811994216,74,0.18007182625417464,71,0.2482787811994216,74,0.18007182625417462,70,0.2482787811994216,74,0.18007182625417473,70,0.2482787811994216,74,0.18007182625417473,70,0.9997000299990002,61,0.0,64,0.24827878119942193,75,0.18007182625417464,69,0.24827878119942193,75,0.18007182625417456,71,0.24827878119942248,74,0.18007182625417437,71,0.24827878119942226,75,0.18007182625417448,70,0.24827878119942193,75,0.18007182625417453,70,0.9997000299990002,61,0.0,64
"(11, 20)",0.051266805704083596,20,0.30465867657161183,33,0.051266805704083596,20,0.30465867657161183,32,0.051266805704083596,20,0.3046586765716116,35,0.051266805704083596,20,0.30465867657161194,33,0.051266805704083596,20,0.3046586765716115,36,0.9997000299990002,62,0.0,65,0.051266805704083596,19,0.3046586765716119,33,0.051266805704083485,20,0.30465867657161194,32,0.051266805704083596,20,0.30465867657161194,32,0.051266805704083596,20,0.3046586765716118,34,0.051266805704083596,20,0.3046586765716119,32,0.9997000299990002,62,0.0,65,0.051266805704083596,21,0.3046586765716119,33,0.051266805704083596,20,0.30465867657161194,33,0.051266805704083596,20,0.30465867657161183,35,0.051266805704083596,20,0.30465867657161194,34,0.051266805704083596,20,0.30465867657161205,36,0.9997000299990002,62,0.0,65,0.051266805704083596,20,0.3046586765716121,32,0.051266805704083596,19,0.30465867657161205,32,0.05126680570408326,20,0.3046586765716122,32,0.051266805704083485,19,0.30465867657161205,33,0.051266805704083485,20,0.30465867657161205,35,0.9997000299990002,62,0.0,65
"(15, 5)",0.42597780697156484,87,0.11574084935673816,80,0.4426098067933357,87,0.1100073063325202,81,0.4445030135094401,87,0.11110549806613551,81,0.452853606045697,87,0.10745811174417491,81,0.44288335584600835,87,0.11096631844654894,81,0.9997000299990002,63,0.0,66,0.44691094862837644,87,0.10768869951203386,81,0.44348671338946477,87,0.10829544632140846,81,0.446736677275971,87,0.10821305073549667,81,0.4462457740392326,87,0.1088247427609578,81,0.44314566454754856,87,0.11051551144811532,81,0.9997000299990002,63,0.0,66,0.4273777699212784,87,0.11532688357453823,80,0.44402894368835366,87,0.10944015963964028,81,0.44291131951434204,87,0.11171307428939449,81,0.45548534732919665,87,0.10691266239987912,81,0.4528668042786488,87,0.10754913880473888,81,0.9997000299990002,63,0.0,66,0.4375952314332028,87,0.11123997153451624,81,0.4459255258206247,87,0.1080231060575175,81,0.441886764151888,87,0.11060786158612952,81,0.44717392650197996,87,0.10885886676412333,81,0.43798679056874457,87,0.11211998402110306,81,0.9997000299990002,63,0.0,66
