mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,8,mode
860,513,62.946,408.224,1434.787,626.871,486.546,284.155,0.0,DLR
860,523,2.114,1.378,7.108,4.474,4.905,6.344,0.0,DLR
860,533,10.06,20.647,17.174,6.455,5.642,3.721,0.0,DLR
860,538,1.184,5.205,14.754,13.738,9.868,14.911,0.0,DLR
860,559,1.656,4.194,10.6710005,7.381,4.641,5.787,0.0,DLR
860,573,11.901,33.164,96.106,69.605,52.123,44.155,0.0,DLR
860,719,1.907,6.578,62.62,26.397,7.9,2.4029999,0.0,DLR
860,749,0.0,0.35,1.535,0.349,0.026,0.946,0.0,DLR
860,750,0.0,0.962,1.461,1.319,0.698,0.329,0.0,DLR
860,757,0.0,0.003,0.007,0.0,0.0,0.0,0.0,DLR
860,842,4.65,63.249,365.193,183.789,80.623,40.007,0.0,DLR
860,850,0.065,3.373,25.042,13.763,7.141,4.121,0.0,DLR
860,851,1.49,3.91,28.988,16.062,9.864,7.565,0.0,DLR
860,853,5.461,12.032,54.26,21.851,7.846,6.245,0.0,DLR
860,854,2.716,14.937,97.686,63.963,31.946001,24.815,0.0,DLR
860,855,5.26,33.967,57.683,32.89,17.296,14.572,0.0,DLR
860,856,0.677,4.813,38.774,19.137001,15.384,14.662,0.0,DLR
860,857,0.0,6.363,35.832,22.054,13.768,9.777,0.0,DLR
860,858,2.866,8.701,62.021,28.248001,20.486,33.38,0.0,DLR
860,859,0.198,0.293,2.983,1.11,1.059,1.135,0.0,DLR
860,860,0.036,0.089,0.527,0.405,0.287,2.726,0.0,DLR
860,861,1.51,26.116001,96.355,52.152,38.933,31.367,0.0,DLR
860,862,16.728,119.183,338.72,169.675,118.622,126.041,0.0,DLR
860,864,6.528,29.117,124.019,52.508,35.28,16.816,0.0,DLR
860,865,8.716,37.067,209.107,118.251,75.88,63.295,0.0,DLR
860,866,0.254,0.032,8.283,7.389,2.201,1.129,0.0,DLR
860,867,1.872,4.067,26.513,17.008,13.618,7.72,0.0,DLR
860,879,5.9839997,30.711,203.166,68.161,34.181,27.268,0.0,DLR
860,882,6.084,13.555,38.852,21.115,17.384,25.36,0.0,DLR
860,883,0.935,6.844,45.573,28.34,20.275,22.21,0.0,DLR
860,884,6.189,19.716,72.172,44.28,33.352,33.932,0.0,DLR
860,886,1.873,14.225,67.723,38.12,21.346,26.153,0.0,DLR
860,887,2.452,17.732,25.903,14.471,8.82,10.211,0.0,DLR
860,888,1.128,10.557,40.227,22.255001,13.276999,9.706,0.0,DLR
860,889,0.0,1.047,2.246,0.868,0.781,1.28,0.0,DLR
860,890,2.771,12.643,23.199,13.606,10.097,7.3059998,0.0,DLR
860,891,0.318,0.895,5.926,2.423,2.875,3.026,0.0,DLR
860,893,1.23,2.023,13.97,9.661,4.167,3.511,0.0,DLR
860,894,1.207,7.858,21.845,10.361,6.216,8.187,0.0,DLR
860,895,1.401,12.563,37.343,29.274,18.216,12.906,0.0,DLR
860,897,14.5,10.604,38.837,21.829,17.341,14.663,0.0,DLR
860,898,0.442,3.685,27.345,18.398,18.065,16.437,0.0,DLR
860,928,0.495,5.018,26.587,10.769,12.024,6.857,0.0,DLR
860,940,6.597,37.126,192.128,92.003,52.755,42.196,0.0,DLR
861,504,0.0,0.709,4.328,2.395,1.626,0.689,0.0,DLR
861,513,14.029,138.257,648.701,283.87,181.331,85.322,0.0,DLR
861,523,0.32500002,0.093,0.54,0.41500002,0.375,1.083,0.0,DLR
861,533,0.799,4.517,2.861,0.246,0.034,0.0,0.0,DLR
861,538,0.0,0.315,4.557,2.756,2.627,1.456,0.0,DLR
861,559,0.0,0.9,1.069,1.607,0.78,0.0,0.0,DLR
861,573,0.274,1.128,4.76,2.529,1.457,1.641,0.0,DLR
861,719,1.7459999,13.756,149.359,72.296,27.458,13.957,0.0,DLR
861,842,0.891,26.022,238.188,111.337,53.218998,25.783,0.0,DLR
861,850,0.0,3.604,22.965,6.244,2.687,0.676,0.0,DLR
861,851,0.209,6.064,26.681,13.223001,10.779,5.358,0.0,DLR
861,853,2.457,9.942,26.868,7.607,3.0310001,2.533,0.0,DLR
861,854,0.152,1.077,11.961,4.978,4.506,2.693,0.0,DLR
861,855,0.81,29.079,171.635,80.45,43.793,14.846,0.353,DLR
861,856,0.171,6.283,22.343,8.446,6.1219997,5.388,0.0,DLR
861,857,0.0,2.016,11.384,2.473,3.063,4.9900002,0.0,DLR
861,858,0.861,0.588,15.589,4.074,3.515,3.11,0.0,DLR
861,859,0.099,0.718,3.196,1.094,1.642,0.871,0.0,DLR
861,860,2.7910001,33.877,122.953,48.761,33.685,11.909,0.0,DLR
861,862,6.758,26.676,77.903,31.946,22.298,15.207,0.0,DLR
861,864,0.559,12.083,62.359,18.028,10.756,2.798,0.0,DLR
861,865,1.477,7.651,37.887,10.48,8.137,4.695,0.0,DLR
861,866,0.0,5.868,39.238,17.696,26.57,6.38,0.0,DLR
861,867,0.0,1.631,12.029,8.597,4.77,2.595,0.0,DLR
861,879,4.678,17.36,132.28,40.125,25.835,17.991,0.0,DLR
861,882,0.0,0.613,2.865,2.324,1.767,0.504,0.0,DLR
861,883,0.0,3.213,5.877,3.552,4.58,1.613,0.0,DLR
861,884,0.26,2.982,13.394,10.332,4.591,3.75,0.0,DLR
861,886,0.0,2.48,6.719,2.75,2.804,3.4689999,0.0,DLR
861,887,0.213,2.4029999,2.576,0.944,1.059,0.213,0.0,DLR
861,888,0.075,0.799,5.467,3.9490001,1.809,0.771,0.0,DLR
861,890,0.0,0.804,2.934,1.8840001,1.325,3.588,0.0,DLR
861,893,0.0,0.178,1.922,0.445,0.161,0.174,0.0,DLR
861,894,0.199,0.691,2.181,2.215,0.741,0.941,0.0,DLR
861,895,0.34600002,0.74799997,9.019,4.127,1.545,1.858,0.0,DLR
861,897,1.931,10.074,55.224,16.495,15.161,9.872,0.0,DLR
861,898,0.0,2.435,15.014,7.848,1.846,4.786,0.0,DLR
861,928,0.189,5.454,32.238,15.388,8.238,4.518,0.0,DLR
861,940,3.115,28.45,150.945,73.587,27.271,31.286,0.0,DLR
862,504,0.0,1.507,5.465,1.806,0.968,0.829,0.0,DLR
862,513,89.348,544.598,1586.71,708.941,459.1,283.05,0.0,DLR
862,523,2.376,0.6,3.832,2.113,2.002,1.13,0.0,DLR
862,533,6.77,11.092,6.87,1.381,1.946,0.789,0.0,DLR
862,538,0.861,2.218,7.319,2.815,1.99,2.8109999,0.0,DLR
862,559,1.516,2.308,5.363,2.628,0.811,2.101,0.0,DLR
862,573,5.831,21.481,31.69,22.356,13.92,13.746,0.0,DLR
862,719,2.183,16.519001,104.737,43.352,11.948,2.333,0.0,DLR
862,749,0.0,1.579,1.578,1.013,0.041,1.225,0.0,DLR
862,757,0.0,0.0,0.324,0.583,0.18,0.0,0.0,DLR
862,842,12.446,87.987,488.478,270.397,107.623,27.497,0.0,DLR
862,850,0.019,2.468,9.927,5.058,1.963,0.436,0.0,DLR
862,851,0.43,9.659,26.501,11.485,5.754,5.577,0.0,DLR
862,853,0.175,11.455,19.311,8.562,3.559,0.916,0.0,DLR
862,854,5.055,25.333,58.2,20.355,14.689,6.048,0.0,DLR
862,855,3.972,35.191,77.775,35.074,17.145,5.076,0.0,DLR
862,856,0.45700002,5.609,27.831,10.258,5.155,4.441,0.0,DLR
862,857,0.186,4.492,20.852,11.522,3.41,3.731,0.0,DLR
862,858,2.458,4.717,33.097,13.742,12.942,10.139,0.0,DLR
862,859,0.0,1.322,2.501,2.162,1.252,0.435,0.0,DLR
862,860,5.555,71.648,273.48,129.177,94.985,54.02,0.0,DLR
862,861,6.674,39.315,52.014,22.365,15.234,13.415,0.0,DLR
862,862,0.0,0.78000003,5.003,0.81,0.0,0.0,0.0,DLR
862,864,4.614,57.542,181.528,76.31,34.948,19.176,0.0,DLR
862,865,8.063,18.822,69.619,28.182,21.042,8.245,0.0,DLR
862,866,0.0,0.228,9.518,3.885,3.971,0.767,0.0,DLR
862,867,0.0,4.593,12.496,7.456,4.248,3.141,0.0,DLR
862,879,5.612,35.468,133.177,40.157,16.127,9.624,0.0,DLR
862,882,1.245,5.987,16.835,4.675,3.743,2.739,0.0,DLR
862,883,0.509,5.403,13.709,5.836,5.673,7.198,0.0,DLR
862,884,6.626,38.099,113.335,60.292,40.402,32.652,0.0,DLR
862,886,1.303,5.918,23.645,8.997,4.837,5.073,0.0,DLR
862,887,0.977,6.325,8.849,2.946,3.098,1.407,0.0,DLR
862,888,0.908,5.706,13.025,6.622,4.343,3.577,0.0,DLR
862,889,0.572,0.287,1.914,0.643,0.273,0.0,0.0,DLR
862,890,1.069,4.807,8.871,2.862,0.869,1.207,0.0,DLR
862,891,0.0,0.234,0.756,1.1,0.744,0.0,0.0,DLR
862,893,0.001,1.493,2.519,1.631,2.147,0.465,0.0,DLR
862,894,0.564,4.187,13.005,2.241,1.309,1.347,0.0,DLR
862,895,1.768,8.639,15.813,9.909,3.657,3.446,0.0,DLR
862,897,8.612,29.212,52.674,24.135,16.745,10.157,0.0,DLR
862,898,0.999,4.308,13.955,8.988,6.849,1.856,0.0,DLR
862,928,0.589,3.898,13.402,3.879,2.411,1.775,0.0,DLR
862,940,12.87,75.191,168.287,84.677,46.394,32.325,0.0,DLR
864,504,0.0,1.212,2.7,3.076,0.204,0.46,0.0,DLR
864,513,1.437,3.882,33.568,19.164999,8.063,3.689,0.0,DLR
864,523,0.0,0.737,3.408,1.102,2.066,0.461,0.0,DLR
864,533,4.0290003,13.611,16.289,1.789,2.23,1.175,0.0,DLR
864,538,0.0,0.408,6.618,5.521,6.719,5.86,0.0,DLR
864,559,0.0,0.59,3.8170002,4.256,1.849,3.055,0.0,DLR
864,573,1.278,5.933,17.461,15.337,9.686,13.131,0.0,DLR
864,719,0.0,1.959,25.147,14.9,6.3849998,1.906,0.0,DLR
864,749,0.0,0.398,0.0,1.695,0.27499998,0.0,0.0,DLR
864,757,0.0,0.24899998,0.918,0.235,0.0,0.185,0.0,DLR
864,842,0.682,15.533,187.65201,114.917,45.847,30.857,0.0,DLR
864,850,0.405,0.497,5.428,4.34,2.64,3.407,0.0,DLR
864,851,0.0,0.0,6.973,5.9900002,1.97,2.64,0.0,DLR
864,853,0.771,4.702,21.862,11.289,6.538,7.235,0.0,DLR
864,854,0.0,2.842,17.687,14.6,7.349,10.375,0.0,DLR
864,855,0.0,13.413,32.836,17.85,15.933,6.27,0.0,DLR
864,856,0.0,1.295,13.085,5.545,5.322,3.974,0.0,DLR
864,857,0.0,0.535,7.893,6.021,5.43,4.772,0.0,DLR
864,858,4.117,15.389,52.543,45.79,28.802,17.17,0.0,DLR
864,859,0.0,0.716,2.586,1.382,2.036,0.901,0.0,DLR
864,860,1.867,5.553,56.867,42.335,32.758,28.171,0.0,DLR
864,861,0.724,2.91,28.514,20.254,16.104,13.294,0.0,DLR
864,862,2.741,20.802,130.632,83.867,63.253002,60.333,0.0,DLR
864,864,0.0,0.0,0.0,0.0,0.0,0.013,0.0,DLR
864,865,1.421,18.819,86.233,50.441,29.86,30.672,0.0,DLR
864,866,0.0,0.548,3.341,2.949,1.887,2.808,0.0,DLR
864,867,0.0,0.689,6.123,6.621,6.514,8.473,0.0,DLR
864,879,1.639,11.673,76.062996,23.273,11.706,7.507,0.0,DLR
864,882,1.541,4.904,25.181,18.189,14.54,13.401,0.0,DLR
864,883,0.143,6.392,23.501,18.971,16.335,11.75,0.0,DLR
864,884,2.003,9.694,67.584,58.995,35.137,24.055,0.0,DLR
864,886,3.726,21.176,112.467,85.18,53.023,51.612,0.0,DLR
864,887,2.48,31.669,37.798,27.988,27.569,23.514,0.0,DLR
864,888,3.163,22.147,66.683,44.609,30.35,28.630001,0.0,DLR
864,889,0.0,0.0,1.389,0.268,0.42700002,1.208,0.0,DLR
864,890,1.286,4.76,34.288002,29.309,38.439,24.188,0.0,DLR
864,891,0.66499996,2.8600001,9.851,5.259,4.971,4.427,0.0,DLR
864,893,1.603,4.656,11.868,9.336,7.893,9.062,0.0,DLR
864,894,0.416,5.535,16.331,16.889,10.534,16.336,0.0,DLR
864,895,1.345,5.339,39.753,38.525,24.394001,21.878,0.0,DLR
864,897,0.505,1.136,13.787,9.6,4.374,7.396,0.0,DLR
864,898,0.0,0.465,5.0,6.354,4.74,3.785,0.0,DLR
864,928,0.0,0.96099997,7.995,2.14,1.347,1.8330001,0.0,DLR
864,940,0.287,1.943,17.544,27.122,8.72,8.506,0.0,DLR
865,504,0.384,2.776,9.838,0.904,0.658,0.0,0.0,DLR
865,513,52.293,364.184,1174.368,484.432,338.219,148.269,0.0,DLR
865,523,0.792,1.88,7.434,2.2220001,3.498,1.731,0.0,DLR
865,533,7.253,18.381,11.461,0.839,0.45,0.0,0.0,DLR
865,538,1.174,3.77,10.147,4.037,5.691,4.115,0.0,DLR
865,559,1.487,4.249,9.706,4.352,4.227,2.725,0.0,DLR
865,573,3.248,16.125,41.087,23.835,17.184,12.707,0.0,DLR
865,719,0.493,12.272,96.157,35.43,10.489,2.352,0.0,DLR
865,750,0.0,2.512,2.392,0.97800004,0.382,0.615,0.0,DLR
865,757,0.0,0.0,0.147,0.351,0.119,0.0,0.0,DLR
865,842,3.412,30.211,199.088,95.644,33.49,21.872,0.0,DLR
865,850,0.0,0.0,7.736,1.375,0.214,7.441,0.0,DLR
865,851,0.47800002,2.268,15.161,6.651,2.789,3.433,0.0,DLR
865,853,1.163,6.669,12.214,1.33,1.101,1.069,0.0,DLR
865,854,0.716,9.027,43.891,17.205,11.67,2.708,0.0,DLR
865,855,1.927,9.134,50.456,26.455,7.88,2.184,0.0,DLR
865,856,0.0,2.326,16.184,5.468,3.158,1.853,0.0,DLR
865,857,0.368,1.461,13.853,3.009,1.767,2.179,0.0,DLR
865,858,0.0,2.475,10.752,4.323,1.734,2.15,0.0,DLR
865,859,0.0,0.724,2.435,0.494,0.845,0.849,0.0,DLR
865,860,4.952,48.304,197.186,103.606,81.05,56.656002,0.0,DLR
865,861,1.274,12.601,36.06,13.564,7.967,7.324,0.0,DLR
865,862,2.35,13.821,59.335,27.797,30.622,29.824,0.0,DLR
865,864,8.948999,35.662,147.618,58.632,31.571,19.389,0.0,DLR
865,866,0.0,0.355,2.403,1.501,0.649,1.581,0.0,DLR
865,867,0.0,0.437,5.961,3.942,2.284,0.747,0.0,DLR
865,879,3.736,19.116,97.389,34.142,12.375,4.775,0.0,DLR
865,882,1.268,4.544,9.678,3.392,2.404,2.697,0.0,DLR
865,883,0.484,2.882,22.124,10.6,8.235,6.603,0.0,DLR
865,884,5.489,34.111,102.713,51.113,41.917,25.793,0.0,DLR
865,886,0.406,8.102,35.319,10.652,7.085,6.02,0.0,DLR
865,887,0.393,8.889,15.265,6.909,3.867,2.422,0.0,DLR
865,888,0.566,4.382,21.699,7.82,4.034,5.438,0.0,DLR
865,890,0.301,11.212,21.741001,4.664,3.384,2.908,0.0,DLR
865,891,0.0,2.66,1.51,0.786,0.0,0.38300002,0.0,DLR
865,893,0.0,0.566,3.666,2.505,0.987,0.854,0.0,DLR
865,894,1.673,1.723,14.786,4.814,2.165,1.092,0.0,DLR
865,895,0.671,4.465,13.865,8.331,5.144,2.515,0.0,DLR
865,897,0.0,17.161,38.976,14.015,9.916,7.726,0.0,DLR
865,898,0.0,2.58,11.56,4.389,4.437,4.438,0.0,DLR
865,928,0.212,3.964,9.916,2.595,2.0,2.67,0.0,DLR
865,940,11.634,41.24,126.827,55.616,26.341,12.53,0.0,DLR
866,504,0.0,0.708,3.765,4.42,2.508,2.328,0.0,DLR
866,513,1.665,21.578001,140.247,81.79,50.347,33.107,0.0,DLR
866,523,0.0,0.0,1.124,2.226,1.532,0.198,0.0,DLR
866,533,0.333,1.301,0.827,1.1,0.285,0.148,0.0,DLR
866,538,0.0,1.33,4.484,4.027,3.509,4.067,0.0,DLR
866,559,0.0,0.0,1.2919999,1.373,0.911,0.707,0.0,DLR
866,573,0.021,0.933,4.2,6.434,6.277,3.977,0.0,DLR
866,719,3.01,15.086,86.7,82.16,51.984,44.944,0.0,DLR
866,750,0.0,0.54899997,3.97,1.014,0.736,0.786,0.0,DLR
866,757,0.0,0.0,0.0,0.0,0.0,0.092999995,0.0,DLR
866,842,1.648,2.556,18.127,14.549,7.976,18.706,0.0,DLR
866,850,0.0,1.048,15.447,12.807,10.694,5.686,0.0,DLR
866,851,0.132,2.49,40.345,27.323,27.418,22.466,0.0,DLR
866,853,0.0,2.898,58.024,27.973,16.501,15.232,0.0,DLR
866,854,0.31599998,2.357,21.344,12.591,12.768,6.533,0.0,DLR
866,855,0.0,0.0,13.747,3.432,3.134,4.754,0.0,DLR
866,856,0.0,0.0,13.661,6.677,5.039,6.197,0.0,DLR
866,857,0.0,0.711,5.937,5.298,3.975,2.56,0.0,DLR
866,858,0.0,2.1139998,5.06,5.981,7.232,5.76,0.0,DLR
866,859,0.0,0.752,7.357,7.613,1.554,3.808,0.0,DLR
866,860,0.0,2.564,35.689,27.729,21.338,14.048,0.0,DLR
866,861,0.0,1.487,14.745,11.467,15.194,11.403,0.0,DLR
866,862,0.242,7.998,27.939,27.205,22.939,17.535,0.0,DLR
866,864,0.0,1.85,23.017,9.448,2.782,1.117,0.0,DLR
866,865,0.0,0.0,6.794,2.587,2.85,1.436,0.0,DLR
866,867,0.0,3.074,23.687,24.428,22.25,18.645,0.0,DLR
866,879,0.0,4.289,38.279,13.4210005,7.542,5.395,0.0,DLR
866,882,0.0,1.134,1.598,1.011,2.108,2.577,0.0,DLR
866,883,0.0,0.0,3.522,7.894,5.382,9.147,0.0,DLR
866,884,0.123,1.168,6.414,6.883,7.555,6.861,0.0,DLR
866,886,0.0,0.24000001,14.314,5.957,2.671,2.437,0.0,DLR
866,887,0.0,0.259,1.066,1.896,0.913,1.578,0.0,DLR
866,888,0.0,0.275,3.904,0.946,1.084,2.3700001,0.0,DLR
866,890,0.0,0.395,2.1759999,2.056,3.879,3.477,0.0,DLR
866,894,0.0,0.0,1.47,0.336,2.032,1.534,0.0,DLR
866,895,0.0,0.375,4.001,2.572,1.865,1.119,0.0,DLR
866,897,0.612,0.0,11.396,12.072,6.7400002,6.829,0.0,DLR
866,898,0.0,1.164,6.491,4.951,5.387,2.917,0.0,DLR
866,928,0.0,0.096,3.296,2.3009999,2.117,1.398,0.0,DLR
866,940,0.368,2.08,29.804,40.18,22.995,16.322,0.0,DLR
867,504,0.174,3.935,5.153,2.207,0.658,0.0,0.0,DLR
867,513,4.088,21.175,59.719,26.01,17.102,8.6710005,0.0,DLR
867,533,0.991,1.573,1.144,0.0,0.0,0.0,0.0,DLR
867,538,0.952,0.658,1.582,0.388,0.704,0.651,0.0,DLR
867,559,0.98800004,0.774,0.871,0.584,0.0,0.0,0.0,DLR
867,573,2.421,5.395,9.055,3.753,2.907,0.59000003,0.0,DLR
867,719,20.086,172.709,642.198,248.41,125.803,40.364,0.0,DLR
867,842,7.249,55.118,294.244,120.947,54.147,18.436,0.0,DLR
867,850,0.583,18.048,62.219,8.68,4.904,3.399,0.0,DLR
867,851,4.125,13.885,51.131,20.901001,8.314,4.59,0.0,DLR
867,853,0.446,10.867,45.5,6.4110003,1.64,1.778,0.0,DLR
867,854,0.77500004,3.83,17.605,4.524,1.477,0.376,0.0,DLR
867,855,1.49,13.37,14.938,5.44,1.402,0.0,0.0,DLR
867,856,0.0,0.275,4.498,1.312,1.459,0.044,0.0,DLR
867,857,0.0,1.074,3.945,1.085,0.76600003,0.695,0.0,DLR
867,858,2.859,3.71,24.571,11.907,3.174,1.54,0.0,DLR
867,859,0.0,1.186,4.548,2.309,1.021,0.338,0.0,DLR
867,860,1.128,13.759,38.59,15.1,6.323,3.51,0.0,DLR
867,861,0.65999997,9.835,11.62,4.375,3.871,2.314,0.0,DLR
867,862,0.901,11.232,32.931,9.824,6.221,1.735,0.0,DLR
867,864,0.634,6.913,19.267,9.792,4.684,0.69,0.0,DLR
867,865,0.0,2.251,6.131,2.438,1.168,0.301,0.0,DLR
867,866,0.3,13.703,58.704,22.633,14.185,0.654,0.0,DLR
867,879,0.504,6.109,35.107,7.256,3.044,2.09,0.0,DLR
867,882,0.412,2.845,3.18,0.431,1.229,0.272,0.0,DLR
867,883,0.0,1.6159999,4.774,1.795,1.128,0.299,0.0,DLR
867,884,2.621,17.159,48.724,19.907,12.476,4.952,0.0,DLR
867,886,1.452,1.395,7.417,1.232,0.361,0.69,0.0,DLR
867,887,0.185,1.455,2.157,1.003,0.282,1.354,0.0,DLR
867,888,0.23,0.73800004,3.738,1.506,0.615,0.405,0.0,DLR
867,890,0.0,1.462,1.578,0.915,0.281,0.0,0.0,DLR
867,893,0.301,0.544,0.995,0.306,0.018,0.266,0.0,DLR
867,894,0.0,1.944,4.006,1.166,0.685,0.29500002,0.0,DLR
867,895,0.403,3.482,5.025,2.641,0.269,0.711,0.0,DLR
867,897,4.269,6.634,13.738,6.471,5.276,2.205,0.0,DLR
867,898,1.603,0.072,5.081,2.12,0.399,0.0,0.0,DLR
867,928,0.099,0.807,2.752,0.529,0.557,0.289,0.0,DLR
867,940,2.728,15.301,29.587,10.837,7.749,5.1150002,0.0,DLR
879,504,0.0,0.557,4.318,4.896,1.819,0.55300003,0.0,DLR
879,513,35.567,127.627,1091.32,794.382,284.209,158.047,0.0,DLR
879,523,0.0,0.16,1.05,1.733,1.097,3.557,0.0,DLR
879,533,1.161,3.616,1.478,0.728,1.346,0.0,0.0,DLR
879,538,0.0,0.474,7.086,4.082,3.197,2.73,0.0,DLR
879,559,0.0,1.041,3.773,1.932,2.203,1.791,0.0,DLR
879,573,0.0,0.0,0.0,0.0,0.0,0.068,0.0,DLR
879,719,2.0740001,14.997,184.847,127.665,58.794,30.773,0.0,DLR
879,750,0.0,0.0,1.113,0.665,1.639,1.483,0.0,DLR
879,842,13.998,60.465,601.764,355.396,121.097,87.408,0.0,DLR
879,850,0.0,0.282,11.432,8.838,6.584,2.795,0.0,DLR
879,851,2.54,5.526,40.609,32.208,14.32,10.313,0.0,DLR
879,853,0.0,8.58,25.946,13.877,2.731,2.33,0.0,DLR
879,854,5.738,16.064,102.578,60.378,29.585,22.2,0.0,DLR
879,855,6.914,106.612,711.751,396.58,115.976,66.468,0.0,DLR
879,856,1.26,7.221,64.068,34.127,24.636,22.854,0.0,DLR
879,857,1.575,6.093,39.279,19.451,14.608,18.358,0.0,DLR
879,858,0.0,1.446,12.801,15.3810005,6.557,7.645,0.0,DLR
879,859,0.271,0.465,6.675,4.755,1.804,1.213,0.0,DLR
879,860,7.923,13.564,130.571,110.231,54.634,37.781,0.0,DLR
879,861,8.354,21.205,82.159,53.462,26.546,19.999,0.0,DLR
879,862,7.058,22.39,111.461,75.419,37.8,35.395,0.0,DLR
879,864,0.0,4.253,67.553,47.254,11.169,1.847,0.0,DLR
879,865,2.336,9.974,54.803,34.007,15.825,18.788,0.0,DLR
879,866,1.6669999,5.034,49.826,23.637001,13.232,11.776,0.0,DLR
879,867,1.1949999,1.347,14.771,14.062,5.438,3.853,0.0,DLR
879,882,0.628,0.263,3.557,2.186,1.005,1.192,0.0,DLR
879,883,0.0,0.473,10.394,7.149,3.609,3.302,0.0,DLR
879,884,0.475,2.742,21.194,20.998,9.486,10.139,0.0,DLR
879,886,0.0,1.285,15.354,11.915,5.668,1.4319999,0.0,DLR
879,887,0.139,2.645,3.361,3.417,3.648,2.67,0.0,DLR
879,888,0.0,0.96099997,3.967,3.042,2.633,2.824,0.0,DLR
879,890,0.324,1.187,4.727,3.862,2.881,2.622,0.0,DLR
879,891,0.0,0.0,1.036,0.405,0.331,0.95100003,0.0,DLR
879,893,0.0,0.0,3.387,1.577,0.328,0.4,0.0,DLR
879,894,0.0,0.187,2.878,3.718,1.195,3.0509999,0.0,DLR
879,895,0.0,0.20199999,3.687,3.996,3.23,0.81,0.0,DLR
879,897,9.657,8.402,106.289,54.589,35.227,34.586,0.0,DLR
879,898,0.0,6.7009997,54.626,31.604,20.514,21.867,0.0,DLR
879,928,2.503,15.205,136.518,91.91,34.183,12.309,0.0,DLR
879,940,4.32,38.471,413.963,255.16,100.05,79.867,0.0,DLR
882,504,0.924,3.933,2.234,1.439,1.7179999,0.504,0.0,DLR
882,513,15.649,89.684,300.704,115.406,68.034,36.462,0.0,DLR
882,523,0.724,2.129,1.368,0.237,0.242,0.346,0.0,DLR
882,533,1.669,12.124,3.899,1.025,0.0,0.674,0.0,DLR
882,538,1.099,8.007,5.567,3.548,1.428,1.865,0.0,DLR
882,559,0.804,4.263,6.041,1.9760001,0.23099999,1.26,0.0,DLR
882,573,4.7269998,16.395,29.322,7.64,4.518,9.881,0.0,DLR
882,719,0.16600001,2.162,16.499,8.11,2.201,1.795,0.0,DLR
882,842,0.0,3.108,34.199,18.987999,6.612,5.496,0.0,DLR
882,851,0.0,2.31,6.471,3.074,1.666,0.929,0.0,DLR
882,853,0.0,1.707,3.771,0.0,0.186,0.0,0.0,DLR
882,854,0.287,0.917,1.604,1.98,1.085,1.096,0.0,DLR
882,856,0.0,0.19600001,1.846,0.684,0.029,0.0,0.0,DLR
882,858,0.628,3.917,19.612,12.627,4.229,4.155,0.0,DLR
882,860,1.472,18.044,48.843,25.039,15.232,7.097,0.0,DLR
882,861,0.233,0.797,2.081,1.373,1.15,0.335,0.0,DLR
882,862,4.778,17.324,31.959,10.644,5.623,6.451,0.0,DLR
882,864,3.742,14.122,61.634,21.895,10.966,1.585,0.0,DLR
882,865,2.649,6.039,11.458,4.341,2.971,3.081,0.0,DLR
882,866,0.46899998,0.52,4.696,2.84,5.255,0.255,0.0,DLR
882,867,0.0,1.475,1.741,0.971,1.466,0.444,0.0,DLR
882,879,0.0,0.686,7.491,2.3,1.015,0.024,0.0,DLR
882,883,0.219,1.617,3.529,0.49699998,0.47,0.0,0.0,DLR
882,884,20.036,85.15,227.439,113.168,61.534,31.966,0.0,DLR
882,886,2.72,5.1879997,23.899,8.562,6.022,2.446,0.0,DLR
882,887,0.41,6.349,4.685,0.684,1.538,2.174,0.0,DLR
882,888,1.01,3.73,5.127,5.592,1.287,0.5,0.0,DLR
882,889,1.005,1.357,0.422,0.644,0.267,0.0,0.0,DLR
882,890,0.711,5.578,4.903,3.032,0.589,1.086,0.0,DLR
882,891,1.142,1.365,1.09,0.56,0.0,0.0,0.0,DLR
882,893,0.732,0.655,2.795,0.65500003,0.646,0.0,0.0,DLR
882,894,0.0,3.4950001,6.532,2.759,1.099,2.4490001,0.0,DLR
882,895,1.026,5.212,9.844,3.933,1.495,1.948,0.0,DLR
882,897,1.902,1.849,2.822,2.35,0.749,0.684,0.0,DLR
882,928,0.0,0.433,1.337,0.103,0.14,0.0,0.0,DLR
882,940,0.938,2.754,11.144,2.378,1.394,1.569,0.0,DLR
883,504,0.0,5.037,9.492,1.674,2.543,0.413,0.0,DLR
883,513,17.807,106.392,351.071,149.367,82.701,49.037,0.0,DLR
883,523,0.73800004,1.791,2.096,0.495,1.2360001,0.0,0.0,DLR
883,533,4.451,8.637,3.3999999,0.894,1.067,1.234,0.0,DLR
883,538,0.277,2.684,10.976,2.915,2.814,0.58,0.0,DLR
883,559,0.222,2.264,5.456,3.256,1.38,0.84000003,0.0,DLR
883,573,6.39,13.213,35.225002,28.763,5.347,10.059999,0.0,DLR
883,719,0.24800001,6.87,38.739,15.395,4.953,2.039,0.0,DLR
883,749,0.0,3.452,3.316,1.595,0.0,0.772,0.0,DLR
883,750,0.0,0.917,3.218,0.42,0.317,0.0,0.0,DLR
883,757,0.0,0.007,1.753,1.373,0.265,0.0,0.0,DLR
883,842,0.262,21.736,152.372,58.078,34.966,14.503,0.0,DLR
883,850,0.0,2.033,9.728,1.734,1.097,0.0,0.0,DLR
883,851,2.274,2.254,10.076,7.607,2.509,0.276,0.0,DLR
