mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,mode
861,893,0.0,2.854,3.23,3.578,0.729,0.0,DLR
861,894,0.0,0.433,3.97,4.112,0.924,0.447,DLR
861,895,0.0,1.051,9.422,19.449,3.846,3.172,DLR
861,897,3.401,18.516,74.762,85.745,31.169,14.855,DLR
861,898,0.0,4.114,12.338,19.857,7.947,7.3,DLR
861,928,3.642,23.337,31.534,92.497,21.423,6.023,DLR
861,940,8.247,48.923,179.552,397.684,77.818,45.151,DLR
862,504,0.0,1.579,5.683,4.292,1.86,2.317,DLR
862,513,255.523,2048.251,1005.013,579.008,326.352,219.11101,DLR
862,523,3.704,4.6610003,2.407,3.986,3.414,1.167,DLR
862,533,17.199,31.911,15.136,19.66,4.593,0.147,DLR
862,538,1.5600001,18.51,4.205,4.914,4.601,2.068,DLR
862,559,6.16,8.337,3.751,3.398,2.371,2.283,DLR
862,573,14.6970005,69.592,33.632,49.934002,28.898,13.747,DLR
862,719,2.325,42.179,60.78,7.1,4.29,1.228,DLR
862,749,0.0,6.249,1.777,1.63,0.216,0.335,DLR
862,750,0.0,2.0740001,2.648,1.627,0.756,0.20899999,DLR
862,757,0.074,0.041,2.059,1.175,1.05,0.479,DLR
862,842,105.287,611.797,268.419,276.734,70.617,8.051,DLR
862,850,0.253,4.251,8.94,5.211,2.866,0.23799999,DLR
862,851,2.04,19.314,27.599,9.422,7.263,4.075,DLR
862,853,4.788,41.669,18.318,8.236,3.04,1.708,DLR
862,854,11.519,82.776,58.039,39.7,18.015,7.02,DLR
862,855,42.543,293.644,81.581,49.564,11.821,3.445,DLR
862,856,2.04,26.36,20.185,16.753,7.827,4.8519998,DLR
862,857,0.322,11.11,14.9210005,11.525,4.893,2.192,DLR
862,858,14.484,35.7,45.985,35.056,15.074,4.9440002,DLR
862,859,0.0,7.998,3.587,2.319,0.535,0.901,DLR
862,860,20.361,302.438,156.328,121.457,70.402,37.054,DLR
862,861,32.449,327.72,80.437,42.815,16.912,12.34,DLR
862,862,1.029,36.373,4.872,4.088,1.123,0.173,DLR
862,864,16.719,198.148,99.712,57.277,21.489,11.176,DLR
862,865,22.528,82.696,51.437,32.696,18.356,5.5889997,DLR
862,866,0.15,1.242,3.835,4.371,1.844,0.546,DLR
862,867,5.721,16.947,11.722,8.457,5.178,2.735,DLR
862,879,13.775,116.446,144.907,46.628998,15.293,9.529,DLR
862,882,2.392,41.942,19.187,10.925,5.228,3.25,DLR
862,883,5.954,32.344,24.444,18.252,7.207,3.846,DLR
862,884,9.621,95.121,72.455,120.357,55.503,27.112,DLR
862,886,5.08,16.348,17.584,15.679,5.779,5.008,DLR
862,887,1.724,10.965,8.178,6.942,1.697,1.884,DLR
862,888,2.245,12.082,13.408,9.275,6.476,2.721,DLR
862,889,5.3450003,0.959,2.575,1.199,0.83100003,0.689,DLR
862,890,2.792,16.825,6.7669997,9.053,4.271,1.914,DLR
862,893,1.12,17.722,10.956,3.558,2.295,0.624,DLR
862,894,1.376,12.749,7.879,2.677,2.571,0.407,DLR
862,895,3.642,17.254,20.624,17.144,5.081,1.869,DLR
862,897,23.681,30.499,38.599,23.964,12.95,8.019,DLR
862,898,0.0,10.775,11.872,10.568,3.6529999,2.146,DLR
862,928,2.967,13.806,7.317,4.475,2.574,1.24,DLR
862,940,30.842001,168.096,110.416,144.576,38.016,28.447,DLR
864,504,0.0,0.69200003,3.2649999,5.329,3.056,0.18599999,DLR
864,513,0.072,0.498,1.762,3.193,2.47,1.398,DLR
864,523,0.51,1.019,3.718,5.65,3.853,0.904,DLR
864,533,10.3550005,37.275,83.018,61.264,5.558,1.007,DLR
864,538,0.074,0.992,9.975,21.119,11.836,7.808,DLR
864,559,0.0,1.147,5.141,10.288,5.077,4.012,DLR
864,573,1.335,7.877,39.937,88.006,29.391,23.833,DLR
864,719,0.073,1.86,19.061,3.583,1.212,0.3,DLR
864,842,4.221,91.009,141.576,234.031,50.331,7.367,DLR
864,850,0.596,1.1520001,9.084,18.072,8.057,2.388,DLR
864,851,0.0,0.45,3.164,7.034,3.13,1.314,DLR
864,853,1.296,3.809,26.846,29.252,11.696,6.872,DLR
864,854,0.0,2.41,20.33,33.571,16.435,10.779,DLR
864,855,8.035,41.092,65.198,47.718,17.704,13.586,DLR
864,856,0.0,0.948,10.801,17.009,7.778,7.493,DLR
864,857,0.0,1.79,9.372,18.855999,9.587,6.734,DLR
864,858,2.933,49.971,108.685005,173.245,57.725,25.26,DLR
864,859,0.0,0.262,2.497,3.138,1.341,0.766,DLR
864,860,0.804,7.219,52.051,71.075,28.616,17.989,DLR
864,861,0.214,14.202,33.375,46.602,18.548,12.603,DLR
864,862,1.608,35.016,95.85,170.815,76.726,42.335,DLR
864,865,1.251,55.53,86.852,123.665,50.961998,29.377,DLR
864,866,0.0,1.22,5.582,4.245,2.053,0.873,DLR
864,867,0.805,1.269,10.738,19.093,10.3550005,8.6310005,DLR
864,879,0.0,5.294,48.572998,42.513,12.806,7.28,DLR
864,882,0.381,13.071,32.756,57.1,28.386,16.59,DLR
864,883,3.009,15.601,38.964,76.251,36.656002,17.744,DLR
864,884,2.07,12.089,62.065998,178.839,73.902,41.052002,DLR
864,886,2.135,31.909,102.076004,248.312,105.61,63.631,DLR
864,887,2.838,55.857,54.567,102.754,38.809002,33.146,DLR
864,888,3.819,52.434002,73.422,144.778,49.555,28.845,DLR
864,889,0.0,0.596,1.5370001,2.877,0.765,0.159,DLR
864,890,1.827,18.546,40.198,115.899,47.649002,24.764,DLR
864,891,1.4120001,9.191,15.334,47.221,11.063,7.568,DLR
864,893,1.126,26.44,38.575,56.436,14.352,10.027,DLR
864,894,0.548,14.797,23.781,93.525,34.576,17.833,DLR
864,895,3.524,19.101,49.252,161.613,53.808,25.367,DLR
864,897,0.0,1.131,12.017,19.672,10.231,7.824,DLR
864,898,0.0,0.0,7.596,10.0529995,6.064,4.3059998,DLR
864,928,0.0,0.799,4.825,6.379,2.569,2.272,DLR
864,940,0.135,4.102,29.54,96.906,17.928999,9.419,DLR
865,504,0.0,2.575,4.879,3.19,1.495,1.356,DLR
865,513,111.945,1136.47,943.248,588.883,307.212,130.872,DLR
865,523,1.815,3.316,4.825,8.762,2.669,1.684,DLR
865,533,14.007,21.958,21.27,39.529,5.642,0.071,DLR
865,538,2.095,4.217,11.979,7.65,10.6449995,7.4909997,DLR
865,559,2.897,6.082,6.311,6.836,4.347,4.053,DLR
865,573,14.455,46.114,63.602,64.416,29.269,20.303999,DLR
865,719,2.537,25.711,70.282,9.489,4.996,1.304,DLR
865,757,0.099,0.1,0.79,0.0,0.188,0.828,DLR
865,842,3.411,28.789,104.397,82.485,27.16,5.825,DLR
865,850,0.0,3.635,10.703,5.917,2.45,8.41,DLR
865,851,0.902,7.593,11.396,8.128,4.048,3.31,DLR
865,853,0.0,11.038,15.402,5.625,3.169,1.829,DLR
865,854,3.945,21.574,34.802,21.572,10.449,4.335,DLR
865,855,4.619,35.404,46.579998,16.578,2.097,0.786,DLR
865,856,0.423,19.282999,16.788,5.9,3.395,1.63,DLR
865,857,0.0,3.854,8.568,8.078,2.94,2.681,DLR
865,858,0.426,2.194,8.186,11.013,1.265,0.97,DLR
865,859,0.293,8.738,1.934,1.144,0.23,0.27,DLR
865,860,9.508,154.093,167.156,136.177,75.469,41.569,DLR
865,861,4.021,55.272,43.582,18.336,9.385,8.635,DLR
865,862,8.466001,54.797,49.719,89.534,33.873,22.438,DLR
865,864,19.029,169.558,100.529,87.925,22.781,12.413,DLR
865,867,0.442,6.593,17.407,6.198,1.557,1.658,DLR
865,879,2.727,31.427,74.063,28.25,10.81,8.524,DLR
865,882,1.3840001,7.461,17.386,4.774,6.204,2.382,DLR
865,883,0.44,4.436,16.195,13.288,12.198,9.771,DLR
865,884,9.0720005,63.638,69.842,115.85,49.036,24.597,DLR
865,886,1.961,12.605,25.595,21.848,11.127,6.348,DLR
865,887,0.388,5.886,9.028,6.8059998,8.1119995,6.046,DLR
865,888,0.67800003,6.339,20.491,10.601,6.0360003,5.164,DLR
865,890,0.0,9.033,9.384,12.333,4.2,3.605,DLR
865,891,0.0,4.203,3.803,4.631,2.927,0.0,DLR
865,893,1.408,8.778,8.462,7.076,2.259,0.651,DLR
865,894,0.44799998,7.719,9.377,5.143,3.224,2.182,DLR
865,895,2.042,6.368,22.528,10.922,8.921,3.037,DLR
865,897,1.652,23.732,41.662,21.563,9.703,12.606,DLR
865,898,1.445,6.697,9.643,7.154,4.529,2.12,DLR
865,928,0.972,7.409,6.079,3.045,1.845,1.519,DLR
865,940,12.288,45.26,65.747,75.838,17.453,14.374001,DLR
866,504,0.0,0.0,2.209,6.861,4.937,3.687,DLR
866,513,7.919,71.905,117.321,89.609,65.318,34.432,DLR
866,523,0.0,0.742,3.265,2.828,2.169,1.848,DLR
866,533,1.028,1.998,3.719,4.792,2.279,0.35500002,DLR
866,538,0.254,1.068,5.203,2.954,8.79,5.415,DLR
866,559,0.0,0.0,1.752,2.162,2.482,2.819,DLR
866,573,0.0,3.297,6.101,7.717,11.901,10.122,DLR
866,719,5.582,19.397,80.846,141.636,81.899,72.367,DLR
866,750,0.0,0.455,2.4290001,2.614,0.792,0.663,DLR
866,757,0.0,0.017,0.0,0.0,0.034,0.218,DLR
866,842,0.015000001,1.377,7.844,13.847,8.991,12.342,DLR
866,850,0.0,1.908,15.455,8.733,9.312,7.196,DLR
866,851,0.053,2.659,29.807,19.712,18.028,29.276001,DLR
866,853,0.0,10.545,39.414,19.884,20.288,15.173,DLR
866,854,0.114999995,5.573,5.038,9.858,11.315001,11.74,DLR
866,855,0.181,4.646,0.0,13.135,2.793,2.718,DLR
866,856,0.0,1.371,5.131,2.889,6.051,6.196,DLR
866,857,0.482,7.246,4.256,7.022,3.66,6.428,DLR
866,858,0.0,0.0,14.334001,3.7549999,5.542,6.458,DLR
866,859,1.322,2.721,5.422,5.341,5.962,5.017,DLR
866,860,0.416,7.445,21.271,20.256,28.008,19.282,DLR
866,861,0.623,14.605,7.24,10.114,12.783,14.648,DLR
866,862,0.998,5.916,20.755,37.323,31.357,22.486,DLR
866,864,0.0,5.482,13.482,11.015,3.4689999,1.367,DLR
866,865,0.0,0.5,5.213,1.628,3.182,2.312,DLR
866,867,0.0,2.114,12.516,13.001,20.435999,23.567,DLR
866,879,0.0,1.381,37.096,10.145,10.789,8.104,DLR
866,882,0.0,0.0,6.304,2.698,2.802,3.632,DLR
866,883,0.0,2.666,6.661,6.207,9.235,13.519,DLR
866,884,0.403,0.855,4.361,7.666,8.274,6.302,DLR
866,886,0.0,0.354,6.769,4.777,9.002,5.62,DLR
866,887,0.0,0.766,2.017,1.605,0.596,1.935,DLR
866,888,0.0,0.401,2.815,2.984,1.148,2.537,DLR
866,890,0.0,0.0,0.532,0.974,2.7450001,6.691,DLR
866,894,0.0,0.898,0.882,1.84,1.844,2.909,DLR
866,895,0.0,0.0,3.129,2.343,2.071,1.367,DLR
866,897,0.0,1.572,13.868,8.069,7.342,6.31,DLR
866,898,0.0,0.0,4.301,4.03,5.244,2.656,DLR
866,928,0.0,0.387,1.428,1.29,1.058,1.684,DLR
866,940,0.0,2.123,22.092,34.22,21.89,18.25,DLR
867,504,0.271,3.049,4.756,4.46,1.877,0.0,DLR
867,513,9.436,55.942,36.324,13.583,13.114,4.872,DLR
867,523,0.436,2.092,0.729,1.938,0.42,0.0,DLR
867,533,1.618,4.932,4.651,1.784,1.265,0.0,DLR
867,538,1.74,3.862,3.273,1.102,1.301,0.273,DLR
867,559,1.952,4.019,0.733,0.953,0.608,0.51,DLR
867,573,2.958,5.285,11.318,12.515,2.925,0.053,DLR
867,719,61.327,583.908,491.761,333.129,134.805,43.659,DLR
867,757,0.0,0.022,0.023,0.0,0.096,0.018,DLR
867,842,18.78,134.284,143.604,125.519,41.139,12.426,DLR
867,850,1.4449999,16.102,72.608,28.582,13.205,3.192,DLR
867,851,8.162,49.789,41.981,21.8,8.702,4.0950003,DLR
867,853,2.841,54.733,56.541,9.965,3.67,2.135,DLR
867,854,0.583,8.251,15.22,9.194,3.975,0.624,DLR
867,855,4.72,28.405,12.788,6.226,1.7939999,1.8709999,DLR
867,856,0.267,19.078001,11.994,7.156,0.997,0.098,DLR
867,857,0.0,3.942,9.408,4.792,1.237,1.699,DLR
867,858,0.73800004,29.41,46.793,23.307,10.016,1.63,DLR
867,859,0.0,9.704,4.047,4.47,1.76,3.474,DLR
867,860,1.601,47.548,43.482998,14.483,6.061,4.295,DLR
867,861,1.313,51.227,19.968,9.415,3.894,1.812,DLR
867,862,2.612,41.493,29.011,18.281,5.006,0.922,DLR
867,864,2.117,37.925,19.172,5.903,2.588,0.578,DLR
867,865,2.674,7.564,16.78,6.481,2.181,0.59,DLR
867,866,0.62,14.76,33.414,26.746,18.217001,3.567,DLR
867,879,0.366,19.715,20.898,9.695,2.434,1.688,DLR
867,882,0.33200002,6.081,4.4769998,0.866,0.495,0.0,DLR
867,883,2.974,4.382,4.144,7.111,1.128,1.099,DLR
867,884,1.049,4.179,16.0,1.479,3.48,1.651,DLR
867,886,0.0,1.343,5.324,3.783,0.999,0.0,DLR
867,887,0.305,1.332,2.066,1.217,0.43,0.77,DLR
867,888,0.329,1.0,3.514,4.277,0.925,0.0,DLR
867,890,0.51600003,3.696,1.639,0.975,0.536,0.0,DLR
867,893,0.34800002,4.127,2.829,2.832,1.118,0.0,DLR
867,894,1.475,6.514,4.129,4.763,0.296,0.0,DLR
867,895,0.645,6.174,3.897,9.451,0.285,0.303,DLR
867,897,5.509,12.047,14.563,12.123,3.296,3.377,DLR
867,898,8.5199995,3.024,1.8610001,3.226,0.298,0.678,DLR
867,928,0.497,2.712,2.241,1.32,0.37399998,0.388,DLR
867,940,4.59,28.794,35.723,32.273,7.437,5.15,DLR
879,504,0.731,0.30200002,6.682,4.669,2.1,0.71500003,DLR
879,513,58.721,461.723,940.795,662.034,262.639,155.427,DLR
879,523,0.0,0.484,4.202,1.493,1.5929999,3.872,DLR
879,533,3.553,4.781,9.644,7.58,1.864,0.35,DLR
879,538,0.0,2.733,4.177,3.866,3.75,2.258,DLR
879,559,3.067,2.639,3.819,3.004,2.531,1.469,DLR
879,719,8.608,54.857,271.29,242.221,66.827,20.074,DLR
879,750,0.0,0.0,3.164,2.492,1.899,1.9319999,DLR
879,757,0.0,0.169,0.078999996,0.0,0.023,0.033,DLR
879,842,39.891,366.881,304.454,235.755,54.893,32.016,DLR
879,850,0.0,1.141,19.666,11.747,5.715,3.0630002,DLR
879,851,4.6610003,12.191,41.853,30.21,15.54,7.939,DLR
879,853,0.629,17.072,35.967,11.382,4.304,1.245,DLR
879,854,6.6089997,48.848,93.447,57.141,40.433,26.713,DLR
879,855,44.58,474.6,392.402,232.975,66.647,42.717,DLR
879,856,1.041,18.121,61.454,40.392,33.655,29.116,DLR
879,857,0.305,4.762,38.072,23.158,23.304,15.38,DLR
879,858,0.512,3.348,39.006,31.345,12.642,3.065,DLR
879,859,0.733,3.315,11.042,5.255,0.829,2.609,DLR
879,860,5.469,84.36,133.759,105.02,42.678,31.298,DLR
879,861,9.643,107.169,91.959,43.99,21.529,18.724,DLR
879,862,12.292,71.626,155.248,129.858,49.692,30.096,DLR
879,864,6.73,41.881,54.291,24.3,3.736,1.648,DLR
879,865,2.957,9.944,69.998,37.301,21.097,15.957,DLR
879,866,2.556,9.657,45.639,15.828,10.983,5.471,DLR
879,867,0.442,3.402,21.202,10.771,6.696,4.664,DLR
879,882,2.526,7.311,5.19,3.069,0.639,0.983,DLR
879,883,1.07,5.762,7.2200003,7.1610003,3.568,3.113,DLR
879,884,0.975,4.353,23.548,25.597,11.515,8.034,DLR
879,886,0.0,1.149,19.663,6.528,5.036,1.168,DLR
879,887,0.26,2.156,12.4210005,4.007,1.375,3.082,DLR
879,888,0.244,2.072,8.815,5.887,2.052,3.129,DLR
879,889,0.0,3.013,1.103,1.843,0.955,0.0,DLR
879,890,4.947,2.181,5.582,5.326,2.989,5.081,DLR
879,891,0.0,0.99799997,2.507,2.69,1.249,1.239,DLR
879,893,0.0,3.678,4.761,2.736,1.669,0.915,DLR
879,894,0.0,1.516,3.531,3.17,2.157,2.72,DLR
879,895,0.0,2.623,12.224,8.9539995,3.668,0.651,DLR
879,897,3.249,15.511,98.017,44.949,44.882,39.27,DLR
879,898,0.0,8.202,44.622,26.423,19.48,18.825,DLR
879,928,1.946,32.158,34.493,33.471,13.35,5.006,DLR
879,940,6.763,96.552,296.171,301.025,133.728,73.972,DLR
882,504,0.281,2.377,1.556,2.651,1.874,0.832,DLR
882,513,41.559,489.596,241.584,195.1,71.4,23.847,DLR
882,523,1.432,1.626,2.033,3.785,1.816,0.0,DLR
882,533,6.342,12.122,9.423,12.069,2.793,0.0,DLR
882,538,1.352,3.852,6.122,2.809,2.412,2.064,DLR
882,559,0.0,2.78,5.121,3.933,1.267,1.042,DLR
882,573,6.609,12.537,21.626,27.626,14.768,10.389,DLR
882,719,0.512,6.566,18.689,2.968,1.91,2.235,DLR
882,757,0.066,0.078999996,0.939,0.120000005,0.626,0.321,DLR
882,842,0.0,5.617,25.628,27.108,9.294,1.228,DLR
882,851,0.546,1.921,6.951,8.131,1.319,0.297,DLR
882,854,0.0,0.394,3.974,2.29,0.809,0.335,DLR
882,858,0.0,6.066,16.863,20.403,4.059,0.0,DLR
882,860,1.405,69.438,59.399002,68.921,20.488,11.543,DLR
882,861,0.211,1.725,5.213,2.888,0.69,1.02,DLR
882,862,3.142,33.57,31.208,38.337,5.965,3.579,DLR
882,864,15.054,120.641,46.941,29.188,11.034,1.38,DLR
882,865,1.007,11.615,21.01,10.6779995,4.225,2.01,DLR
882,866,0.0,2.266,11.238,4.8580003,3.566,0.049,DLR
882,867,0.351,1.379,2.953,5.188,0.016,0.723,DLR
882,879,0.0,2.69,5.811,3.935,1.505,0.32,DLR
882,883,0.0,0.96,4.15,2.243,1.7770001,0.322,DLR
882,884,12.851,88.741,127.021,123.132,65.994,29.144,DLR
882,886,2.768,7.863,10.7,11.747,4.1679997,4.632,DLR
882,887,0.146,4.412,3.337,7.137,2.5540001,1.016,DLR
882,888,0.65900004,5.045,5.933,6.393,1.323,0.793,DLR
882,889,0.433,5.355,2.931,0.0,0.0,0.0,DLR
882,890,1.25,2.566,1.927,4.181,2.533,1.81,DLR
882,891,0.0,1.32,0.842,4.544,0.0,0.477,DLR
882,893,0.0,4.786,4.112,5.642,0.38500002,0.277,DLR
882,894,0.585,9.05,6.452,3.823,1.4350001,1.7310001,DLR
882,895,0.0,8.681,7.755,18.801,1.768,1.951,DLR
882,897,1.029,0.442,6.624,2.883,1.155,2.644,DLR
882,928,0.041,0.062,0.0,0.0,0.0,0.0,DLR
882,940,2.692,3.147,6.985,40.214,1.649,1.752,DLR
883,504,0.745,3.195,7.878,14.119,2.9520001,1.123,DLR
883,513,62.549,617.712,337.867,337.456,98.858,41.328,DLR
883,523,0.528,5.253,4.121,7.647,1.58,0.542,DLR
883,533,5.503,9.716,11.96,14.309,4.399,0.0,DLR
883,538,0.23,6.686,8.772,13.109,6.281,2.032,DLR
883,559,0.0,1.2440001,4.125,4.5220003,4.891,0.689,DLR
883,573,15.054,28.958,45.43,76.316,23.191,16.697,DLR
883,719,2.222,6.787,49.081,13.723001,5.916,6.222,DLR
883,749,0.0,3.541,1.497,6.746,1.802,0.572,DLR
883,757,0.141,0.2,6.688,0.26700002,3.151,2.564,DLR
883,842,4.385,37.591,56.923,86.408,24.238,3.898,DLR
883,850,0.382,1.438,7.074,5.166,1.092,0.0,DLR
883,851,2.288,10.098,19.796,11.243,4.705,1.388,DLR
883,853,0.0,11.575,16.323,5.84,3.084,3.286,DLR
883,854,1.618,2.262,6.287,4.953,1.789,0.377,DLR
883,855,1.193,27.414,6.348,2.211,2.43,0.0,DLR
883,856,0.54,6.433,2.484,0.838,0.25599998,2.197,DLR
883,857,0.0,2.796,1.648,2.345,0.614,1.5090001,DLR
883,858,3.5279999,29.055,69.756,53.615,25.865,8.234,DLR
883,860,4.977,90.328,73.442,75.094,25.445,16.418,DLR
883,861,0.703,27.918,14.702,4.419,3.066,3.353,DLR
883,862,3.907,46.708,24.215,48.67,16.759,5.972,DLR
883,864,13.938,166.545,65.006,44.386,12.907,5.435,DLR
883,865,1.07,19.385,31.656,13.09,12.2960005,13.128,DLR
883,866,0.636,5.611,15.387,8.175,8.156,5.394,DLR
883,867,0.48,3.873,3.17,4.363,6.073,1.336,DLR
883,879,0.515,5.265,16.587,9.408,4.321,0.393,DLR
883,882,0.0,10.687,5.169,2.941,1.658,1.632,DLR
883,884,45.653,380.761,450.407,714.49,292.436,97.134,DLR
883,886,0.331,7.906,22.132,27.768,11.972,5.4509997,DLR
883,887,0.398,12.916,4.177,8.461,2.028,1.156,DLR
883,888,1.37,9.025,11.813,9.095,5.222,5.503,DLR
883,890,0.0,3.0049999,6.71,12.445,0.34,1.247,DLR
883,891,0.0,0.374,3.035,4.678,2.972,0.0,DLR
883,893,0.0,6.491,6.895,3.197,0.812,1.949,DLR
883,894,0.0,5.443,3.438,4.7000003,0.43,1.152,DLR
883,895,0.451,3.096,13.814,18.504,4.749,1.791,DLR
883,897,0.0,5.099,5.603,5.873,3.68,1.693,DLR
883,928,0.241,4.324,1.877,0.994,0.288,0.853,DLR
883,940,3.513,9.797,11.731,30.821,8.211,1.655,DLR
884,504,14.912,49.953,61.165,24.426,45.266,82.706,DLR
884,513,102.256,344.901,70.942,87.57,19.57,9.942,DLR
884,523,35.504,157.711,129.079,185.835,131.578,95.029,DLR
884,533,200.699,675.222,922.187,713.09,174.094,68.076,DLR
884,538,43.639,287.963,265.422,365.603,330.466,260.533,DLR
884,559,43.711,220.821,195.782,212.803,152.777,131.437,DLR
884,573,450.45,1060.707,1357.734,1262.024,1285.455,750.421,DLR
884,719,41.204,21.446,88.88,46.975,28.304,12.443,DLR
884,749,7.435,19.754,28.312,15.183,24.677,20.542,DLR
884,750,4.425,6.4110003,47.727,18.431,31.865,42.772,DLR
884,757,7.151,6.24,11.874,15.018,2.3240001,1.339,DLR
884,842,15.518,57.685,24.152,54.576,8.093,6.815,DLR
884,850,0.352,1.956,14.8880005,3.098,6.158,6.996,DLR
884,851,1.771,1.5600001,3.415,0.488,0.94200003,0.92800003,DLR
884,853,6.251,24.501,36.235,5.723,7.788,5.749,DLR
884,854,2.902,7.627,11.046,6.516,3.482,3.687,DLR
884,855,3.519,23.014,25.67,24.154,5.794,6.632,DLR
884,856,0.615,4.945,5.988,3.09,0.878,2.723,DLR
884,857,1.762,3.44,3.479,2.212,0.96999997,1.695,DLR
884,858,43.081,79.303,128.092,203.906,58.295,48.533,DLR
884,859,0.227,1.288,0.222,0.012,0.028,0.196,DLR
884,860,11.772,105.126,59.077,67.754,29.453,17.11,DLR
884,861,6.158,42.802002,15.446,6.71,0.92899996,1.581,DLR
884,862,26.59,111.192,127.085,226.431,70.07,47.56,DLR
884,864,64.624,216.276,80.473,61.276,18.605,16.848,DLR
884,865,22.642,80.875,91.626,108.8,40.278,24.863,DLR
884,866,4.452,5.708,8.877,5.964,3.569,0.304,DLR
884,867,0.651,3.708,8.116,1.46,3.242,4.91,DLR
884,879,7.02,23.628,35.323,9.863,3.416,1.487,DLR
884,882,29.744,110.16,111.347,87.865,66.267,57.423,DLR
884,883,78.706,615.09,445.763,373.437,222.871,170.798,DLR
884,886,87.41,354.649,928.753,780.498,588.257,480.463,DLR
884,887,45.615,384.332,556.456,399.023,282.464,235.837,DLR
884,888,75.194,374.693,763.724,561.249,331.716,286.643,DLR
884,889,47.796,110.492,59.184002,61.189,25.16,25.626,DLR
884,890,69.543,349.314,476.957,467.991,307.446,242.773,DLR
884,891,24.803,47.468,105.586,150.099,82.531,54.723,DLR
884,893,36.46,428.749,778.887,290.279,159.698,98.634,DLR
884,894,57.106,269.553,279.289,271.145,200.538,141.646,DLR
884,895,62.836,200.179,471.22,669.182,348.472,195.456,DLR
884,897,19.503,10.385,7.637,7.268,3.664,3.119,DLR
884,898,1.167,6.95,3.652,3.001,1.047,2.512,DLR
884,928,0.463,5.112,2.112,0.568,0.778,0.295,DLR
884,940,16.851,52.8,31.69,35.428,8.139,4.623,DLR
886,504,2.59,7.919,13.094,8.851,1.9660001,0.005,DLR
886,513,29.276001,251.577,37.31,71.534,13.8550005,11.1,DLR
886,523,1.743,17.372,2.445,2.54,0.912,1.005,DLR
886,533,5.486,7.5099998,13.382,6.672,1.893,0.0,DLR
886,538,0.18900001,4.58,4.899,4.093,1.356,2.404,DLR
886,573,6.434,22.62,17.094,13.397,10.111,7.617,DLR
886,719,5.6549997,0.328,12.343,2.942,1.4810001,0.427,DLR
886,749,0.649,4.894,9.798,3.796,1.673,1.863,DLR
886,757,5.629,0.0,0.839,0.0,0.34399998,0.871,DLR
886,842,9.808,83.159,31.056,30.848,9.663,1.238,DLR
886,850,0.272,0.77500004,3.106,0.802,2.938,0.612,DLR
886,851,1.109,6.0360003,3.859,5.498,1.163,0.637,DLR
886,854,1.47,10.015,6.124,3.239,1.589,0.0,DLR
886,855,1.506,19.032,6.739,1.413,0.599,1.24,DLR
886,856,0.0,0.884,6.391,1.705,0.772,0.306,DLR
886,857,0.0,0.89500004,5.1610003,2.345,0.45700002,1.913,DLR
886,858,18.795,85.375,64.881,67.646,44.282,3.651,DLR
886,860,7.244,105.982,36.539,36.424,17.779,7.922,DLR
886,861,2.69,25.243,9.145,3.835,2.082,2.014,DLR
886,862,1.248,39.463,16.294,14.332,8.849,9.005,DLR
886,864,35.670002,328.846,163.013,100.552,35.87,19.561,DLR
886,865,5.517,30.779,31.39,13.354,8.228,2.953,DLR
886,866,1.33,4.879,30.427,4.107,2.642,4.52,DLR
886,867,0.604,1.64,3.19,1.437,0.825,0.288,DLR
886,879,0.0,9.867,17.604,4.598,1.916,1.816,DLR
886,882,3.021,16.81,12.989,9.48,4.315,1.557,DLR
886,883,1.4300001,21.098,18.315,7.737,8.809,5.097,DLR
886,884,139.48601,705.717,1119.373,554.671,299.409,136.897,DLR
886,887,0.164,0.96,2.396,2.748,3.168,0.0,DLR
886,888,0.5,5.256,11.679,6.912,9.076,9.001,DLR
886,889,0.917,4.877,5.017,1.309,1.038,0.012,DLR
886,890,0.27199998,10.139,21.189,12.453,16.924,6.236,DLR
886,891,0.0,0.361,4.4179997,4.331,2.63,2.121,DLR
886,893,6.397,13.492,12.615,4.756,1.645,0.896,DLR
886,894,2.14,21.004,25.26,12.396,6.4700003,2.792,DLR
886,895,7.285,22.783,48.199,30.626,14.31,7.148,DLR
886,897,0.0,1.7329999,4.1150002,2.536,2.032,0.0,DLR
886,928,0.151,3.17,3.11,0.398,0.508,0.115,DLR
886,940,4.802,16.476,12.648,12.806,3.405,2.572,DLR
887,504,0.88600004,0.836,10.742,7.928,1.277,0.131,DLR
887,513,20.635,69.767,20.389,57.951,12.007,3.534,DLR
887,523,0.0,7.036,1.863,0.751,0.207,1.205,DLR
887,533,1.506,4.449,6.133,3.633,0.183,0.0,DLR
887,538,0.22,1.272,1.75,0.381,0.926,0.0,DLR
887,573,2.569,14.308,29.537,14.688,9.804,11.776,DLR
887,719,5.088,0.922,8.931,1.805,0.436,0.30900002,DLR
887,749,0.0,3.842,3.251,3.489,1.156,0.444,DLR
887,750,3.9390001,0.0,1.449,0.73,0.319,0.023,DLR
887,757,0.498,0.0,0.495,0.0,0.199,0.433,DLR
887,842,2.877,17.332,11.496,8.266,3.081,0.596,DLR
887,850,0.0,0.68799996,3.133,0.167,0.275,0.0,DLR
887,851,0.74300003,1.734,2.375,3.236,0.732,0.969,DLR
887,853,0.0,3.846,1.997,1.526,0.444,0.0,DLR
887,854,0.0,1.214,2.611,1.227,0.945,0.164,DLR
