mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
597,659,0.0,0.0,4.977,9.338,3.536,3.071,2.46,0.0,LO
597,680,0.0,0.0,24.583,90.082,31.982,16.965,3.626,0.0,LO
597,686,0.0,0.0,1.498,9.0,1.949,0.431,0.635,0.0,LO
597,709,0.0,0.0,3.038,7.748,3.138,4.646,3.02,0.0,LO
597,717,0.0,0.0,7.088,13.811,9.778,7.309,3.372,0.0,LO
597,719,0.0,0.0,0.155,1.722,0.58,0.089,0.034,0.0,LO
597,751,0.0,0.0,13.965,73.581,21.052,9.092,11.2560005,0.0,LO
597,766,0.0,0.0,8.84,18.315,5.403,9.0,1.81,0.0,LO
597,1395,0.0,0.0,2.803,5.97,2.175,2.157,1.318,0.0,LO
597,1398,0.0,0.0,1.985,20.783,12.425,11.704,5.517,0.0,LO
597,1402,0.0,0.0,7.459,59.959,24.765,14.358,3.581,0.0,LO
597,1404,0.0,0.0,0.263,2.883,0.887,1.319,1.076,0.0,LO
597,1409,0.0,0.0,0.002,0.36,0.111,0.029,0.0,0.0,LO
597,1413,0.0,0.0,0.040999997,0.835,0.3,0.409,0.0,0.0,LO
597,1415,0.0,0.0,4.744,14.151,5.029,3.766,0.589,0.0,LO
597,1421,0.0,0.0,0.062,0.009,0.0,0.535,0.146,0.0,LO
597,1429,0.0,0.0,0.048,0.463,0.514,0.091000006,0.0,0.0,LO
597,1434,0.0,0.0,0.676,26.089,14.166,8.49,1.529,0.0,LO
597,1437,0.0,0.0,0.013,0.282,0.141,0.224,0.13,0.0,LO
597,1440,0.0,0.0,0.029000001,0.736,0.221,0.06,0.037,0.0,LO
597,1442,0.0,0.0,5.543,31.348,22.274,15.108,6.395,0.0,LO
597,1443,0.0,0.0,0.003,0.041,0.0,0.0,0.0,0.0,LO
597,1444,0.0,0.0,77.809,95.606,53.334,24.564,4.761,0.0,LO
597,1448,0.0,0.0,0.014,0.48,0.185,0.612,0.006,0.0,LO
